,location_name,type,quantile,value,forecast_date,target_end_date,target,location
9511,District of Columbia,point,,299.3016781080962,2020-05-01,2020-05-13,12 day ahead cum death,11
9512,District of Columbia,point,,304.06558007807917,2020-05-01,2020-05-14,13 day ahead cum death,11
9513,District of Columbia,point,,308.6813163415916,2020-05-01,2020-05-15,14 day ahead cum death,11
9514,District of Columbia,point,,313.15052602778906,2020-05-01,2020-05-16,2 wk ahead cum death,11
9515,District of Columbia,point,,317.47511698287224,2020-05-01,2020-05-17,16 day ahead cum death,11
9516,District of Columbia,point,,321.65723636438406,2020-05-01,2020-05-18,17 day ahead cum death,11
9517,District of Columbia,point,,325.6992414634422,2020-05-01,2020-05-19,18 day ahead cum death,11
9518,District of Columbia,point,,329.6036807940965,2020-05-01,2020-05-20,19 day ahead cum death,11
9519,District of Columbia,point,,333.37347196021693,2020-05-01,2020-05-21,20 day ahead cum death,11
9520,District of Columbia,point,,337.01183739148627,2020-05-01,2020-05-22,21 day ahead cum death,11
9521,District of Columbia,point,,340.52203156095385,2020-05-01,2020-05-23,3 wk ahead cum death,11
9522,District of Columbia,point,,343.90731916284034,2020-05-01,2020-05-24,23 day ahead cum death,11
9523,District of Columbia,point,,347.1709666890316,2020-05-01,2020-05-25,24 day ahead cum death,11
9524,District of Columbia,point,,350.3162347472715,2020-05-01,2020-05-26,25 day ahead cum death,11
9525,District of Columbia,point,,353.3463713232078,2020-05-01,2020-05-27,26 day ahead cum death,11
9526,District of Columbia,point,,356.26477242012186,2020-05-01,2020-05-28,27 day ahead cum death,11
9527,District of Columbia,point,,359.0749592733238,2020-05-01,2020-05-29,28 day ahead cum death,11
9528,District of Columbia,point,,361.7803333273135,2020-05-01,2020-05-30,4 wk ahead cum death,11
9529,District of Columbia,point,,364.3842252827764,2020-05-01,2020-05-31,30 day ahead cum death,11
9530,District of Columbia,point,,366.8898941999563,2020-05-01,2020-06-01,31 day ahead cum death,11
9531,District of Columbia,point,,369.3005268258629,2020-05-01,2020-06-02,32 day ahead cum death,11
9532,District of Columbia,point,,371.61924872953307,2020-05-01,2020-06-03,33 day ahead cum death,11
9533,District of Columbia,point,,373.8492188846054,2020-05-01,2020-06-04,34 day ahead cum death,11
9534,District of Columbia,point,,375.9935361623637,2020-05-01,2020-06-05,35 day ahead cum death,11
9535,District of Columbia,point,,378.05520170897637,2020-05-01,2020-06-06,5 wk ahead cum death,11
9536,District of Columbia,point,,380.0371253802453,2020-05-01,2020-06-07,37 day ahead cum death,11
9537,District of Columbia,point,,381.94212781391855,2020-05-01,2020-06-08,38 day ahead cum death,11
9538,District of Columbia,point,,383.77294249646417,2020-05-01,2020-06-09,39 day ahead cum death,11
9539,District of Columbia,point,,385.5322399584134,2020-05-01,2020-06-10,40 day ahead cum death,11
9540,District of Columbia,point,,387.2226671145125,2020-05-01,2020-06-11,41 day ahead cum death,11
9541,District of Columbia,point,,388.8467762884162,2020-05-01,2020-06-12,42 day ahead cum death,11
9542,District of Columbia,point,,390.4070305010336,2020-05-01,2020-06-13,6 wk ahead cum death,11
9543,District of Columbia,point,,391.9058067711625,2020-05-01,2020-06-14,44 day ahead cum death,11
9544,District of Columbia,point,,393.3453988914934,2020-05-01,2020-06-15,45 day ahead cum death,11
9545,District of Columbia,point,,394.7280204776876,2020-05-01,2020-06-16,46 day ahead cum death,11
9546,District of Columbia,point,,396.05583234478513,2020-05-01,2020-06-17,47 day ahead cum death,11
9547,District of Columbia,point,,397.330937911995,2020-05-01,2020-06-18,48 day ahead cum death,11
9548,District of Columbia,point,,398.5553591554651,2020-05-01,2020-06-19,49 day ahead cum death,11
9549,District of Columbia,point,,399.73104283328286,2020-05-01,2020-06-20,7 wk ahead cum death,11
9550,District of Columbia,point,,400.8598632015625,2020-05-01,2020-06-21,51 day ahead cum death,11
9551,District of Columbia,point,,401.9436246354378,2020-05-01,2020-06-22,52 day ahead cum death,11
9552,District of Columbia,point,,402.98406609671235,2020-05-01,2020-06-23,53 day ahead cum death,11
9553,District of Columbia,point,,403.982879458692,2020-05-01,2020-06-24,54 day ahead cum death,11
9554,District of Columbia,point,,404.94169539305824,2020-05-01,2020-06-25,55 day ahead cum death,11
9555,District of Columbia,point,,405.86208080433784,2020-05-01,2020-06-26,56 day ahead cum death,11
9556,District of Columbia,point,,406.74554223697464,2020-05-01,2020-06-27,8 wk ahead cum death,11
9557,District of Columbia,point,,407.59352816971153,2020-05-01,2020-06-28,58 day ahead cum death,11
9558,District of Columbia,point,,408.4074312237029,2020-05-01,2020-06-29,59 day ahead cum death,11
9559,District of Columbia,point,,409.18859348737647,2020-05-01,2020-06-30,60 day ahead cum death,11
9560,District of Columbia,point,,409.9383142426459,2020-05-01,2020-07-01,61 day ahead cum death,11
9561,District of Columbia,point,,410.65784106488593,2020-05-01,2020-07-02,62 day ahead cum death,11
9562,District of Columbia,point,,411.348372426519,2020-05-01,2020-07-03,63 day ahead cum death,11
9563,District of Columbia,point,,412.01105969750967,2020-05-01,2020-07-04,9 wk ahead cum death,11
9564,District of Columbia,point,,412.6470089840248,2020-05-01,2020-07-05,65 day ahead cum death,11
9565,District of Columbia,point,,413.2572829352714,2020-05-01,2020-07-06,66 day ahead cum death,11
9566,District of Columbia,point,,413.84290588134064,2020-05-01,2020-07-07,67 day ahead cum death,11
9567,District of Columbia,point,,414.40486461407687,2020-05-01,2020-07-08,68 day ahead cum death,11
9568,District of Columbia,point,,414.9441061612291,2020-05-01,2020-07-09,69 day ahead cum death,11
9569,District of Columbia,point,,415.4615398795869,2020-05-01,2020-07-10,70 day ahead cum death,11
9570,District of Columbia,point,,415.9580389477342,2020-05-01,2020-07-11,10 wk ahead cum death,11
9571,District of Columbia,point,,416.43444179980105,2020-05-01,2020-07-12,72 day ahead cum death,11
9572,District of Columbia,point,,416.89155375042327,2020-05-01,2020-07-13,73 day ahead cum death,11
9573,District of Columbia,point,,417.33015052624273,2020-05-01,2020-07-14,74 day ahead cum death,11
9574,District of Columbia,point,,417.75097732598437,2020-05-01,2020-07-15,75 day ahead cum death,11
9575,District of Columbia,point,,418.1547493296417,2020-05-01,2020-07-16,76 day ahead cum death,11
9576,District of Columbia,point,,418.54215304616724,2020-05-01,2020-07-17,77 day ahead cum death,11
9577,District of Columbia,point,,418.91384746010976,2020-05-01,2020-07-18,11 wk ahead cum death,11
9578,District of Columbia,point,,419.27046513246836,2020-05-01,2020-07-19,79 day ahead cum death,11
9579,District of Columbia,point,,419.6126136790116,2020-05-01,2020-07-20,80 day ahead cum death,11
9580,District of Columbia,point,,419.9408776178052,2020-05-01,2020-07-21,81 day ahead cum death,11
9581,District of Columbia,point,,420.2558178353659,2020-05-01,2020-07-22,82 day ahead cum death,11
9582,District of Columbia,point,,420.5579726053055,2020-05-01,2020-07-23,83 day ahead cum death,11
9583,District of Columbia,point,,420.8478585120738,2020-05-01,2020-07-24,84 day ahead cum death,11
9584,District of Columbia,point,,421.1259713234532,2020-05-01,2020-07-25,12 wk ahead cum death,11
9585,District of Columbia,point,,421.3927868321826,2020-05-01,2020-07-26,86 day ahead cum death,11
9586,District of Columbia,point,,421.6487621319735,2020-05-01,2020-07-27,87 day ahead cum death,11
9587,District of Columbia,point,,421.8943363079104,2020-05-01,2020-07-28,88 day ahead cum death,11
9588,District of Columbia,point,,422.1299306205932,2020-05-01,2020-07-29,89 day ahead cum death,11
9589,District of Columbia,point,,422.35594929921984,2020-05-01,2020-07-30,90 day ahead cum death,11
9590,District of Columbia,point,,422.5727802293114,2020-05-01,2020-07-31,91 day ahead cum death,11
9591,District of Columbia,point,,422.78079561270147,2020-05-01,2020-08-01,13 wk ahead cum death,11
9592,District of Columbia,point,,422.98035263334464,2020-05-01,2020-08-02,93 day ahead cum death,11
9593,District of Columbia,point,,423.17179438490035,2020-05-01,2020-08-03,94 day ahead cum death,11
9594,District of Columbia,point,,423.355450151517,2020-05-01,2020-08-04,95 day ahead cum death,11
9595,District of Columbia,point,,423.5316358515551,2020-05-01,2020-08-05,96 day ahead cum death,11
9596,District of Columbia,point,,423.70065460056884,2020-05-01,2020-08-06,97 day ahead cum death,11
9597,District of Columbia,point,,423.86279722965486,2020-05-01,2020-08-07,98 day ahead cum death,11
9598,District of Columbia,point,,424.0183427828397,2020-05-01,2020-08-08,14 wk ahead cum death,11
9599,District of Columbia,point,,424.16755907331856,2020-05-01,2020-08-09,100 day ahead cum death,11
11900,Wisconsin,point,,337.40321913075405,2020-05-01,2020-05-02,1 day ahead cum death,55
11901,Wisconsin,point,,347.7392609093259,2020-05-01,2020-05-03,2 day ahead cum death,55
11902,Wisconsin,point,,357.99340408658406,2020-05-01,2020-05-04,3 day ahead cum death,55
11903,Wisconsin,point,,368.1518451460971,2020-05-01,2020-05-05,4 day ahead cum death,55
11904,Wisconsin,point,,378.1990618289264,2020-05-01,2020-05-06,5 day ahead cum death,55
11905,Wisconsin,point,,388.1213459219198,2020-05-01,2020-05-07,6 day ahead cum death,55
11906,Wisconsin,point,,397.9067167646064,2020-05-01,2020-05-08,7 day ahead cum death,55
11907,Wisconsin,point,,407.54478445278994,2020-05-01,2020-05-09,1 wk ahead cum death,55
11908,Wisconsin,point,,417.0266219978233,2020-05-01,2020-05-10,9 day ahead cum death,55
11909,Wisconsin,point,,426.3446459180662,2020-05-01,2020-05-11,10 day ahead cum death,55
11910,Wisconsin,point,,435.49250476734665,2020-05-01,2020-05-12,11 day ahead cum death,55
11911,Wisconsin,point,,444.46497513211364,2020-05-01,2020-05-13,12 day ahead cum death,55
11912,Wisconsin,point,,453.257864654461,2020-05-01,2020-05-14,13 day ahead cum death,55
11913,Wisconsin,point,,461.8679216623864,2020-05-01,2020-05-15,14 day ahead cum death,55
11914,Wisconsin,point,,470.2927510115909,2020-05-01,2020-05-16,2 wk ahead cum death,55
11915,Wisconsin,point,,478.5301856094429,2020-05-01,2020-05-17,16 day ahead cum death,55
11916,Wisconsin,point,,486.5760114197485,2020-05-01,2020-05-18,17 day ahead cum death,55
11917,Wisconsin,point,,494.4290177231923,2020-05-01,2020-05-19,18 day ahead cum death,55
11918,Wisconsin,point,,502.08897491345914,2020-05-01,2020-05-20,19 day ahead cum death,55
11919,Wisconsin,point,,509.55610537849776,2020-05-01,2020-05-21,20 day ahead cum death,55
11920,Wisconsin,point,,516.8310430021842,2020-05-01,2020-05-22,21 day ahead cum death,55
11921,Wisconsin,point,,523.9147953389672,2020-05-01,2020-05-23,3 wk ahead cum death,55
11922,Wisconsin,point,,530.8087083078843,2020-05-01,2020-05-24,23 day ahead cum death,55
11923,Wisconsin,point,,537.5144332604543,2020-05-01,2020-05-25,24 day ahead cum death,55
11924,Wisconsin,point,,544.0338962846777,2020-05-01,2020-05-26,25 day ahead cum death,55
11925,Wisconsin,point,,550.3692696146991,2020-05-01,2020-05-27,26 day ahead cum death,55
11926,Wisconsin,point,,556.5229450226549,2020-05-01,2020-05-28,27 day ahead cum death,55
11927,Wisconsin,point,,562.4975090758384,2020-05-01,2020-05-29,28 day ahead cum death,55
11928,Wisconsin,point,,568.2957201485964,2020-05-01,2020-05-30,4 wk ahead cum death,55
11929,Wisconsin,point,,573.9205226940056,2020-05-01,2020-05-31,30 day ahead cum death,55
11930,Wisconsin,point,,579.3753577081941,2020-05-01,2020-06-01,31 day ahead cum death,55
11931,Wisconsin,point,,584.6638708919736,2020-05-01,2020-06-02,32 day ahead cum death,55
11932,Wisconsin,point,,589.7896999724571,2020-05-01,2020-06-03,33 day ahead cum death,55
11933,Wisconsin,point,,594.7564750016762,2020-05-01,2020-06-04,34 day ahead cum death,55
11934,Wisconsin,point,,599.5678130288727,2020-05-01,2020-06-05,35 day ahead cum death,55
11935,Wisconsin,point,,604.2273132009152,2020-05-01,2020-06-06,5 wk ahead cum death,55
11936,Wisconsin,point,,608.7385522659176,2020-05-01,2020-06-07,37 day ahead cum death,55
11937,Wisconsin,point,,613.105080456398,2020-05-01,2020-06-08,38 day ahead cum death,55
11938,Wisconsin,point,,617.3304177295338,2020-05-01,2020-06-09,39 day ahead cum death,55
11939,Wisconsin,point,,621.4180503432112,2020-05-01,2020-06-10,40 day ahead cum death,55
11940,Wisconsin,point,,625.3714277476711,2020-05-01,2020-06-11,41 day ahead cum death,55
11941,Wisconsin,point,,629.1939932828894,2020-05-01,2020-06-12,42 day ahead cum death,55
11942,Wisconsin,point,,632.8894563032233,2020-05-01,2020-06-13,6 wk ahead cum death,55
11943,Wisconsin,point,,636.4615201668335,2020-05-01,2020-06-14,44 day ahead cum death,55
11944,Wisconsin,point,,639.9137793774565,2020-05-01,2020-06-15,45 day ahead cum death,55
11945,Wisconsin,point,,643.249735732855,2020-05-01,2020-06-16,46 day ahead cum death,55
11946,Wisconsin,point,,646.4728004866065,2020-05-01,2020-06-17,47 day ahead cum death,55
11947,Wisconsin,point,,649.5862964578585,2020-05-01,2020-06-18,48 day ahead cum death,55
11948,Wisconsin,point,,652.5934600909309,2020-05-01,2020-06-19,49 day ahead cum death,55
11949,Wisconsin,point,,655.4974434665377,2020-05-01,2020-06-20,7 wk ahead cum death,55
11950,Wisconsin,point,,658.3013162662941,2020-05-01,2020-06-21,51 day ahead cum death,55
11951,Wisconsin,point,,661.00806769208,2020-05-01,2020-06-22,52 day ahead cum death,55
11952,Wisconsin,point,,663.6206083417347,2020-05-01,2020-06-23,53 day ahead cum death,55
11953,Wisconsin,point,,666.1417720424772,2020-05-01,2020-06-24,54 day ahead cum death,55
11954,Wisconsin,point,,668.5743707244038,2020-05-01,2020-06-25,55 day ahead cum death,55
11955,Wisconsin,point,,670.9213658836009,2020-05-01,2020-06-26,56 day ahead cum death,55
11956,Wisconsin,point,,673.1855679574593,2020-05-01,2020-06-27,8 wk ahead cum death,55
11957,Wisconsin,point,,675.369686366965,2020-05-01,2020-06-28,58 day ahead cum death,55
11958,Wisconsin,point,,677.4763445715844,2020-05-01,2020-06-29,59 day ahead cum death,55
11959,Wisconsin,point,,679.5080828592818,2020-05-01,2020-06-30,60 day ahead cum death,55
11960,Wisconsin,point,,681.4673610375835,2020-05-01,2020-07-01,61 day ahead cum death,55
11961,Wisconsin,point,,683.3565610296963,2020-05-01,2020-07-02,62 day ahead cum death,55
11962,Wisconsin,point,,685.1779893795172,2020-05-01,2020-07-03,63 day ahead cum death,55
11963,Wisconsin,point,,686.9338796691883,2020-05-01,2020-07-04,9 wk ahead cum death,55
11964,Wisconsin,point,,688.6263948526863,2020-05-01,2020-07-05,65 day ahead cum death,55
11965,Wisconsin,point,,690.2576295087799,2020-05-01,2020-07-06,66 day ahead cum death,55
11966,Wisconsin,point,,691.8296120165372,2020-05-01,2020-07-07,67 day ahead cum death,55
11967,Wisconsin,point,,693.3443411984323,2020-05-01,2020-07-08,68 day ahead cum death,55
11968,Wisconsin,point,,694.8038426960122,2020-05-01,2020-07-09,69 day ahead cum death,55
11969,Wisconsin,point,,696.2100416115961,2020-05-01,2020-07-10,70 day ahead cum death,55
11970,Wisconsin,point,,697.5647942523202,2020-05-01,2020-07-11,10 wk ahead cum death,55
11971,Wisconsin,point,,698.8698927526905,2020-05-01,2020-07-12,72 day ahead cum death,55
11972,Wisconsin,point,,700.1270673623776,2020-05-01,2020-07-13,73 day ahead cum death,55
11973,Wisconsin,point,,701.337988647152,2020-05-01,2020-07-14,74 day ahead cum death,55
11974,Wisconsin,point,,702.5042696065117,2020-05-01,2020-07-15,75 day ahead cum death,55
11975,Wisconsin,point,,703.6274677114142,2020-05-01,2020-07-16,76 day ahead cum death,55
11976,Wisconsin,point,,704.7090868653661,2020-05-01,2020-07-17,77 day ahead cum death,55
11977,Wisconsin,point,,705.7505792919848,2020-05-01,2020-07-18,11 wk ahead cum death,55
11978,Wisconsin,point,,706.7533473520135,2020-05-01,2020-07-19,79 day ahead cum death,55
11979,Wisconsin,point,,707.7187452926346,2020-05-01,2020-07-20,80 day ahead cum death,55
11980,Wisconsin,point,,708.6481031465619,2020-05-01,2020-07-21,81 day ahead cum death,55
11981,Wisconsin,point,,709.5427404165217,2020-05-01,2020-07-22,82 day ahead cum death,55
11982,Wisconsin,point,,710.4039146482241,2020-05-01,2020-07-23,83 day ahead cum death,55
11983,Wisconsin,point,,711.2328374811542,2020-05-01,2020-07-24,84 day ahead cum death,55
11984,Wisconsin,point,,712.0306765639789,2020-05-01,2020-07-25,12 wk ahead cum death,55
11985,Wisconsin,point,,712.7985572020796,2020-05-01,2020-07-26,86 day ahead cum death,55
11986,Wisconsin,point,,713.5375639402472,2020-05-01,2020-07-27,87 day ahead cum death,55
11987,Wisconsin,point,,714.2487420832384,2020-05-01,2020-07-28,88 day ahead cum death,55
11988,Wisconsin,point,,714.9330991567628,2020-05-01,2020-07-29,89 day ahead cum death,55
11989,Wisconsin,point,,715.5916063113646,2020-05-01,2020-07-30,90 day ahead cum death,55
11990,Wisconsin,point,,716.225199671559,2020-05-01,2020-07-31,91 day ahead cum death,55
11991,Wisconsin,point,,716.8347816324717,2020-05-01,2020-08-01,13 wk ahead cum death,55
11992,Wisconsin,point,,717.4212221181274,2020-05-01,2020-08-02,93 day ahead cum death,55
11993,Wisconsin,point,,717.9853812200687,2020-05-01,2020-08-03,94 day ahead cum death,55
11994,Wisconsin,point,,718.5280951931892,2020-05-01,2020-08-04,95 day ahead cum death,55
11995,Wisconsin,point,,719.0501557927103,2020-05-01,2020-08-05,96 day ahead cum death,55
11996,Wisconsin,point,,719.5523264855186,2020-05-01,2020-08-06,97 day ahead cum death,55
11997,Wisconsin,point,,720.0353434227284,2020-05-01,2020-08-07,98 day ahead cum death,55
11998,Wisconsin,point,,720.4999163803848,2020-05-01,2020-08-08,14 wk ahead cum death,55
11999,Wisconsin,point,,720.9467296692881,2020-05-01,2020-08-09,100 day ahead cum death,55
14300,Alaska,point,,7.194047914049372,2020-05-01,2020-05-02,1 day ahead cum death,02
14301,Alaska,point,,7.382741701229816,2020-05-01,2020-05-03,2 day ahead cum death,02
14302,Alaska,point,,7.56611845912791,2020-05-01,2020-05-04,3 day ahead cum death,02
14303,Alaska,point,,7.7442361545418965,2020-05-01,2020-05-05,4 day ahead cum death,02
14304,Alaska,point,,7.917179895559513,2020-05-01,2020-05-06,5 day ahead cum death,02
14305,Alaska,point,,8.085038590362869,2020-05-01,2020-05-07,6 day ahead cum death,02
14306,Alaska,point,,8.247904380801923,2020-05-01,2020-05-08,7 day ahead cum death,02
14307,Alaska,point,,8.40587215804728,2020-05-01,2020-05-09,1 wk ahead cum death,02
