,forecast_date,target,location,location_name,target_end_date,type,quantile,value
62527,2020-06-10,32 day ahead cum death,31,Nebraska,2020-07-12,point,,265.42642542642545
62528,2020-06-10,33 day ahead cum death,31,Nebraska,2020-07-13,point,,269.73630073630073
62529,2020-06-10,34 day ahead cum death,31,Nebraska,2020-07-14,point,,274.3309653309653
62530,2020-06-10,35 day ahead cum death,31,Nebraska,2020-07-15,point,,279.19898619898623
62531,2020-06-10,36 day ahead cum death,31,Nebraska,2020-07-16,point,,284.3666333666334
62532,2020-06-10,37 day ahead cum death,31,Nebraska,2020-07-17,point,,289.91094091094084
62533,2020-06-10,38 day ahead cum death,31,Nebraska,2020-07-18,point,,295.8253968253968
62534,2020-06-10,39 day ahead cum death,31,Nebraska,2020-07-19,point,,302.07178007178015
62535,2020-06-10,40 day ahead cum death,31,Nebraska,2020-07-20,point,,308.75224775224774
62536,2020-06-10,41 day ahead cum death,31,Nebraska,2020-07-21,point,,315.8675768675769
62537,2020-06-10,42 day ahead cum death,31,Nebraska,2020-07-22,point,,323.5046065046065
63504,2020-06-10,1 day ahead inc death,31,Nebraska,2020-06-11,point,,1.636030636030636
63505,2020-06-10,2 day ahead inc death,31,Nebraska,2020-06-12,point,,1.6404336404336404
63506,2020-06-10,3 day ahead inc death,31,Nebraska,2020-06-13,point,,1.6161986161986162
63507,2020-06-10,4 day ahead inc death,31,Nebraska,2020-06-14,point,,1.6126466126466126
63508,2020-06-10,5 day ahead inc death,31,Nebraska,2020-06-15,point,,1.5974395974395974
63509,2020-06-10,6 day ahead inc death,31,Nebraska,2020-06-16,point,,1.6167166167166167
63510,2020-06-10,7 day ahead inc death,31,Nebraska,2020-06-17,point,,1.6290006290006291
63511,2020-06-10,8 day ahead inc death,31,Nebraska,2020-06-18,point,,1.6317386317386318
63512,2020-06-10,9 day ahead inc death,31,Nebraska,2020-06-19,point,,1.656047656047656
63513,2020-06-10,10 day ahead inc death,31,Nebraska,2020-06-20,point,,1.673178673178673
63514,2020-06-10,11 day ahead inc death,31,Nebraska,2020-06-21,point,,1.6895696895696897
63515,2020-06-10,12 day ahead inc death,31,Nebraska,2020-06-22,point,,1.7142857142857142
63516,2020-06-10,13 day ahead inc death,31,Nebraska,2020-06-23,point,,1.7355237355237356
63517,2020-06-10,14 day ahead inc death,31,Nebraska,2020-06-24,point,,1.8033078033078036
63518,2020-06-10,15 day ahead inc death,31,Nebraska,2020-06-25,point,,1.8498908498908502
63519,2020-06-10,16 day ahead inc death,31,Nebraska,2020-06-26,point,,1.9028749028749028
63520,2020-06-10,17 day ahead inc death,31,Nebraska,2020-06-27,point,,1.9646279646279643
63521,2020-06-10,18 day ahead inc death,31,Nebraska,2020-06-28,point,,2.037444037444037
63522,2020-06-10,19 day ahead inc death,31,Nebraska,2020-06-29,point,,2.1105561105561104
63523,2020-06-10,20 day ahead inc death,31,Nebraska,2020-06-30,point,,2.195582195582196
63524,2020-06-10,21 day ahead inc death,31,Nebraska,2020-07-01,point,,2.295556295556296
63525,2020-06-10,22 day ahead inc death,31,Nebraska,2020-07-02,point,,2.393088393088393
63526,2020-06-10,23 day ahead inc death,31,Nebraska,2020-07-03,point,,2.4944314944314945
63527,2020-06-10,24 day ahead inc death,31,Nebraska,2020-07-04,point,,2.6237836237836243
63528,2020-06-10,25 day ahead inc death,31,Nebraska,2020-07-05,point,,2.7476967476967475
63529,2020-06-10,26 day ahead inc death,31,Nebraska,2020-07-06,point,,2.912938912938913
63530,2020-06-10,27 day ahead inc death,31,Nebraska,2020-07-07,point,,3.0572760572760562
63531,2020-06-10,28 day ahead inc death,31,Nebraska,2020-07-08,point,,3.2491212491212487
63532,2020-06-10,29 day ahead inc death,31,Nebraska,2020-07-09,point,,3.4319754319754314
63533,2020-06-10,30 day ahead inc death,31,Nebraska,2020-07-10,point,,3.621378621378621
63534,2020-06-10,31 day ahead inc death,31,Nebraska,2020-07-11,point,,3.8335738335738334
63535,2020-06-10,32 day ahead inc death,31,Nebraska,2020-07-12,point,,4.082251082251084
63536,2020-06-10,33 day ahead inc death,31,Nebraska,2020-07-13,point,,4.30987530987531
63537,2020-06-10,34 day ahead inc death,31,Nebraska,2020-07-14,point,,4.594664594664595
63538,2020-06-10,35 day ahead inc death,31,Nebraska,2020-07-15,point,,4.868020868020868
63539,2020-06-10,36 day ahead inc death,31,Nebraska,2020-07-16,point,,5.167647167647168
63540,2020-06-10,37 day ahead inc death,31,Nebraska,2020-07-17,point,,5.544307544307546
63541,2020-06-10,38 day ahead inc death,31,Nebraska,2020-07-18,point,,5.914455914455915
63542,2020-06-10,39 day ahead inc death,31,Nebraska,2020-07-19,point,,6.246383246383246
63543,2020-06-10,40 day ahead inc death,31,Nebraska,2020-07-20,point,,6.6804676804676815
63544,2020-06-10,41 day ahead inc death,31,Nebraska,2020-07-21,point,,7.115329115329115
63545,2020-06-10,42 day ahead inc death,31,Nebraska,2020-07-22,point,,7.637029637029638
64512,2020-06-10,1 day ahead cum death,33,New Hampshire,2020-06-11,point,,294.0676942105513
64513,2020-06-10,2 day ahead cum death,33,New Hampshire,2020-06-12,point,,296.89434375148664
64514,2020-06-10,3 day ahead cum death,33,New Hampshire,2020-06-13,point,,299.64112078397795
64515,2020-06-10,4 day ahead cum death,33,New Hampshire,2020-06-14,point,,302.3110223110223
64516,2020-06-10,5 day ahead cum death,33,New Hampshire,2020-06-15,point,,304.9248370676942
64517,2020-06-10,6 day ahead cum death,33,New Hampshire,2020-06-16,point,,307.4395128680843
64518,2020-06-10,7 day ahead cum death,33,New Hampshire,2020-06-17,point,,309.88868274582563
64519,2020-06-10,8 day ahead cum death,33,New Hampshire,2020-06-18,point,,312.3028875886019
64520,2020-06-10,9 day ahead cum death,33,New Hampshire,2020-06-19,point,,314.65681937110514
64521,2020-06-10,10 day ahead cum death,33,New Hampshire,2020-06-20,point,,316.95875553018413
64522,2020-06-10,11 day ahead cum death,33,New Hampshire,2020-06-21,point,,319.2419485276628
64523,2020-06-10,12 day ahead cum death,33,New Hampshire,2020-06-22,point,,321.4633461776319
64524,2020-06-10,13 day ahead cum death,33,New Hampshire,2020-06-23,point,,323.63755292326715
64525,2020-06-10,14 day ahead cum death,33,New Hampshire,2020-06-24,point,,325.79339707911134
64526,2020-06-10,15 day ahead cum death,33,New Hampshire,2020-06-25,point,,327.88844488844484
64527,2020-06-10,16 day ahead cum death,33,New Hampshire,2020-06-26,point,,329.9699823985538
64528,2020-06-10,17 day ahead cum death,33,New Hampshire,2020-06-27,point,,332.02397602397605
64529,2020-06-10,18 day ahead cum death,33,New Hampshire,2020-06-28,point,,334.04386090100377
64530,2020-06-10,19 day ahead cum death,33,New Hampshire,2020-06-29,point,,336.0176014461729
64531,2020-06-10,20 day ahead cum death,33,New Hampshire,2020-06-30,point,,337.9828742685885
64532,2020-06-10,21 day ahead cum death,33,New Hampshire,2020-07-01,point,,339.9002426145284
64533,2020-06-10,22 day ahead cum death,33,New Hampshire,2020-07-02,point,,341.8155178155178
64534,2020-06-10,23 day ahead cum death,33,New Hampshire,2020-07-03,point,,343.7198040055183
64535,2020-06-10,24 day ahead cum death,33,New Hampshire,2020-07-04,point,,345.5992103134961
64536,2020-06-10,25 day ahead cum death,33,New Hampshire,2020-07-05,point,,347.4630131772989
64537,2020-06-10,26 day ahead cum death,33,New Hampshire,2020-07-06,point,,349.2985110127967
64538,2020-06-10,27 day ahead cum death,33,New Hampshire,2020-07-07,point,,351.12944198658477
64539,2020-06-10,28 day ahead cum death,33,New Hampshire,2020-07-08,point,,352.93915608201314
64540,2020-06-10,29 day ahead cum death,33,New Hampshire,2020-07-09,point,,354.73602587888297
64541,2020-06-10,30 day ahead cum death,33,New Hampshire,2020-07-10,point,,356.52870938585227
64542,2020-06-10,31 day ahead cum death,33,New Hampshire,2020-07-11,point,,358.30959516673795
64543,2020-06-10,32 day ahead cum death,33,New Hampshire,2020-07-12,point,,360.06797963940824
64544,2020-06-10,33 day ahead cum death,33,New Hampshire,2020-07-13,point,,361.828219399648
64545,2020-06-10,34 day ahead cum death,33,New Hampshire,2020-07-14,point,,363.5800865800866
64546,2020-06-10,35 day ahead cum death,33,New Hampshire,2020-07-15,point,,365.3153037438752
64547,2020-06-10,36 day ahead cum death,33,New Hampshire,2020-07-16,point,,367.04533561676425
64548,2020-06-10,37 day ahead cum death,33,New Hampshire,2020-07-17,point,,368.7695161980876
64549,2020-06-10,38 day ahead cum death,33,New Hampshire,2020-07-18,point,,370.48123305266165
64550,2020-06-10,39 day ahead cum death,33,New Hampshire,2020-07-19,point,,372.1927120498549
64551,2020-06-10,40 day ahead cum death,33,New Hampshire,2020-07-20,point,,373.881832453261
64552,2020-06-10,41 day ahead cum death,33,New Hampshire,2020-07-21,point,,375.574235288521
64553,2020-06-10,42 day ahead cum death,33,New Hampshire,2020-07-22,point,,377.24932210646494
65520,2020-06-10,1 day ahead inc death,33,New Hampshire,2020-06-11,point,,2.91974691974692
65521,2020-06-10,2 day ahead inc death,33,New Hampshire,2020-06-12,point,,2.8266495409352546
65522,2020-06-10,3 day ahead inc death,33,New Hampshire,2020-06-13,point,,2.7467770324913183
65523,2020-06-10,4 day ahead inc death,33,New Hampshire,2020-06-14,point,,2.669901527044384
65524,2020-06-10,5 day ahead inc death,33,New Hampshire,2020-06-15,point,,2.6138147566718994
65525,2020-06-10,6 day ahead inc death,33,New Hampshire,2020-06-16,point,,2.5146758003900858
65526,2020-06-10,7 day ahead inc death,33,New Hampshire,2020-06-17,point,,2.4491698777413062
65527,2020-06-10,8 day ahead inc death,33,New Hampshire,2020-06-18,point,,2.4142048427762712
65528,2020-06-10,9 day ahead inc death,33,New Hampshire,2020-06-19,point,,2.353931782503211
65529,2020-06-10,10 day ahead inc death,33,New Hampshire,2020-06-20,point,,2.301936159079016
65530,2020-06-10,11 day ahead inc death,33,New Hampshire,2020-06-21,point,,2.283192997478712
65531,2020-06-10,12 day ahead inc death,33,New Hampshire,2020-06-22,point,,2.221397649969078
65532,2020-06-10,13 day ahead inc death,33,New Hampshire,2020-06-23,point,,2.174206745635317
65533,2020-06-10,14 day ahead inc death,33,New Hampshire,2020-06-24,point,,2.1558441558441563
65534,2020-06-10,15 day ahead inc death,33,New Hampshire,2020-06-25,point,,2.0950478093335234
65535,2020-06-10,16 day ahead inc death,33,New Hampshire,2020-06-26,point,,2.0815375101089386
65536,2020-06-10,17 day ahead inc death,33,New Hampshire,2020-06-27,point,,2.053993625422197
65537,2020-06-10,18 day ahead inc death,33,New Hampshire,2020-06-28,point,,2.0198848770277342
65538,2020-06-10,19 day ahead inc death,33,New Hampshire,2020-06-29,point,,1.9737405451691168
65539,2020-06-10,20 day ahead inc death,33,New Hampshire,2020-06-30,point,,1.9652728224156797
65540,2020-06-10,21 day ahead inc death,33,New Hampshire,2020-07-01,point,,1.9173683459397743
65541,2020-06-10,22 day ahead inc death,33,New Hampshire,2020-07-02,point,,1.915275200989487
65542,2020-06-10,23 day ahead inc death,33,New Hampshire,2020-07-03,point,,1.904286190000476
65543,2020-06-10,24 day ahead inc death,33,New Hampshire,2020-07-04,point,,1.8794063079777368
65544,2020-06-10,25 day ahead inc death,33,New Hampshire,2020-07-05,point,,1.863802863802864
65545,2020-06-10,26 day ahead inc death,33,New Hampshire,2020-07-06,point,,1.8354978354978355
65546,2020-06-10,27 day ahead inc death,33,New Hampshire,2020-07-07,point,,1.8309309737881168
65547,2020-06-10,28 day ahead inc death,33,New Hampshire,2020-07-08,point,,1.8097140954283808
65548,2020-06-10,29 day ahead inc death,33,New Hampshire,2020-07-09,point,,1.7968697968697969
65549,2020-06-10,30 day ahead inc death,33,New Hampshire,2020-07-10,point,,1.7926835069692213
65550,2020-06-10,31 day ahead inc death,33,New Hampshire,2020-07-11,point,,1.780885780885781
65551,2020-06-10,32 day ahead inc death,33,New Hampshire,2020-07-12,point,,1.7583844726701867
65552,2020-06-10,33 day ahead inc death,33,New Hampshire,2020-07-13,point,,1.76023976023976
65553,2020-06-10,34 day ahead inc death,33,New Hampshire,2020-07-14,point,,1.7518671804386092
65554,2020-06-10,35 day ahead inc death,33,New Hampshire,2020-07-15,point,,1.7352171637885925
65555,2020-06-10,36 day ahead inc death,33,New Hampshire,2020-07-16,point,,1.7300318728890158
65556,2020-06-10,37 day ahead inc death,33,New Hampshire,2020-07-17,point,,1.7241805813234383
65557,2020-06-10,38 day ahead inc death,33,New Hampshire,2020-07-18,point,,1.7117168545739974
65558,2020-06-10,39 day ahead inc death,33,New Hampshire,2020-07-19,point,,1.7114789971932831
65559,2020-06-10,40 day ahead inc death,33,New Hampshire,2020-07-20,point,,1.6891204034061178
65560,2020-06-10,41 day ahead inc death,33,New Hampshire,2020-07-21,point,,1.6924028352599783
65561,2020-06-10,42 day ahead inc death,33,New Hampshire,2020-07-22,point,,1.6750868179439609
66528,2020-06-10,1 day ahead cum death,34,New Jersey,2020-06-11,point,,12272.243042671616
66529,2020-06-10,2 day ahead cum death,34,New Jersey,2020-06-12,point,,12284.38566195709
66530,2020-06-10,3 day ahead cum death,34,New Jersey,2020-06-13,point,,12295.508539079969
66531,2020-06-10,4 day ahead cum death,34,New Jersey,2020-06-14,point,,12305.734265734265
66532,2020-06-10,5 day ahead cum death,34,New Jersey,2020-06-15,point,,12315.118548118548
66533,2020-06-10,6 day ahead cum death,34,New Jersey,2020-06-16,point,,12323.737690880547
66534,2020-06-10,7 day ahead cum death,34,New Jersey,2020-06-17,point,,12331.650635079206
66535,2020-06-10,8 day ahead cum death,34,New Jersey,2020-06-18,point,,12338.911992769135
66536,2020-06-10,9 day ahead cum death,34,New Jersey,2020-06-19,point,,12345.61790590362
66537,2020-06-10,10 day ahead cum death,34,New Jersey,2020-06-20,point,,12351.770372484658
66538,2020-06-10,11 day ahead cum death,34,New Jersey,2020-06-21,point,,12357.449169877742
66539,2020-06-10,12 day ahead cum death,34,New Jersey,2020-06-22,point,,12362.641358641358
66540,2020-06-10,13 day ahead cum death,34,New Jersey,2020-06-23,point,,12367.410161267304
66541,2020-06-10,14 day ahead cum death,34,New Jersey,2020-06-24,point,,12371.826887398316
66542,2020-06-10,15 day ahead cum death,34,New Jersey,2020-06-25,point,,12375.876837448266
66543,2020-06-10,16 day ahead cum death,34,New Jersey,2020-06-26,point,,12379.614052614053
66544,2020-06-10,17 day ahead cum death,34,New Jersey,2020-06-27,point,,12383.053280053278
66545,2020-06-10,18 day ahead cum death,34,New Jersey,2020-06-28,point,,12386.209932924221
66546,2020-06-10,19 day ahead cum death,34,New Jersey,2020-06-29,point,,12389.128205128203
66547,2020-06-10,20 day ahead cum death,34,New Jersey,2020-06-30,point,,12391.825507825508
66548,2020-06-10,21 day ahead cum death,34,New Jersey,2020-07-01,point,,12394.3068835926
66549,2020-06-10,22 day ahead cum death,34,New Jersey,2020-07-02,point,,12396.602445173874
66550,2020-06-10,23 day ahead cum death,34,New Jersey,2020-07-03,point,,12398.704914133486
66551,2020-06-10,24 day ahead cum death,34,New Jersey,2020-07-04,point,,12400.6648113791
66552,2020-06-10,25 day ahead cum death,34,New Jersey,2020-07-05,point,,12402.475952618808
66553,2020-06-10,26 day ahead cum death,34,New Jersey,2020-07-06,point,,12404.12739641311
66554,2020-06-10,27 day ahead cum death,34,New Jersey,2020-07-07,point,,12405.665429808289
66555,2020-06-10,28 day ahead cum death,34,New Jersey,2020-07-08,point,,12407.083535512107
66556,2020-06-10,29 day ahead cum death,34,New Jersey,2020-07-09,point,,12408.390181247325
66557,2020-06-10,30 day ahead cum death,34,New Jersey,2020-07-10,point,,12409.584748584748
66558,2020-06-10,31 day ahead cum death,34,New Jersey,2020-07-11,point,,12410.707435421722
66559,2020-06-10,32 day ahead cum death,34,New Jersey,2020-07-12,point,,12411.72446601018
66560,2020-06-10,33 day ahead cum death,34,New Jersey,2020-07-13,point,,12412.644974073544
66561,2020-06-10,34 day ahead cum death,34,New Jersey,2020-07-14,point,,12413.517149517149
66562,2020-06-10,35 day ahead cum death,34,New Jersey,2020-07-15,point,,12414.305884591598
66563,2020-06-10,36 day ahead cum death,34,New Jersey,2020-07-16,point,,12415.046144331858
66564,2020-06-10,37 day ahead cum death,34,New Jersey,2020-07-17,point,,12415.727748442034
66565,2020-06-10,38 day ahead cum death,34,New Jersey,2020-07-18,point,,12416.355644355644
66566,2020-06-10,39 day ahead cum death,34,New Jersey,2020-07-19,point,,12416.930117501546
66567,2020-06-10,40 day ahead cum death,34,New Jersey,2020-07-20,point,,12417.463203463203
66568,2020-06-10,41 day ahead cum death,34,New Jersey,2020-07-21,point,,12417.94705294705
66569,2020-06-10,42 day ahead cum death,34,New Jersey,2020-07-22,point,,12418.400694543552
67536,2020-06-10,1 day ahead inc death,34,New Jersey,2020-06-11,point,,13.253651110793967
67537,2020-06-10,2 day ahead inc death,34,New Jersey,2020-06-12,point,,12.142619285476426
67538,2020-06-10,3 day ahead inc death,34,New Jersey,2020-06-13,point,,11.122877122877123
67539,2020-06-10,4 day ahead inc death,34,New Jersey,2020-06-14,point,,10.225726654298082
67540,2020-06-10,5 day ahead inc death,34,New Jersey,2020-06-15,point,,9.384282384282383
67541,2020-06-10,6 day ahead inc death,34,New Jersey,2020-06-16,point,,8.619142761999905
67542,2020-06-10,7 day ahead inc death,34,New Jersey,2020-06-17,point,,7.912944198658486
67543,2020-06-10,8 day ahead inc death,34,New Jersey,2020-06-18,point,,7.2613576899291195
67544,2020-06-10,9 day ahead inc death,34,New Jersey,2020-06-19,point,,6.705913134484563
67545,2020-06-10,10 day ahead inc death,34,New Jersey,2020-06-20,point,,6.152466581038009
