,forecast_date,target,target_end_date,location,type,quantile,value
9215,2020-05-18,39 day ahead cum death,2020-06-26,10,point,,638.0
9239,2020-05-18,40 day ahead cum death,2020-06-27,10,point,,646.0
9263,2020-05-18,41 day ahead cum death,2020-06-28,10,point,,654.0
9287,2020-05-18,42 day ahead cum death,2020-06-29,10,point,,662.0
9311,2020-05-18,0 day ahead cum death,2020-05-18,11,point,,394.5
9335,2020-05-18,1 day ahead cum death,2020-05-19,11,point,,404.0
9359,2020-05-18,2 day ahead cum death,2020-05-20,11,point,,412.5
9383,2020-05-18,3 day ahead cum death,2020-05-21,11,point,,421.0
9407,2020-05-18,4 day ahead cum death,2020-05-22,11,point,,430.0
9431,2020-05-18,5 day ahead cum death,2020-05-23,11,point,,438.0
9455,2020-05-18,6 day ahead cum death,2020-05-24,11,point,,446.0
9479,2020-05-18,7 day ahead cum death,2020-05-25,11,point,,454.0
9503,2020-05-18,8 day ahead cum death,2020-05-26,11,point,,461.0
9527,2020-05-18,9 day ahead cum death,2020-05-27,11,point,,469.0
9551,2020-05-18,10 day ahead cum death,2020-05-28,11,point,,477.5
9575,2020-05-18,11 day ahead cum death,2020-05-29,11,point,,486.0
9599,2020-05-18,12 day ahead cum death,2020-05-30,11,point,,492.0
9623,2020-05-18,13 day ahead cum death,2020-05-31,11,point,,500.0
9647,2020-05-18,14 day ahead cum death,2020-06-01,11,point,,506.0
9671,2020-05-18,15 day ahead cum death,2020-06-02,11,point,,513.0
9695,2020-05-18,16 day ahead cum death,2020-06-03,11,point,,520.0
9719,2020-05-18,17 day ahead cum death,2020-06-04,11,point,,526.0
9743,2020-05-18,18 day ahead cum death,2020-06-05,11,point,,532.0
9767,2020-05-18,19 day ahead cum death,2020-06-06,11,point,,538.0
9791,2020-05-18,20 day ahead cum death,2020-06-07,11,point,,544.0
9815,2020-05-18,21 day ahead cum death,2020-06-08,11,point,,551.0
9839,2020-05-18,22 day ahead cum death,2020-06-09,11,point,,557.0
9863,2020-05-18,23 day ahead cum death,2020-06-10,11,point,,563.0
9887,2020-05-18,24 day ahead cum death,2020-06-11,11,point,,568.0
9911,2020-05-18,25 day ahead cum death,2020-06-12,11,point,,574.0
9935,2020-05-18,26 day ahead cum death,2020-06-13,11,point,,580.0
9959,2020-05-18,27 day ahead cum death,2020-06-14,11,point,,586.0
9983,2020-05-18,28 day ahead cum death,2020-06-15,11,point,,591.0
10007,2020-05-18,29 day ahead cum death,2020-06-16,11,point,,596.0
10031,2020-05-18,30 day ahead cum death,2020-06-17,11,point,,602.0
10055,2020-05-18,31 day ahead cum death,2020-06-18,11,point,,606.0
10079,2020-05-18,32 day ahead cum death,2020-06-19,11,point,,612.0
10103,2020-05-18,33 day ahead cum death,2020-06-20,11,point,,616.0
10127,2020-05-18,34 day ahead cum death,2020-06-21,11,point,,620.5
10151,2020-05-18,35 day ahead cum death,2020-06-22,11,point,,625.0
10175,2020-05-18,36 day ahead cum death,2020-06-23,11,point,,629.5
10199,2020-05-18,37 day ahead cum death,2020-06-24,11,point,,634.0
10223,2020-05-18,38 day ahead cum death,2020-06-25,11,point,,638.0
10247,2020-05-18,39 day ahead cum death,2020-06-26,11,point,,642.0
10271,2020-05-18,40 day ahead cum death,2020-06-27,11,point,,646.0
10295,2020-05-18,41 day ahead cum death,2020-06-28,11,point,,650.0
10319,2020-05-18,42 day ahead cum death,2020-06-29,11,point,,656.0
10343,2020-05-18,0 day ahead cum death,2020-05-18,12,point,,2046.5
10367,2020-05-18,1 day ahead cum death,2020-05-19,12,point,,2088.5
10391,2020-05-18,2 day ahead cum death,2020-05-20,12,point,,2132.0
10415,2020-05-18,3 day ahead cum death,2020-05-21,12,point,,2173.0
10439,2020-05-18,4 day ahead cum death,2020-05-22,12,point,,2212.0
10463,2020-05-18,5 day ahead cum death,2020-05-23,12,point,,2252.5
10487,2020-05-18,6 day ahead cum death,2020-05-24,12,point,,2295.0
10511,2020-05-18,7 day ahead cum death,2020-05-25,12,point,,2336.0
10535,2020-05-18,8 day ahead cum death,2020-05-26,12,point,,2376.5
10559,2020-05-18,9 day ahead cum death,2020-05-27,12,point,,2416.5
10583,2020-05-18,10 day ahead cum death,2020-05-28,12,point,,2458.0
10607,2020-05-18,11 day ahead cum death,2020-05-29,12,point,,2502.0
10631,2020-05-18,12 day ahead cum death,2020-05-30,12,point,,2542.5
10655,2020-05-18,13 day ahead cum death,2020-05-31,12,point,,2582.5
10679,2020-05-18,14 day ahead cum death,2020-06-01,12,point,,2622.0
10703,2020-05-18,15 day ahead cum death,2020-06-02,12,point,,2660.0
10727,2020-05-18,16 day ahead cum death,2020-06-03,12,point,,2701.5
10751,2020-05-18,17 day ahead cum death,2020-06-04,12,point,,2740.0
10775,2020-05-18,18 day ahead cum death,2020-06-05,12,point,,2781.0
10799,2020-05-18,19 day ahead cum death,2020-06-06,12,point,,2822.0
10823,2020-05-18,20 day ahead cum death,2020-06-07,12,point,,2860.0
10847,2020-05-18,21 day ahead cum death,2020-06-08,12,point,,2902.0
10871,2020-05-18,22 day ahead cum death,2020-06-09,12,point,,2942.0
10895,2020-05-18,23 day ahead cum death,2020-06-10,12,point,,2982.0
10919,2020-05-18,24 day ahead cum death,2020-06-11,12,point,,3020.0
10943,2020-05-18,25 day ahead cum death,2020-06-12,12,point,,3060.0
10967,2020-05-18,26 day ahead cum death,2020-06-13,12,point,,3100.0
10991,2020-05-18,27 day ahead cum death,2020-06-14,12,point,,3138.0
11015,2020-05-18,28 day ahead cum death,2020-06-15,12,point,,3176.5
11039,2020-05-18,29 day ahead cum death,2020-06-16,12,point,,3213.0
11063,2020-05-18,30 day ahead cum death,2020-06-17,12,point,,3252.5
11087,2020-05-18,31 day ahead cum death,2020-06-18,12,point,,3292.0
11111,2020-05-18,32 day ahead cum death,2020-06-19,12,point,,3332.0
11135,2020-05-18,33 day ahead cum death,2020-06-20,12,point,,3368.0
11159,2020-05-18,34 day ahead cum death,2020-06-21,12,point,,3404.0
11183,2020-05-18,35 day ahead cum death,2020-06-22,12,point,,3440.0
11207,2020-05-18,36 day ahead cum death,2020-06-23,12,point,,3478.0
11231,2020-05-18,37 day ahead cum death,2020-06-24,12,point,,3514.0
11255,2020-05-18,38 day ahead cum death,2020-06-25,12,point,,3552.0
11279,2020-05-18,39 day ahead cum death,2020-06-26,12,point,,3590.0
11303,2020-05-18,40 day ahead cum death,2020-06-27,12,point,,3628.0
11327,2020-05-18,41 day ahead cum death,2020-06-28,12,point,,3663.0
11351,2020-05-18,42 day ahead cum death,2020-06-29,12,point,,3700.0
11375,2020-05-18,0 day ahead cum death,2020-05-18,13,point,,1680.0
11399,2020-05-18,1 day ahead cum death,2020-05-19,13,point,,1707.5
11423,2020-05-18,2 day ahead cum death,2020-05-20,13,point,,1736.0
11447,2020-05-18,3 day ahead cum death,2020-05-21,13,point,,1763.5
11471,2020-05-18,4 day ahead cum death,2020-05-22,13,point,,1791.0
11495,2020-05-18,5 day ahead cum death,2020-05-23,13,point,,1820.0
11519,2020-05-18,6 day ahead cum death,2020-05-24,13,point,,1844.0
11543,2020-05-18,7 day ahead cum death,2020-05-25,13,point,,1872.0
11567,2020-05-18,8 day ahead cum death,2020-05-26,13,point,,1898.5
11591,2020-05-18,9 day ahead cum death,2020-05-27,13,point,,1924.0
11615,2020-05-18,10 day ahead cum death,2020-05-28,13,point,,1951.0
11639,2020-05-18,11 day ahead cum death,2020-05-29,13,point,,1976.0
11663,2020-05-18,12 day ahead cum death,2020-05-30,13,point,,1999.0
11687,2020-05-18,13 day ahead cum death,2020-05-31,13,point,,2024.0
11711,2020-05-18,14 day ahead cum death,2020-06-01,13,point,,2048.0
11735,2020-05-18,15 day ahead cum death,2020-06-02,13,point,,2071.5
11759,2020-05-18,16 day ahead cum death,2020-06-03,13,point,,2097.5
11783,2020-05-18,17 day ahead cum death,2020-06-04,13,point,,2121.0
11807,2020-05-18,18 day ahead cum death,2020-06-05,13,point,,2144.5
11831,2020-05-18,19 day ahead cum death,2020-06-06,13,point,,2169.0
11855,2020-05-18,20 day ahead cum death,2020-06-07,13,point,,2190.0
11879,2020-05-18,21 day ahead cum death,2020-06-08,13,point,,2214.0
11903,2020-05-18,22 day ahead cum death,2020-06-09,13,point,,2237.0
11927,2020-05-18,23 day ahead cum death,2020-06-10,13,point,,2260.0
11951,2020-05-18,24 day ahead cum death,2020-06-11,13,point,,2280.0
11975,2020-05-18,25 day ahead cum death,2020-06-12,13,point,,2302.0
11999,2020-05-18,26 day ahead cum death,2020-06-13,13,point,,2324.0
12023,2020-05-18,27 day ahead cum death,2020-06-14,13,point,,2345.5
12047,2020-05-18,28 day ahead cum death,2020-06-15,13,point,,2367.0
12071,2020-05-18,29 day ahead cum death,2020-06-16,13,point,,2386.5
12095,2020-05-18,30 day ahead cum death,2020-06-17,13,point,,2406.0
12119,2020-05-18,31 day ahead cum death,2020-06-18,13,point,,2426.5
12143,2020-05-18,32 day ahead cum death,2020-06-19,13,point,,2448.0
12167,2020-05-18,33 day ahead cum death,2020-06-20,13,point,,2468.0
12191,2020-05-18,34 day ahead cum death,2020-06-21,13,point,,2487.5
12215,2020-05-18,35 day ahead cum death,2020-06-22,13,point,,2508.5
12239,2020-05-18,36 day ahead cum death,2020-06-23,13,point,,2530.0
12263,2020-05-18,37 day ahead cum death,2020-06-24,13,point,,2549.0
12287,2020-05-18,38 day ahead cum death,2020-06-25,13,point,,2568.0
12311,2020-05-18,39 day ahead cum death,2020-06-26,13,point,,2587.5
12335,2020-05-18,40 day ahead cum death,2020-06-27,13,point,,2602.0
12359,2020-05-18,41 day ahead cum death,2020-06-28,13,point,,2622.0
12383,2020-05-18,42 day ahead cum death,2020-06-29,13,point,,2643.5
12407,2020-05-18,0 day ahead cum death,2020-05-18,15,point,,17.0
12431,2020-05-18,1 day ahead cum death,2020-05-19,15,point,,17.0
12455,2020-05-18,2 day ahead cum death,2020-05-20,15,point,,17.0
12479,2020-05-18,3 day ahead cum death,2020-05-21,15,point,,17.0
12503,2020-05-18,4 day ahead cum death,2020-05-22,15,point,,17.0
12527,2020-05-18,5 day ahead cum death,2020-05-23,15,point,,17.0
12551,2020-05-18,6 day ahead cum death,2020-05-24,15,point,,17.0
12575,2020-05-18,7 day ahead cum death,2020-05-25,15,point,,17.0
12599,2020-05-18,8 day ahead cum death,2020-05-26,15,point,,17.0
12623,2020-05-18,9 day ahead cum death,2020-05-27,15,point,,17.0
12647,2020-05-18,10 day ahead cum death,2020-05-28,15,point,,17.0
12671,2020-05-18,11 day ahead cum death,2020-05-29,15,point,,17.0
12695,2020-05-18,12 day ahead cum death,2020-05-30,15,point,,17.0
12719,2020-05-18,13 day ahead cum death,2020-05-31,15,point,,17.0
12743,2020-05-18,14 day ahead cum death,2020-06-01,15,point,,17.0
12767,2020-05-18,15 day ahead cum death,2020-06-02,15,point,,17.0
12791,2020-05-18,16 day ahead cum death,2020-06-03,15,point,,17.0
12815,2020-05-18,17 day ahead cum death,2020-06-04,15,point,,17.0
12839,2020-05-18,18 day ahead cum death,2020-06-05,15,point,,17.0
12863,2020-05-18,19 day ahead cum death,2020-06-06,15,point,,17.0
12887,2020-05-18,20 day ahead cum death,2020-06-07,15,point,,17.0
12911,2020-05-18,21 day ahead cum death,2020-06-08,15,point,,17.0
12935,2020-05-18,22 day ahead cum death,2020-06-09,15,point,,17.0
12959,2020-05-18,23 day ahead cum death,2020-06-10,15,point,,17.0
12983,2020-05-18,24 day ahead cum death,2020-06-11,15,point,,17.0
13007,2020-05-18,25 day ahead cum death,2020-06-12,15,point,,17.0
13031,2020-05-18,26 day ahead cum death,2020-06-13,15,point,,17.0
13055,2020-05-18,27 day ahead cum death,2020-06-14,15,point,,17.0
13079,2020-05-18,28 day ahead cum death,2020-06-15,15,point,,17.0
13103,2020-05-18,29 day ahead cum death,2020-06-16,15,point,,17.0
13127,2020-05-18,30 day ahead cum death,2020-06-17,15,point,,17.0
13151,2020-05-18,31 day ahead cum death,2020-06-18,15,point,,17.0
13175,2020-05-18,32 day ahead cum death,2020-06-19,15,point,,17.0
13199,2020-05-18,33 day ahead cum death,2020-06-20,15,point,,17.0
13223,2020-05-18,34 day ahead cum death,2020-06-21,15,point,,17.0
13247,2020-05-18,35 day ahead cum death,2020-06-22,15,point,,17.0
13271,2020-05-18,36 day ahead cum death,2020-06-23,15,point,,17.0
13295,2020-05-18,37 day ahead cum death,2020-06-24,15,point,,17.0
13319,2020-05-18,38 day ahead cum death,2020-06-25,15,point,,17.0
13343,2020-05-18,39 day ahead cum death,2020-06-26,15,point,,17.0
13367,2020-05-18,40 day ahead cum death,2020-06-27,15,point,,17.0
13391,2020-05-18,41 day ahead cum death,2020-06-28,15,point,,17.0
13415,2020-05-18,42 day ahead cum death,2020-06-29,15,point,,17.0
13439,2020-05-18,0 day ahead cum death,2020-05-18,16,point,,72.5
13463,2020-05-18,1 day ahead cum death,2020-05-19,16,point,,73.0
13487,2020-05-18,2 day ahead cum death,2020-05-20,16,point,,74.0
13511,2020-05-18,3 day ahead cum death,2020-05-21,16,point,,74.0
13535,2020-05-18,4 day ahead cum death,2020-05-22,16,point,,74.0
13559,2020-05-18,5 day ahead cum death,2020-05-23,16,point,,74.0
13583,2020-05-18,6 day ahead cum death,2020-05-24,16,point,,75.0
13607,2020-05-18,7 day ahead cum death,2020-05-25,16,point,,75.0
13631,2020-05-18,8 day ahead cum death,2020-05-26,16,point,,76.0
13655,2020-05-18,9 day ahead cum death,2020-05-27,16,point,,76.0
13679,2020-05-18,10 day ahead cum death,2020-05-28,16,point,,76.0
13703,2020-05-18,11 day ahead cum death,2020-05-29,16,point,,76.0
13727,2020-05-18,12 day ahead cum death,2020-05-30,16,point,,76.0
13751,2020-05-18,13 day ahead cum death,2020-05-31,16,point,,76.0
13775,2020-05-18,14 day ahead cum death,2020-06-01,16,point,,76.0
13799,2020-05-18,15 day ahead cum death,2020-06-02,16,point,,77.0
13823,2020-05-18,16 day ahead cum death,2020-06-03,16,point,,77.0
13847,2020-05-18,17 day ahead cum death,2020-06-04,16,point,,77.0
13871,2020-05-18,18 day ahead cum death,2020-06-05,16,point,,78.0
13895,2020-05-18,19 day ahead cum death,2020-06-06,16,point,,78.0
13919,2020-05-18,20 day ahead cum death,2020-06-07,16,point,,78.0
13943,2020-05-18,21 day ahead cum death,2020-06-08,16,point,,78.0
13967,2020-05-18,22 day ahead cum death,2020-06-09,16,point,,78.0
13991,2020-05-18,23 day ahead cum death,2020-06-10,16,point,,78.0
14015,2020-05-18,24 day ahead cum death,2020-06-11,16,point,,78.0
14039,2020-05-18,25 day ahead cum death,2020-06-12,16,point,,78.0
14063,2020-05-18,26 day ahead cum death,2020-06-13,16,point,,78.0
14087,2020-05-18,27 day ahead cum death,2020-06-14,16,point,,78.0
14111,2020-05-18,28 day ahead cum death,2020-06-15,16,point,,78.0
14135,2020-05-18,29 day ahead cum death,2020-06-16,16,point,,78.0
14159,2020-05-18,30 day ahead cum death,2020-06-17,16,point,,78.0
14183,2020-05-18,31 day ahead cum death,2020-06-18,16,point,,78.0
14207,2020-05-18,32 day ahead cum death,2020-06-19,16,point,,78.0
14231,2020-05-18,33 day ahead cum death,2020-06-20,16,point,,78.0
14255,2020-05-18,34 day ahead cum death,2020-06-21,16,point,,78.0
14279,2020-05-18,35 day ahead cum death,2020-06-22,16,point,,78.0
14303,2020-05-18,36 day ahead cum death,2020-06-23,16,point,,79.0
14327,2020-05-18,37 day ahead cum death,2020-06-24,16,point,,79.0
14351,2020-05-18,38 day ahead cum death,2020-06-25,16,point,,79.0
14375,2020-05-18,39 day ahead cum death,2020-06-26,16,point,,79.0
14399,2020-05-18,40 day ahead cum death,2020-06-27,16,point,,79.0
14423,2020-05-18,41 day ahead cum death,2020-06-28,16,point,,79.0
14447,2020-05-18,42 day ahead cum death,2020-06-29,16,point,,79.0
14471,2020-05-18,0 day ahead cum death,2020-05-18,17,point,,4366.5
14495,2020-05-18,1 day ahead cum death,2020-05-19,17,point,,4500.0
14519,2020-05-18,2 day ahead cum death,2020-05-20,17,point,,4629.5
14543,2020-05-18,3 day ahead cum death,2020-05-21,17,point,,4764.0
14567,2020-05-18,4 day ahead cum death,2020-05-22,17,point,,4901.0
14591,2020-05-18,5 day ahead cum death,2020-05-23,17,point,,5036.5
14615,2020-05-18,6 day ahead cum death,2020-05-24,17,point,,5175.0
14639,2020-05-18,7 day ahead cum death,2020-05-25,17,point,,5315.0
14663,2020-05-18,8 day ahead cum death,2020-05-26,17,point,,5456.0
14687,2020-05-18,9 day ahead cum death,2020-05-27,17,point,,5598.0
14711,2020-05-18,10 day ahead cum death,2020-05-28,17,point,,5743.0
14735,2020-05-18,11 day ahead cum death,2020-05-29,17,point,,5883.5
14759,2020-05-18,12 day ahead cum death,2020-05-30,17,point,,6033.0
14783,2020-05-18,13 day ahead cum death,2020-05-31,17,point,,6185.0
14807,2020-05-18,14 day ahead cum death,2020-06-01,17,point,,6332.0
14831,2020-05-18,15 day ahead cum death,2020-06-02,17,point,,6479.5
14855,2020-05-18,16 day ahead cum death,2020-06-03,17,point,,6631.0
14879,2020-05-18,17 day ahead cum death,2020-06-04,17,point,,6784.5
14903,2020-05-18,18 day ahead cum death,2020-06-05,17,point,,6942.0
14927,2020-05-18,19 day ahead cum death,2020-06-06,17,point,,7100.0
14951,2020-05-18,20 day ahead cum death,2020-06-07,17,point,,7257.5
14975,2020-05-18,21 day ahead cum death,2020-06-08,17,point,,7415.5
14999,2020-05-18,22 day ahead cum death,2020-06-09,17,point,,7578.5
15023,2020-05-18,23 day ahead cum death,2020-06-10,17,point,,7740.5
15047,2020-05-18,24 day ahead cum death,2020-06-11,17,point,,7902.5
15071,2020-05-18,25 day ahead cum death,2020-06-12,17,point,,8066.5
15095,2020-05-18,26 day ahead cum death,2020-06-13,17,point,,8227.5
15119,2020-05-18,27 day ahead cum death,2020-06-14,17,point,,8391.5
15143,2020-05-18,28 day ahead cum death,2020-06-15,17,point,,8558.5
15167,2020-05-18,29 day ahead cum death,2020-06-16,17,point,,8729.0
15191,2020-05-18,30 day ahead cum death,2020-06-17,17,point,,8894.0
15215,2020-05-18,31 day ahead cum death,2020-06-18,17,point,,9064.0
15239,2020-05-18,32 day ahead cum death,2020-06-19,17,point,,9230.0
15263,2020-05-18,33 day ahead cum death,2020-06-20,17,point,,9402.0
15287,2020-05-18,34 day ahead cum death,2020-06-21,17,point,,9574.5
15311,2020-05-18,35 day ahead cum death,2020-06-22,17,point,,9747.5
15335,2020-05-18,36 day ahead cum death,2020-06-23,17,point,,9911.5
15359,2020-05-18,37 day ahead cum death,2020-06-24,17,point,,10082.0
15383,2020-05-18,38 day ahead cum death,2020-06-25,17,point,,10255.5
15407,2020-05-18,39 day ahead cum death,2020-06-26,17,point,,10423.0
15431,2020-05-18,40 day ahead cum death,2020-06-27,17,point,,10598.0
15455,2020-05-18,41 day ahead cum death,2020-06-28,17,point,,10772.0
15479,2020-05-18,42 day ahead cum death,2020-06-29,17,point,,10945.5
15503,2020-05-18,0 day ahead cum death,2020-05-18,18,point,,1834.0
15527,2020-05-18,1 day ahead cum death,2020-05-19,18,point,,1883.5
15551,2020-05-18,2 day ahead cum death,2020-05-20,18,point,,1934.0
15575,2020-05-18,3 day ahead cum death,2020-05-21,18,point,,1986.0
15599,2020-05-18,4 day ahead cum death,2020-05-22,18,point,,2038.5
15623,2020-05-18,5 day ahead cum death,2020-05-23,18,point,,2089.0
15647,2020-05-18,6 day ahead cum death,2020-05-24,18,point,,2140.0
15671,2020-05-18,7 day ahead cum death,2020-05-25,18,point,,2192.5
15695,2020-05-18,8 day ahead cum death,2020-05-26,18,point,,2246.5
15719,2020-05-18,9 day ahead cum death,2020-05-27,18,point,,2299.5
15743,2020-05-18,10 day ahead cum death,2020-05-28,18,point,,2352.5
15767,2020-05-18,11 day ahead cum death,2020-05-29,18,point,,2406.0
15791,2020-05-18,12 day ahead cum death,2020-05-30,18,point,,2462.0
15815,2020-05-18,13 day ahead cum death,2020-05-31,18,point,,2517.0
15839,2020-05-18,14 day ahead cum death,2020-06-01,18,point,,2570.0
15863,2020-05-18,15 day ahead cum death,2020-06-02,18,point,,2626.5
15887,2020-05-18,16 day ahead cum death,2020-06-03,18,point,,2682.0
15911,2020-05-18,17 day ahead cum death,2020-06-04,18,point,,2736.0
15935,2020-05-18,18 day ahead cum death,2020-06-05,18,point,,2792.5
15959,2020-05-18,19 day ahead cum death,2020-06-06,18,point,,2849.0
15983,2020-05-18,20 day ahead cum death,2020-06-07,18,point,,2906.0
16007,2020-05-18,21 day ahead cum death,2020-06-08,18,point,,2964.0
16031,2020-05-18,22 day ahead cum death,2020-06-09,18,point,,3020.5
16055,2020-05-18,23 day ahead cum death,2020-06-10,18,point,,3079.0
16079,2020-05-18,24 day ahead cum death,2020-06-11,18,point,,3135.0
16103,2020-05-18,25 day ahead cum death,2020-06-12,18,point,,3193.0
16127,2020-05-18,26 day ahead cum death,2020-06-13,18,point,,3252.0
16151,2020-05-18,27 day ahead cum death,2020-06-14,18,point,,3311.5
16175,2020-05-18,28 day ahead cum death,2020-06-15,18,point,,3371.5
16199,2020-05-18,29 day ahead cum death,2020-06-16,18,point,,3428.0
