,forecast_date,target,target_end_date,location,location_name,type,quantile,value
8352,2020-05-17,5 day ahead cum death,2020-05-22,11,District of Columbia,point,,441.0
8376,2020-05-17,5 day ahead cum death,2020-05-22,12,Florida,point,,2274.0
8400,2020-05-17,5 day ahead cum death,2020-05-22,13,Georgia,point,,1736.0
8424,2020-05-17,5 day ahead cum death,2020-05-22,16,Idaho,point,,74.0
8448,2020-05-17,5 day ahead cum death,2020-05-22,17,Illinois,point,,5112.5
8472,2020-05-17,5 day ahead cum death,2020-05-22,18,Indiana,point,,1995.0
8496,2020-05-17,5 day ahead cum death,2020-05-22,19,Iowa,point,,409.0
8520,2020-05-17,5 day ahead cum death,2020-05-22,20,Kansas,point,,217.0
8544,2020-05-17,5 day ahead cum death,2020-05-22,21,Kentucky,point,,376.0
8568,2020-05-17,5 day ahead cum death,2020-05-22,22,Louisiana,point,,2577.0
8592,2020-05-17,5 day ahead cum death,2020-05-22,23,Maine,point,,85.0
8616,2020-05-17,5 day ahead cum death,2020-05-22,24,Maryland,point,,2373.0
8640,2020-05-17,5 day ahead cum death,2020-05-22,25,Massachusetts,point,,6746.0
8664,2020-05-17,5 day ahead cum death,2020-05-22,26,Michigan,point,,5253.0
8688,2020-05-17,5 day ahead cum death,2020-05-22,27,Minnesota,point,,801.5
8712,2020-05-17,5 day ahead cum death,2020-05-22,28,Mississippi,point,,530.0
8736,2020-05-17,5 day ahead cum death,2020-05-22,29,Missouri,point,,727.0
8760,2020-05-17,5 day ahead cum death,2020-05-22,30,Montana,point,,16.0
8784,2020-05-17,5 day ahead cum death,2020-05-22,31,Nebraska,point,,197.0
8808,2020-05-17,5 day ahead cum death,2020-05-22,32,Nevada,point,,425.0
8832,2020-05-17,5 day ahead cum death,2020-05-22,33,New Hampshire,point,,201.0
8856,2020-05-17,5 day ahead cum death,2020-05-22,34,New Jersey,point,,11526.5
8880,2020-05-17,5 day ahead cum death,2020-05-22,35,New Mexico,point,,297.0
8904,2020-05-17,5 day ahead cum death,2020-05-22,36,New York,point,,30195.0
8928,2020-05-17,5 day ahead cum death,2020-05-22,37,North Carolina,point,,668.0
8952,2020-05-17,5 day ahead cum death,2020-05-22,38,North Dakota,point,,54.0
8976,2020-05-17,5 day ahead cum death,2020-05-22,39,Ohio,point,,1864.0
9000,2020-05-17,5 day ahead cum death,2020-05-22,40,Oklahoma,point,,286.0
9024,2020-05-17,5 day ahead cum death,2020-05-22,41,Oregon,point,,148.0
9048,2020-05-17,5 day ahead cum death,2020-05-22,42,Pennsylvania,point,,5339.0
9072,2020-05-17,5 day ahead cum death,2020-05-22,44,Rhode Island,point,,641.0
9096,2020-05-17,5 day ahead cum death,2020-05-22,45,South Carolina,point,,384.0
9120,2020-05-17,5 day ahead cum death,2020-05-22,46,South Dakota,point,,71.0
9144,2020-05-17,5 day ahead cum death,2020-05-22,47,Tennessee,point,,373.0
9168,2020-05-17,5 day ahead cum death,2020-05-22,48,Texas,point,,1480.0
9192,2020-05-17,5 day ahead cum death,2020-05-22,49,Utah,point,,84.0
9216,2020-05-17,5 day ahead cum death,2020-05-22,50,Vermont,point,,53.0
9240,2020-05-17,5 day ahead cum death,2020-05-22,51,Virginia,point,,1171.0
9264,2020-05-17,5 day ahead cum death,2020-05-22,53,Washington,point,,1124.0
9288,2020-05-17,5 day ahead cum death,2020-05-22,54,West Virginia,point,,63.0
9312,2020-05-17,5 day ahead cum death,2020-05-22,55,Wisconsin,point,,515.0
9336,2020-05-17,5 day ahead cum death,2020-05-22,56,Wyoming,point,,7.0
9360,2020-05-17,6 day ahead cum death,2020-05-23,01,Alabama,point,,593.0
9384,2020-05-17,6 day ahead cum death,2020-05-23,04,Arizona,point,,877.0
9408,2020-05-17,6 day ahead cum death,2020-05-23,05,Arkansas,point,,107.0
9432,2020-05-17,6 day ahead cum death,2020-05-23,06,California,point,,3830.0
9456,2020-05-17,6 day ahead cum death,2020-05-23,08,Colorado,point,,1291.0
9480,2020-05-17,6 day ahead cum death,2020-05-23,09,Connecticut,point,,3635.0
9504,2020-05-17,6 day ahead cum death,2020-05-23,10,Delaware,point,,348.0
9528,2020-05-17,6 day ahead cum death,2020-05-23,11,District of Columbia,point,,448.0
9552,2020-05-17,6 day ahead cum death,2020-05-23,12,Florida,point,,2306.0
9576,2020-05-17,6 day ahead cum death,2020-05-23,13,Georgia,point,,1751.5
9600,2020-05-17,6 day ahead cum death,2020-05-23,16,Idaho,point,,74.0
9624,2020-05-17,6 day ahead cum death,2020-05-23,17,Illinois,point,,5226.0
9648,2020-05-17,6 day ahead cum death,2020-05-23,18,Indiana,point,,2026.0
9672,2020-05-17,6 day ahead cum death,2020-05-23,19,Iowa,point,,417.0
9696,2020-05-17,6 day ahead cum death,2020-05-23,20,Kansas,point,,221.0
9720,2020-05-17,6 day ahead cum death,2020-05-23,21,Kentucky,point,,379.0
9744,2020-05-17,6 day ahead cum death,2020-05-23,22,Louisiana,point,,2598.0
9768,2020-05-17,6 day ahead cum death,2020-05-23,23,Maine,point,,88.0
9792,2020-05-17,6 day ahead cum death,2020-05-23,24,Maryland,point,,2421.0
9816,2020-05-17,6 day ahead cum death,2020-05-23,25,Massachusetts,point,,6855.0
9840,2020-05-17,6 day ahead cum death,2020-05-23,26,Michigan,point,,5294.0
9864,2020-05-17,6 day ahead cum death,2020-05-23,27,Minnesota,point,,818.0
9888,2020-05-17,6 day ahead cum death,2020-05-23,28,Mississippi,point,,536.0
9912,2020-05-17,6 day ahead cum death,2020-05-23,29,Missouri,point,,741.0
9936,2020-05-17,6 day ahead cum death,2020-05-23,30,Montana,point,,16.0
9960,2020-05-17,6 day ahead cum death,2020-05-23,31,Nebraska,point,,203.5
9984,2020-05-17,6 day ahead cum death,2020-05-23,32,Nevada,point,,433.0
10008,2020-05-17,6 day ahead cum death,2020-05-23,33,New Hampshire,point,,206.0
10032,2020-05-17,6 day ahead cum death,2020-05-23,34,New Jersey,point,,11662.5
10056,2020-05-17,6 day ahead cum death,2020-05-23,35,New Mexico,point,,301.0
10080,2020-05-17,6 day ahead cum death,2020-05-23,36,New York,point,,30410.0
10104,2020-05-17,6 day ahead cum death,2020-05-23,37,North Carolina,point,,671.0
10128,2020-05-17,6 day ahead cum death,2020-05-23,38,North Dakota,point,,56.0
10152,2020-05-17,6 day ahead cum death,2020-05-23,39,Ohio,point,,1891.0
10176,2020-05-17,6 day ahead cum death,2020-05-23,40,Oklahoma,point,,287.0
10200,2020-05-17,6 day ahead cum death,2020-05-23,41,Oregon,point,,149.0
10224,2020-05-17,6 day ahead cum death,2020-05-23,42,Pennsylvania,point,,5427.0
10248,2020-05-17,6 day ahead cum death,2020-05-23,44,Rhode Island,point,,660.0
10272,2020-05-17,6 day ahead cum death,2020-05-23,45,South Carolina,point,,385.0
10296,2020-05-17,6 day ahead cum death,2020-05-23,46,South Dakota,point,,73.0
10320,2020-05-17,6 day ahead cum death,2020-05-23,47,Tennessee,point,,382.0
10344,2020-05-17,6 day ahead cum death,2020-05-23,48,Texas,point,,1502.0
10368,2020-05-17,6 day ahead cum death,2020-05-23,49,Utah,point,,85.0
10392,2020-05-17,6 day ahead cum death,2020-05-23,50,Vermont,point,,53.0
10416,2020-05-17,6 day ahead cum death,2020-05-23,51,Virginia,point,,1191.0
10440,2020-05-17,6 day ahead cum death,2020-05-23,53,Washington,point,,1134.0
10464,2020-05-17,6 day ahead cum death,2020-05-23,54,West Virginia,point,,63.0
10488,2020-05-17,6 day ahead cum death,2020-05-23,55,Wisconsin,point,,525.0
10512,2020-05-17,6 day ahead cum death,2020-05-23,56,Wyoming,point,,7.0
10536,2020-05-17,7 day ahead cum death,2020-05-24,01,Alabama,point,,602.0
10560,2020-05-17,7 day ahead cum death,2020-05-24,04,Arizona,point,,899.0
10584,2020-05-17,7 day ahead cum death,2020-05-24,05,Arkansas,point,,108.0
10608,2020-05-17,7 day ahead cum death,2020-05-24,06,California,point,,3893.0
10632,2020-05-17,7 day ahead cum death,2020-05-24,08,Colorado,point,,1306.0
10656,2020-05-17,7 day ahead cum death,2020-05-24,09,Connecticut,point,,3665.0
10680,2020-05-17,7 day ahead cum death,2020-05-24,10,Delaware,point,,354.0
10704,2020-05-17,7 day ahead cum death,2020-05-24,11,District of Columbia,point,,456.0
10728,2020-05-17,7 day ahead cum death,2020-05-24,12,Florida,point,,2335.5
10752,2020-05-17,7 day ahead cum death,2020-05-24,13,Georgia,point,,1766.0
10776,2020-05-17,7 day ahead cum death,2020-05-24,16,Idaho,point,,74.0
10800,2020-05-17,7 day ahead cum death,2020-05-24,17,Illinois,point,,5333.0
10824,2020-05-17,7 day ahead cum death,2020-05-24,18,Indiana,point,,2053.0
10848,2020-05-17,7 day ahead cum death,2020-05-24,19,Iowa,point,,425.0
10872,2020-05-17,7 day ahead cum death,2020-05-24,20,Kansas,point,,224.0
10896,2020-05-17,7 day ahead cum death,2020-05-24,21,Kentucky,point,,383.0
10920,2020-05-17,7 day ahead cum death,2020-05-24,22,Louisiana,point,,2618.0
10944,2020-05-17,7 day ahead cum death,2020-05-24,23,Maine,point,,91.5
10968,2020-05-17,7 day ahead cum death,2020-05-24,24,Maryland,point,,2466.0
10992,2020-05-17,7 day ahead cum death,2020-05-24,25,Massachusetts,point,,6956.5
11016,2020-05-17,7 day ahead cum death,2020-05-24,26,Michigan,point,,5333.0
11040,2020-05-17,7 day ahead cum death,2020-05-24,27,Minnesota,point,,836.0
11064,2020-05-17,7 day ahead cum death,2020-05-24,28,Mississippi,point,,542.0
11088,2020-05-17,7 day ahead cum death,2020-05-24,29,Missouri,point,,754.0
11112,2020-05-17,7 day ahead cum death,2020-05-24,30,Montana,point,,16.0
11136,2020-05-17,7 day ahead cum death,2020-05-24,31,Nebraska,point,,211.0
11160,2020-05-17,7 day ahead cum death,2020-05-24,32,Nevada,point,,440.0
11184,2020-05-17,7 day ahead cum death,2020-05-24,33,New Hampshire,point,,210.0
11208,2020-05-17,7 day ahead cum death,2020-05-24,34,New Jersey,point,,11789.0
11232,2020-05-17,7 day ahead cum death,2020-05-24,35,New Mexico,point,,305.0
11256,2020-05-17,7 day ahead cum death,2020-05-24,36,New York,point,,30611.0
11280,2020-05-17,7 day ahead cum death,2020-05-24,37,North Carolina,point,,674.0
11304,2020-05-17,7 day ahead cum death,2020-05-24,38,North Dakota,point,,57.0
11328,2020-05-17,7 day ahead cum death,2020-05-24,39,Ohio,point,,1915.0
11352,2020-05-17,7 day ahead cum death,2020-05-24,40,Oklahoma,point,,287.0
11376,2020-05-17,7 day ahead cum death,2020-05-24,41,Oregon,point,,150.0
11400,2020-05-17,7 day ahead cum death,2020-05-24,42,Pennsylvania,point,,5506.0
11424,2020-05-17,7 day ahead cum death,2020-05-24,44,Rhode Island,point,,677.0
11448,2020-05-17,7 day ahead cum death,2020-05-24,45,South Carolina,point,,386.0
11472,2020-05-17,7 day ahead cum death,2020-05-24,46,South Dakota,point,,77.0
11496,2020-05-17,7 day ahead cum death,2020-05-24,47,Tennessee,point,,390.0
11520,2020-05-17,7 day ahead cum death,2020-05-24,48,Texas,point,,1522.0
11544,2020-05-17,7 day ahead cum death,2020-05-24,49,Utah,point,,86.0
11568,2020-05-17,7 day ahead cum death,2020-05-24,50,Vermont,point,,53.0
11592,2020-05-17,7 day ahead cum death,2020-05-24,51,Virginia,point,,1209.0
11616,2020-05-17,7 day ahead cum death,2020-05-24,53,Washington,point,,1144.0
11640,2020-05-17,7 day ahead cum death,2020-05-24,54,West Virginia,point,,63.0
11664,2020-05-17,7 day ahead cum death,2020-05-24,55,Wisconsin,point,,534.0
11688,2020-05-17,7 day ahead cum death,2020-05-24,56,Wyoming,point,,7.0
11712,2020-05-17,8 day ahead cum death,2020-05-25,01,Alabama,point,,610.0
11736,2020-05-17,8 day ahead cum death,2020-05-25,04,Arizona,point,,919.0
11760,2020-05-17,8 day ahead cum death,2020-05-25,05,Arkansas,point,,109.0
11784,2020-05-17,8 day ahead cum death,2020-05-25,06,California,point,,3950.0
11808,2020-05-17,8 day ahead cum death,2020-05-25,08,Colorado,point,,1317.5
11832,2020-05-17,8 day ahead cum death,2020-05-25,09,Connecticut,point,,3694.0
11856,2020-05-17,8 day ahead cum death,2020-05-25,10,Delaware,point,,361.0
11880,2020-05-17,8 day ahead cum death,2020-05-25,11,District of Columbia,point,,463.0
11904,2020-05-17,8 day ahead cum death,2020-05-25,12,Florida,point,,2362.0
11928,2020-05-17,8 day ahead cum death,2020-05-25,13,Georgia,point,,1779.0
11952,2020-05-17,8 day ahead cum death,2020-05-25,16,Idaho,point,,74.0
11976,2020-05-17,8 day ahead cum death,2020-05-25,17,Illinois,point,,5435.5
12000,2020-05-17,8 day ahead cum death,2020-05-25,18,Indiana,point,,2079.0
12024,2020-05-17,8 day ahead cum death,2020-05-25,19,Iowa,point,,432.0
12048,2020-05-17,8 day ahead cum death,2020-05-25,20,Kansas,point,,227.0
12072,2020-05-17,8 day ahead cum death,2020-05-25,21,Kentucky,point,,386.0
12096,2020-05-17,8 day ahead cum death,2020-05-25,22,Louisiana,point,,2638.5
12120,2020-05-17,8 day ahead cum death,2020-05-25,23,Maine,point,,96.0
12144,2020-05-17,8 day ahead cum death,2020-05-25,24,Maryland,point,,2508.0
12168,2020-05-17,8 day ahead cum death,2020-05-25,25,Massachusetts,point,,7051.0
12192,2020-05-17,8 day ahead cum death,2020-05-25,26,Michigan,point,,5368.0
12216,2020-05-17,8 day ahead cum death,2020-05-25,27,Minnesota,point,,854.0
12240,2020-05-17,8 day ahead cum death,2020-05-25,28,Mississippi,point,,547.5
12264,2020-05-17,8 day ahead cum death,2020-05-25,29,Missouri,point,,766.0
12288,2020-05-17,8 day ahead cum death,2020-05-25,30,Montana,point,,16.0
12312,2020-05-17,8 day ahead cum death,2020-05-25,31,Nebraska,point,,218.0
12336,2020-05-17,8 day ahead cum death,2020-05-25,32,Nevada,point,,446.0
12360,2020-05-17,8 day ahead cum death,2020-05-25,33,New Hampshire,point,,215.0
12384,2020-05-17,8 day ahead cum death,2020-05-25,34,New Jersey,point,,11907.5
12408,2020-05-17,8 day ahead cum death,2020-05-25,35,New Mexico,point,,308.0
12432,2020-05-17,8 day ahead cum death,2020-05-25,36,New York,point,,30793.0
12456,2020-05-17,8 day ahead cum death,2020-05-25,37,North Carolina,point,,677.0
12480,2020-05-17,8 day ahead cum death,2020-05-25,38,North Dakota,point,,58.0
12504,2020-05-17,8 day ahead cum death,2020-05-25,39,Ohio,point,,1936.0
12528,2020-05-17,8 day ahead cum death,2020-05-25,40,Oklahoma,point,,287.0
12552,2020-05-17,8 day ahead cum death,2020-05-25,41,Oregon,point,,151.0
12576,2020-05-17,8 day ahead cum death,2020-05-25,42,Pennsylvania,point,,5578.0
12600,2020-05-17,8 day ahead cum death,2020-05-25,44,Rhode Island,point,,694.5
12624,2020-05-17,8 day ahead cum death,2020-05-25,45,South Carolina,point,,387.0
12648,2020-05-17,8 day ahead cum death,2020-05-25,46,South Dakota,point,,79.0
12672,2020-05-17,8 day ahead cum death,2020-05-25,47,Tennessee,point,,398.0
12696,2020-05-17,8 day ahead cum death,2020-05-25,48,Texas,point,,1541.0
12720,2020-05-17,8 day ahead cum death,2020-05-25,49,Utah,point,,86.0
12744,2020-05-17,8 day ahead cum death,2020-05-25,50,Vermont,point,,53.0
12768,2020-05-17,8 day ahead cum death,2020-05-25,51,Virginia,point,,1226.0
12792,2020-05-17,8 day ahead cum death,2020-05-25,53,Washington,point,,1153.0
12816,2020-05-17,8 day ahead cum death,2020-05-25,54,West Virginia,point,,63.0
12840,2020-05-17,8 day ahead cum death,2020-05-25,55,Wisconsin,point,,543.5
12864,2020-05-17,8 day ahead cum death,2020-05-25,56,Wyoming,point,,7.0
12888,2020-05-17,9 day ahead cum death,2020-05-26,01,Alabama,point,,617.0
12912,2020-05-17,9 day ahead cum death,2020-05-26,04,Arizona,point,,939.0
12936,2020-05-17,9 day ahead cum death,2020-05-26,05,Arkansas,point,,110.0
12960,2020-05-17,9 day ahead cum death,2020-05-26,06,California,point,,4006.0
12984,2020-05-17,9 day ahead cum death,2020-05-26,08,Colorado,point,,1329.0
13008,2020-05-17,9 day ahead cum death,2020-05-26,09,Connecticut,point,,3720.0
13032,2020-05-17,9 day ahead cum death,2020-05-26,10,Delaware,point,,366.0
13056,2020-05-17,9 day ahead cum death,2020-05-26,11,District of Columbia,point,,469.0
13080,2020-05-17,9 day ahead cum death,2020-05-26,12,Florida,point,,2387.0
13104,2020-05-17,9 day ahead cum death,2020-05-26,13,Georgia,point,,1789.0
13128,2020-05-17,9 day ahead cum death,2020-05-26,16,Idaho,point,,74.0
13152,2020-05-17,9 day ahead cum death,2020-05-26,17,Illinois,point,,5532.0
13176,2020-05-17,9 day ahead cum death,2020-05-26,18,Indiana,point,,2102.5
13200,2020-05-17,9 day ahead cum death,2020-05-26,19,Iowa,point,,440.0
13224,2020-05-17,9 day ahead cum death,2020-05-26,20,Kansas,point,,230.0
13248,2020-05-17,9 day ahead cum death,2020-05-26,21,Kentucky,point,,388.5
13272,2020-05-17,9 day ahead cum death,2020-05-26,22,Louisiana,point,,2656.0
13296,2020-05-17,9 day ahead cum death,2020-05-26,23,Maine,point,,100.0
13320,2020-05-17,9 day ahead cum death,2020-05-26,24,Maryland,point,,2546.5
13344,2020-05-17,9 day ahead cum death,2020-05-26,25,Massachusetts,point,,7139.0
13368,2020-05-17,9 day ahead cum death,2020-05-26,26,Michigan,point,,5400.5
13392,2020-05-17,9 day ahead cum death,2020-05-26,27,Minnesota,point,,871.0
13416,2020-05-17,9 day ahead cum death,2020-05-26,28,Mississippi,point,,553.0
13440,2020-05-17,9 day ahead cum death,2020-05-26,29,Missouri,point,,777.0
13464,2020-05-17,9 day ahead cum death,2020-05-26,30,Montana,point,,16.0
13488,2020-05-17,9 day ahead cum death,2020-05-26,31,Nebraska,point,,224.0
13512,2020-05-17,9 day ahead cum death,2020-05-26,32,Nevada,point,,452.0
13536,2020-05-17,9 day ahead cum death,2020-05-26,33,New Hampshire,point,,219.0
13560,2020-05-17,9 day ahead cum death,2020-05-26,34,New Jersey,point,,12015.0
13584,2020-05-17,9 day ahead cum death,2020-05-26,35,New Mexico,point,,310.0
13608,2020-05-17,9 day ahead cum death,2020-05-26,36,New York,point,,30961.5
13632,2020-05-17,9 day ahead cum death,2020-05-26,37,North Carolina,point,,680.0
13656,2020-05-17,9 day ahead cum death,2020-05-26,38,North Dakota,point,,60.0
13680,2020-05-17,9 day ahead cum death,2020-05-26,39,Ohio,point,,1956.0
13704,2020-05-17,9 day ahead cum death,2020-05-26,40,Oklahoma,point,,287.0
13728,2020-05-17,9 day ahead cum death,2020-05-26,41,Oregon,point,,151.0
13752,2020-05-17,9 day ahead cum death,2020-05-26,42,Pennsylvania,point,,5645.0
13776,2020-05-17,9 day ahead cum death,2020-05-26,44,Rhode Island,point,,711.0
13800,2020-05-17,9 day ahead cum death,2020-05-26,45,South Carolina,point,,388.0
13824,2020-05-17,9 day ahead cum death,2020-05-26,46,South Dakota,point,,82.0
13848,2020-05-17,9 day ahead cum death,2020-05-26,47,Tennessee,point,,405.0
13872,2020-05-17,9 day ahead cum death,2020-05-26,48,Texas,point,,1558.5
13896,2020-05-17,9 day ahead cum death,2020-05-26,49,Utah,point,,86.0
13920,2020-05-17,9 day ahead cum death,2020-05-26,50,Vermont,point,,53.0
13944,2020-05-17,9 day ahead cum death,2020-05-26,51,Virginia,point,,1242.0
13968,2020-05-17,9 day ahead cum death,2020-05-26,53,Washington,point,,1161.0
13992,2020-05-17,9 day ahead cum death,2020-05-26,54,West Virginia,point,,63.0
14016,2020-05-17,9 day ahead cum death,2020-05-26,55,Wisconsin,point,,552.0
14040,2020-05-17,9 day ahead cum death,2020-05-26,56,Wyoming,point,,7.0
14064,2020-05-17,10 day ahead cum death,2020-05-27,01,Alabama,point,,624.0
14088,2020-05-17,10 day ahead cum death,2020-05-27,04,Arizona,point,,957.0
14112,2020-05-17,10 day ahead cum death,2020-05-27,05,Arkansas,point,,111.0
14136,2020-05-17,10 day ahead cum death,2020-05-27,06,California,point,,4057.0
14160,2020-05-17,10 day ahead cum death,2020-05-27,08,Colorado,point,,1339.0
14184,2020-05-17,10 day ahead cum death,2020-05-27,09,Connecticut,point,,3744.0
14208,2020-05-17,10 day ahead cum death,2020-05-27,10,Delaware,point,,371.0
14232,2020-05-17,10 day ahead cum death,2020-05-27,11,District of Columbia,point,,476.0
14256,2020-05-17,10 day ahead cum death,2020-05-27,12,Florida,point,,2410.0
14280,2020-05-17,10 day ahead cum death,2020-05-27,13,Georgia,point,,1798.5
14304,2020-05-17,10 day ahead cum death,2020-05-27,16,Idaho,point,,74.0
14328,2020-05-17,10 day ahead cum death,2020-05-27,17,Illinois,point,,5621.5
14352,2020-05-17,10 day ahead cum death,2020-05-27,18,Indiana,point,,2124.0
14376,2020-05-17,10 day ahead cum death,2020-05-27,19,Iowa,point,,445.0
14400,2020-05-17,10 day ahead cum death,2020-05-27,20,Kansas,point,,232.0
14424,2020-05-17,10 day ahead cum death,2020-05-27,21,Kentucky,point,,391.5
14448,2020-05-17,10 day ahead cum death,2020-05-27,22,Louisiana,point,,2672.0
14472,2020-05-17,10 day ahead cum death,2020-05-27,23,Maine,point,,104.0
14496,2020-05-17,10 day ahead cum death,2020-05-27,24,Maryland,point,,2583.0
14520,2020-05-17,10 day ahead cum death,2020-05-27,25,Massachusetts,point,,7220.0
14544,2020-05-17,10 day ahead cum death,2020-05-27,26,Michigan,point,,5431.0
14568,2020-05-17,10 day ahead cum death,2020-05-27,27,Minnesota,point,,889.0
14592,2020-05-17,10 day ahead cum death,2020-05-27,28,Mississippi,point,,559.0
14616,2020-05-17,10 day ahead cum death,2020-05-27,29,Missouri,point,,787.5
14640,2020-05-17,10 day ahead cum death,2020-05-27,30,Montana,point,,16.0
14664,2020-05-17,10 day ahead cum death,2020-05-27,31,Nebraska,point,,229.0
14688,2020-05-17,10 day ahead cum death,2020-05-27,32,Nevada,point,,457.0
14712,2020-05-17,10 day ahead cum death,2020-05-27,33,New Hampshire,point,,223.0
14736,2020-05-17,10 day ahead cum death,2020-05-27,34,New Jersey,point,,12112.5
14760,2020-05-17,10 day ahead cum death,2020-05-27,35,New Mexico,point,,312.0
14784,2020-05-17,10 day ahead cum death,2020-05-27,36,New York,point,,31116.5
14808,2020-05-17,10 day ahead cum death,2020-05-27,37,North Carolina,point,,682.0
14832,2020-05-17,10 day ahead cum death,2020-05-27,38,North Dakota,point,,61.0
14856,2020-05-17,10 day ahead cum death,2020-05-27,39,Ohio,point,,1974.0
14880,2020-05-17,10 day ahead cum death,2020-05-27,40,Oklahoma,point,,287.0
14904,2020-05-17,10 day ahead cum death,2020-05-27,41,Oregon,point,,152.0
14928,2020-05-17,10 day ahead cum death,2020-05-27,42,Pennsylvania,point,,5708.0
14952,2020-05-17,10 day ahead cum death,2020-05-27,44,Rhode Island,point,,728.0
14976,2020-05-17,10 day ahead cum death,2020-05-27,45,South Carolina,point,,389.0
15000,2020-05-17,10 day ahead cum death,2020-05-27,46,South Dakota,point,,85.0
15024,2020-05-17,10 day ahead cum death,2020-05-27,47,Tennessee,point,,412.0
15048,2020-05-17,10 day ahead cum death,2020-05-27,48,Texas,point,,1576.5
15072,2020-05-17,10 day ahead cum death,2020-05-27,49,Utah,point,,86.5
15096,2020-05-17,10 day ahead cum death,2020-05-27,50,Vermont,point,,53.0
15120,2020-05-17,10 day ahead cum death,2020-05-27,51,Virginia,point,,1256.0
15144,2020-05-17,10 day ahead cum death,2020-05-27,53,Washington,point,,1169.0
15168,2020-05-17,10 day ahead cum death,2020-05-27,54,West Virginia,point,,63.0
15192,2020-05-17,10 day ahead cum death,2020-05-27,55,Wisconsin,point,,561.0
15216,2020-05-17,10 day ahead cum death,2020-05-27,56,Wyoming,point,,7.0
15240,2020-05-17,11 day ahead cum death,2020-05-28,01,Alabama,point,,630.0
15264,2020-05-17,11 day ahead cum death,2020-05-28,04,Arizona,point,,975.0
15288,2020-05-17,11 day ahead cum death,2020-05-28,05,Arkansas,point,,112.0
15312,2020-05-17,11 day ahead cum death,2020-05-28,06,California,point,,4105.0
15336,2020-05-17,11 day ahead cum death,2020-05-28,08,Colorado,point,,1349.0
15360,2020-05-17,11 day ahead cum death,2020-05-28,09,Connecticut,point,,3766.0
15384,2020-05-17,11 day ahead cum death,2020-05-28,10,Delaware,point,,376.5
15408,2020-05-17,11 day ahead cum death,2020-05-28,11,District of Columbia,point,,482.0
15432,2020-05-17,11 day ahead cum death,2020-05-28,12,Florida,point,,2431.0
15456,2020-05-17,11 day ahead cum death,2020-05-28,13,Georgia,point,,1808.0
15480,2020-05-17,11 day ahead cum death,2020-05-28,16,Idaho,point,,74.0
15504,2020-05-17,11 day ahead cum death,2020-05-28,17,Illinois,point,,5710.0
15528,2020-05-17,11 day ahead cum death,2020-05-28,18,Indiana,point,,2145.0
15552,2020-05-17,11 day ahead cum death,2020-05-28,19,Iowa,point,,452.0
15576,2020-05-17,11 day ahead cum death,2020-05-28,20,Kansas,point,,235.0
15600,2020-05-17,11 day ahead cum death,2020-05-28,21,Kentucky,point,,394.0
15624,2020-05-17,11 day ahead cum death,2020-05-28,22,Louisiana,point,,2689.0
15648,2020-05-17,11 day ahead cum death,2020-05-28,23,Maine,point,,109.0
15672,2020-05-17,11 day ahead cum death,2020-05-28,24,Maryland,point,,2618.0
15696,2020-05-17,11 day ahead cum death,2020-05-28,25,Massachusetts,point,,7293.0
15720,2020-05-17,11 day ahead cum death,2020-05-28,26,Michigan,point,,5461.0
15744,2020-05-17,11 day ahead cum death,2020-05-28,27,Minnesota,point,,908.0
15768,2020-05-17,11 day ahead cum death,2020-05-28,28,Mississippi,point,,565.0
15792,2020-05-17,11 day ahead cum death,2020-05-28,29,Missouri,point,,798.0
15816,2020-05-17,11 day ahead cum death,2020-05-28,30,Montana,point,,16.0
15840,2020-05-17,11 day ahead cum death,2020-05-28,31,Nebraska,point,,235.0
15864,2020-05-17,11 day ahead cum death,2020-05-28,32,Nevada,point,,461.0
15888,2020-05-17,11 day ahead cum death,2020-05-28,33,New Hampshire,point,,227.0
15912,2020-05-17,11 day ahead cum death,2020-05-28,34,New Jersey,point,,12205.0
15936,2020-05-17,11 day ahead cum death,2020-05-28,35,New Mexico,point,,314.0
15960,2020-05-17,11 day ahead cum death,2020-05-28,36,New York,point,,31257.5
15984,2020-05-17,11 day ahead cum death,2020-05-28,37,North Carolina,point,,684.0
16008,2020-05-17,11 day ahead cum death,2020-05-28,38,North Dakota,point,,62.0
16032,2020-05-17,11 day ahead cum death,2020-05-28,39,Ohio,point,,1991.0
16056,2020-05-17,11 day ahead cum death,2020-05-28,40,Oklahoma,point,,288.0
16080,2020-05-17,11 day ahead cum death,2020-05-28,41,Oregon,point,,152.0
16104,2020-05-17,11 day ahead cum death,2020-05-28,42,Pennsylvania,point,,5767.0
16128,2020-05-17,11 day ahead cum death,2020-05-28,44,Rhode Island,point,,743.0
16152,2020-05-17,11 day ahead cum death,2020-05-28,45,South Carolina,point,,390.0
16176,2020-05-17,11 day ahead cum death,2020-05-28,46,South Dakota,point,,87.0
16200,2020-05-17,11 day ahead cum death,2020-05-28,47,Tennessee,point,,419.0
16224,2020-05-17,11 day ahead cum death,2020-05-28,48,Texas,point,,1593.0
16248,2020-05-17,11 day ahead cum death,2020-05-28,49,Utah,point,,87.0
16272,2020-05-17,11 day ahead cum death,2020-05-28,50,Vermont,point,,53.0
16296,2020-05-17,11 day ahead cum death,2020-05-28,51,Virginia,point,,1271.0
16320,2020-05-17,11 day ahead cum death,2020-05-28,53,Washington,point,,1176.0
16344,2020-05-17,11 day ahead cum death,2020-05-28,54,West Virginia,point,,63.0
