,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0
7688,2020-05-09,3 day ahead cum death,2020-05-12,10,Delaware,point,,262.63440306237527,
7689,2020-05-09,4 day ahead cum death,2020-05-13,10,Delaware,point,,271.17537358128874,
7690,2020-05-09,5 day ahead cum death,2020-05-14,10,Delaware,point,,279.67535013014566,
7691,2020-05-09,6 day ahead cum death,2020-05-15,10,Delaware,point,,288.13057421400885,
7692,2020-05-09,7 day ahead cum death,2020-05-16,10,Delaware,point,,296.53774723149866,
7693,2020-05-09,8 day ahead cum death,2020-05-17,10,Delaware,point,,304.8952098901133,
7694,2020-05-09,9 day ahead cum death,2020-05-18,10,Delaware,point,,313.199833287168,
7695,2020-05-09,10 day ahead cum death,2020-05-19,10,Delaware,point,,321.4483863778468,
7696,2020-05-09,11 day ahead cum death,2020-05-20,10,Delaware,point,,329.63763811733367,
7697,2020-05-09,12 day ahead cum death,2020-05-21,10,Delaware,point,,337.7643574608126,
7698,2020-05-09,13 day ahead cum death,2020-05-22,10,Delaware,point,,345.8253133634678,
7699,2020-05-09,14 day ahead cum death,2020-05-23,10,Delaware,point,,353.8206907271628,
7700,2020-05-09,1 day ahead inc death,2020-05-10,10,Delaware,point,,8.639980954209783,
7701,2020-05-09,2 day ahead inc death,2020-05-11,10,Delaware,point,,8.611301676691951,
7702,2020-05-09,3 day ahead inc death,2020-05-12,10,Delaware,point,,8.57820499484613,
7703,2020-05-09,4 day ahead inc death,2020-05-13,10,Delaware,point,,8.540970518913394,
7704,2020-05-09,5 day ahead inc death,2020-05-14,10,Delaware,point,,8.499976548856914,
7705,2020-05-09,6 day ahead inc death,2020-05-15,10,Delaware,point,,8.45522408386323,
7706,2020-05-09,7 day ahead inc death,2020-05-16,10,Delaware,point,,8.40717301748976,
7707,2020-05-09,8 day ahead inc death,2020-05-17,10,Delaware,point,,8.357462658614624,
7708,2020-05-09,9 day ahead inc death,2020-05-18,10,Delaware,point,,8.304623397054707,
7709,2020-05-09,10 day ahead inc death,2020-05-19,10,Delaware,point,,8.248553090678785,
7710,2020-05-09,11 day ahead inc death,2020-05-20,10,Delaware,point,,8.189251739486878,
7711,2020-05-09,12 day ahead inc death,2020-05-21,10,Delaware,point,,8.126719343479003,
7712,2020-05-09,13 day ahead inc death,2020-05-22,10,Delaware,point,,8.060955902655143,
7713,2020-05-09,14 day ahead inc death,2020-05-23,10,Delaware,point,,7.995377363695028,
7714,2020-05-09,1 day ahead inc hosp,2020-05-10,10,Delaware,point,,29.45119818543771,
7715,2020-05-09,2 day ahead inc hosp,2020-05-11,10,Delaware,point,,29.295338405744936,
7716,2020-05-09,3 day ahead inc hosp,2020-05-12,10,Delaware,point,,29.127871605981365,
7717,2020-05-09,4 day ahead inc hosp,2020-05-13,10,Delaware,point,,28.94951303379803,
7718,2020-05-09,5 day ahead inc hosp,2020-05-14,10,Delaware,point,,28.7609852402426,
7719,2020-05-09,6 day ahead inc hosp,2020-05-15,10,Delaware,point,,28.563019406225816,
7720,2020-05-09,7 day ahead inc hosp,2020-05-16,10,Delaware,point,,28.356252315969506,
7721,2020-05-09,8 day ahead inc hosp,2020-05-17,10,Delaware,point,,28.14100618914204,
7722,2020-05-09,9 day ahead inc hosp,2020-05-18,10,Delaware,point,,27.91788486171885,
7723,2020-05-09,10 day ahead inc hosp,2020-05-19,10,Delaware,point,,27.68751073322887,
7724,2020-05-09,11 day ahead inc hosp,2020-05-20,10,Delaware,point,,27.45050620320117,
7725,2020-05-09,12 day ahead inc hosp,2020-05-21,10,Delaware,point,,27.207493671165338,
7726,2020-05-09,13 day ahead inc hosp,2020-05-22,10,Delaware,point,,26.95909553665016,
7727,2020-05-09,14 day ahead inc hosp,2020-05-23,10,Delaware,point,,26.705412808374227,
8652,2020-05-09,1 day ahead cum death,2020-05-10,11,District of Columbia,point,,356.4748270884408,
8653,2020-05-09,2 day ahead cum death,2020-05-11,11,District of Columbia,point,,369.1969634077497,
8654,2020-05-09,3 day ahead cum death,2020-05-12,11,District of Columbia,point,,381.9602441323178,
8655,2020-05-09,4 day ahead cum death,2020-05-13,11,District of Columbia,point,,394.7596897632196,
8656,2020-05-09,5 day ahead cum death,2020-05-14,11,District of Columbia,point,,407.5727747623722,
8657,2020-05-09,6 day ahead cum death,2020-05-15,11,District of Columbia,point,,420.3948906141298,
8658,2020-05-09,7 day ahead cum death,2020-05-16,11,District of Columbia,point,,433.2226287759922,
8659,2020-05-09,8 day ahead cum death,2020-05-17,11,District of Columbia,point,,446.03947951123087,
8660,2020-05-09,9 day ahead cum death,2020-05-18,11,District of Columbia,point,,458.83319690476316,
8661,2020-05-09,10 day ahead cum death,2020-05-19,11,District of Columbia,point,,471.59323523055605,
8662,2020-05-09,11 day ahead cum death,2020-05-20,11,District of Columbia,point,,484.30949462386803,
8663,2020-05-09,12 day ahead cum death,2020-05-21,11,District of Columbia,point,,496.9714865464681,
8664,2020-05-09,13 day ahead cum death,2020-05-22,11,District of Columbia,point,,509.5696205566362,
8665,2020-05-09,14 day ahead cum death,2020-05-23,11,District of Columbia,point,,522.0941582554316,
8666,2020-05-09,1 day ahead inc death,2020-05-10,11,District of Columbia,point,,12.677621132263818,
8667,2020-05-09,2 day ahead inc death,2020-05-11,11,District of Columbia,point,,12.722136319308731,
8668,2020-05-09,3 day ahead inc death,2020-05-12,11,District of Columbia,point,,12.763280724568286,
8669,2020-05-09,4 day ahead inc death,2020-05-13,11,District of Columbia,point,,12.799445630901792,
8670,2020-05-09,5 day ahead inc death,2020-05-14,11,District of Columbia,point,,12.81308499915247,
8671,2020-05-09,6 day ahead inc death,2020-05-15,11,District of Columbia,point,,12.822115851757724,
8672,2020-05-09,7 day ahead inc death,2020-05-16,11,District of Columbia,point,,12.827738161862431,
8673,2020-05-09,8 day ahead inc death,2020-05-17,11,District of Columbia,point,,12.816850735238488,
8674,2020-05-09,9 day ahead inc death,2020-05-18,11,District of Columbia,point,,12.793717393532429,
8675,2020-05-09,10 day ahead inc death,2020-05-19,11,District of Columbia,point,,12.760038325792891,
8676,2020-05-09,11 day ahead inc death,2020-05-20,11,District of Columbia,point,,12.716259393311795,
8677,2020-05-09,12 day ahead inc death,2020-05-21,11,District of Columbia,point,,12.661991922600265,
8678,2020-05-09,13 day ahead inc death,2020-05-22,11,District of Columbia,point,,12.598134010168033,
8679,2020-05-09,14 day ahead inc death,2020-05-23,11,District of Columbia,point,,12.52453769879543,
8680,2020-05-09,1 day ahead inc hosp,2020-05-10,11,District of Columbia,point,,57.71780488644373,
8681,2020-05-09,2 day ahead inc hosp,2020-05-11,11,District of Columbia,point,,57.87541410293619,
8682,2020-05-09,3 day ahead inc hosp,2020-05-12,11,District of Columbia,point,,57.98384931859472,
8683,2020-05-09,4 day ahead inc hosp,2020-05-13,11,District of Columbia,point,,58.04318433439117,
8684,2020-05-09,5 day ahead inc hosp,2020-05-14,11,District of Columbia,point,,58.05376677972853,
8685,2020-05-09,6 day ahead inc hosp,2020-05-15,11,District of Columbia,point,,58.01566777635024,
8686,2020-05-09,7 day ahead inc hosp,2020-05-16,11,District of Columbia,point,,57.929361971425784,
8687,2020-05-09,8 day ahead inc hosp,2020-05-17,11,District of Columbia,point,,57.79633930527322,
8688,2020-05-09,9 day ahead inc hosp,2020-05-18,11,District of Columbia,point,,57.6161281837905,
8689,2020-05-09,10 day ahead inc hosp,2020-05-19,11,District of Columbia,point,,57.38951871531204,
8690,2020-05-09,11 day ahead inc hosp,2020-05-20,11,District of Columbia,point,,57.11761935431441,
8691,2020-05-09,12 day ahead inc hosp,2020-05-21,11,District of Columbia,point,,56.80161202268223,
8692,2020-05-09,13 day ahead inc hosp,2020-05-22,11,District of Columbia,point,,56.442659687397736,
8693,2020-05-09,14 day ahead inc hosp,2020-05-23,11,District of Columbia,point,,56.042093443351575,
9618,2020-05-09,1 day ahead cum death,2020-05-10,12,Florida,point,,1312.106068089846,
9619,2020-05-09,2 day ahead cum death,2020-05-11,12,Florida,point,,1341.1289120854374,
9620,2020-05-09,3 day ahead cum death,2020-05-12,12,Florida,point,,1369.7368091197861,
9621,2020-05-09,4 day ahead cum death,2020-05-13,12,Florida,point,,1397.9305708181796,
9622,2020-05-09,5 day ahead cum death,2020-05-14,12,Florida,point,,1425.7102115106354,
9623,2020-05-09,6 day ahead cum death,2020-05-15,12,Florida,point,,1453.0757311971536,
9624,2020-05-09,7 day ahead cum death,2020-05-16,12,Florida,point,,1480.030163120198,
9625,2020-05-09,8 day ahead cum death,2020-05-17,12,Florida,point,,1506.5809133865012,
9626,2020-05-09,9 day ahead cum death,2020-05-18,12,Florida,point,,1532.7284431477137,
9627,2020-05-09,10 day ahead cum death,2020-05-19,12,Florida,point,,1558.4727583443785,
9628,2020-05-09,11 day ahead cum death,2020-05-20,12,Florida,point,,1583.814834763801,
9629,2020-05-09,12 day ahead cum death,2020-05-21,12,Florida,point,,1608.7632245858704,
9630,2020-05-09,13 day ahead cum death,2020-05-22,12,Florida,point,,1633.320070189826,
9631,2020-05-09,14 day ahead cum death,2020-05-23,12,Florida,point,,1657.4910578708523,
9632,2020-05-09,1 day ahead inc death,2020-05-10,12,Florida,point,,29.438915539104823,
9633,2020-05-09,2 day ahead inc death,2020-05-11,12,Florida,point,,29.022843995591522,
9634,2020-05-09,3 day ahead inc death,2020-05-12,12,Florida,point,,28.60789703434856,
9635,2020-05-09,4 day ahead inc death,2020-05-13,12,Florida,point,,28.19376169839385,
9636,2020-05-09,5 day ahead inc death,2020-05-14,12,Florida,point,,27.779640692455743,
9637,2020-05-09,6 day ahead inc death,2020-05-15,12,Florida,point,,27.365519686517853,
9638,2020-05-09,7 day ahead inc death,2020-05-16,12,Florida,point,,26.954431923044513,
9639,2020-05-09,8 day ahead inc death,2020-05-17,12,Florida,point,,26.55075026630314,
9640,2020-05-09,9 day ahead inc death,2020-05-18,12,Florida,point,,26.14752976121224,
9641,2020-05-09,10 day ahead inc death,2020-05-19,12,Florida,point,,25.744315196665074,
9642,2020-05-09,11 day ahead inc death,2020-05-20,12,Florida,point,,25.34207641942248,
9643,2020-05-09,12 day ahead inc death,2020-05-21,12,Florida,point,,24.948389822069718,
9644,2020-05-09,13 day ahead inc death,2020-05-22,12,Florida,point,,24.556845603955175,
9645,2020-05-09,14 day ahead inc death,2020-05-23,12,Florida,point,,24.17098768102631,
9646,2020-05-09,1 day ahead inc hosp,2020-05-10,12,Florida,point,,129.69363431444842,
9647,2020-05-09,2 day ahead inc hosp,2020-05-11,12,Florida,point,,127.7446530458756,
9648,2020-05-09,3 day ahead inc hosp,2020-05-12,12,Florida,point,,125.8080374040484,
9649,2020-05-09,4 day ahead inc hosp,2020-05-13,12,Florida,point,,123.88759555400377,
9650,2020-05-09,5 day ahead inc hosp,2020-05-14,12,Florida,point,,121.98339473251936,
9651,2020-05-09,6 day ahead inc hosp,2020-05-15,12,Florida,point,,120.09543493959696,
9652,2020-05-09,7 day ahead inc hosp,2020-05-16,12,Florida,point,,118.22500842165405,
9653,2020-05-09,8 day ahead inc hosp,2020-05-17,12,Florida,point,,116.37527038800972,
9654,2020-05-09,9 day ahead inc hosp,2020-05-18,12,Florida,point,,114.5464173022138,
9655,2020-05-09,10 day ahead inc hosp,2020-05-19,12,Florida,point,,112.73845169510193,
9656,2020-05-09,11 day ahead inc hosp,2020-05-20,12,Florida,point,,110.95159538706056,
9657,2020-05-09,12 day ahead inc hosp,2020-05-21,12,Florida,point,,109.1877924983334,
9658,2020-05-09,13 day ahead inc hosp,2020-05-22,12,Florida,point,,107.44753004426045,
9659,2020-05-09,14 day ahead inc hosp,2020-05-23,12,Florida,point,,105.7305233635835,
10584,2020-05-09,1 day ahead cum death,2020-05-10,13,Georgia,point,,825.2109812947373,
10585,2020-05-09,2 day ahead cum death,2020-05-11,13,Georgia,point,,848.5164045488141,
10586,2020-05-09,3 day ahead cum death,2020-05-12,13,Georgia,point,,871.7959276952914,
10587,2020-05-09,4 day ahead cum death,2020-05-13,13,Georgia,point,,895.0495507341698,
10588,2020-05-09,5 day ahead cum death,2020-05-14,13,Georgia,point,,918.2744356777632,
10589,2020-05-09,6 day ahead cum death,2020-05-15,13,Georgia,point,,941.4619658732137,
10590,2020-05-09,7 day ahead cum death,2020-05-16,13,Georgia,point,,964.6077277211213,
10591,2020-05-09,8 day ahead cum death,2020-05-17,13,Georgia,point,,987.7115347335088,
10592,2020-05-09,9 day ahead cum death,2020-05-18,13,Georgia,point,,1010.7733542605852,
10593,2020-05-09,10 day ahead cum death,2020-05-19,13,Georgia,point,,1033.7888106076778,
10594,2020-05-09,11 day ahead cum death,2020-05-20,13,Georgia,point,,1056.7525865744483,
10595,2020-05-09,12 day ahead cum death,2020-05-21,13,Georgia,point,,1079.663023040904,
10596,2020-05-09,13 day ahead cum death,2020-05-22,13,Georgia,point,,1102.5187881250965,
10597,2020-05-09,14 day ahead cum death,2020-05-23,13,Georgia,point,,1125.3176801565899,
10598,2020-05-09,1 day ahead inc death,2020-05-10,13,Georgia,point,,23.33062488708136,
10599,2020-05-09,2 day ahead inc death,2020-05-11,13,Georgia,point,,23.3054232540768,
10600,2020-05-09,3 day ahead inc death,2020-05-12,13,Georgia,point,,23.27952314647745,
10601,2020-05-09,4 day ahead inc death,2020-05-13,13,Georgia,point,,23.253623038878107,
10602,2020-05-09,5 day ahead inc death,2020-05-14,13,Georgia,point,,23.22488494359364,
10603,2020-05-09,6 day ahead inc death,2020-05-15,13,Georgia,point,,23.187530195450286,
10604,2020-05-09,7 day ahead inc death,2020-05-16,13,Georgia,point,,23.145761847907487,
10605,2020-05-09,8 day ahead inc death,2020-05-17,13,Georgia,point,,23.103807012387648,
10606,2020-05-09,9 day ahead inc death,2020-05-18,13,Georgia,point,,23.06181952707655,
10607,2020-05-09,10 day ahead inc death,2020-05-19,13,Georgia,point,,23.01545634709241,
10608,2020-05-09,11 day ahead inc death,2020-05-20,13,Georgia,point,,22.963775966770786,
10609,2020-05-09,12 day ahead inc death,2020-05-21,13,Georgia,point,,22.91043646645547,
10610,2020-05-09,13 day ahead inc death,2020-05-22,13,Georgia,point,,22.85576508419261,
10611,2020-05-09,14 day ahead inc death,2020-05-23,13,Georgia,point,,22.79889203149321,
10612,2020-05-09,1 day ahead inc hosp,2020-05-10,13,Georgia,point,,105.01417437699259,
10613,2020-05-09,2 day ahead inc hosp,2020-05-11,13,Georgia,point,,104.85851970378552,
10614,2020-05-09,3 day ahead inc hosp,2020-05-12,13,Georgia,point,,104.68879948378384,
10615,2020-05-09,4 day ahead inc hosp,2020-05-13,13,Georgia,point,,104.50501371698644,
10616,2020-05-09,5 day ahead inc hosp,2020-05-14,13,Georgia,point,,104.30777596432587,
10617,2020-05-09,6 day ahead inc hosp,2020-05-15,13,Georgia,point,,104.09894910969713,
10618,2020-05-09,7 day ahead inc hosp,2020-05-16,13,Georgia,point,,103.87948735461904,
10619,2020-05-09,8 day ahead inc hosp,2020-05-17,13,Georgia,point,,103.64943101700321,
10620,2020-05-09,9 day ahead inc hosp,2020-05-18,13,Georgia,point,,103.4087924580397,
10621,2020-05-09,10 day ahead inc hosp,2020-05-19,13,Georgia,point,,103.15922831286335,
10622,2020-05-09,11 day ahead inc hosp,2020-05-20,13,Georgia,point,,102.90212785962862,
10623,2020-05-09,12 day ahead inc hosp,2020-05-21,13,Georgia,point,,102.636738508481,
10624,2020-05-09,13 day ahead inc hosp,2020-05-22,13,Georgia,point,,102.36246723565394,
10625,2020-05-09,14 day ahead inc hosp,2020-05-23,13,Georgia,point,,102.07961965617493,
11550,2020-05-09,1 day ahead cum death,2020-05-10,15,Hawaii,point,,73.0273985067841,
11551,2020-05-09,2 day ahead cum death,2020-05-11,15,Hawaii,point,,74.33096447578238,
11552,2020-05-09,3 day ahead cum death,2020-05-12,15,Hawaii,point,,75.60242225096157,
11553,2020-05-09,4 day ahead cum death,2020-05-13,15,Hawaii,point,,76.84288978955448,
11554,2020-05-09,5 day ahead cum death,2020-05-14,15,Hawaii,point,,78.05280733011647,
11555,2020-05-09,6 day ahead cum death,2020-05-15,15,Hawaii,point,,79.23222022726493,
11556,2020-05-09,7 day ahead cum death,2020-05-16,15,Hawaii,point,,80.38199185106785,
11557,2020-05-09,8 day ahead cum death,2020-05-17,15,Hawaii,point,,81.5030561856016,
11558,2020-05-09,9 day ahead cum death,2020-05-18,15,Hawaii,point,,82.59558606992124,
11559,2020-05-09,10 day ahead cum death,2020-05-19,15,Hawaii,point,,83.65986495711525,
11560,2020-05-09,11 day ahead cum death,2020-05-20,15,Hawaii,point,,84.69714920952025,
11561,2020-05-09,12 day ahead cum death,2020-05-21,15,Hawaii,point,,85.70785258399987,
11562,2020-05-09,13 day ahead cum death,2020-05-22,15,Hawaii,point,,86.69213569597908,
11563,2020-05-09,14 day ahead cum death,2020-05-23,15,Hawaii,point,,87.65116697990686,
11564,2020-05-09,1 day ahead inc death,2020-05-10,15,Hawaii,point,,1.3358484407045368,
11565,2020-05-09,2 day ahead inc death,2020-05-11,15,Hawaii,point,,1.3035659689982817,
11566,2020-05-09,3 day ahead inc death,2020-05-12,15,Hawaii,point,,1.271457775179186,
11567,2020-05-09,4 day ahead inc death,2020-05-13,15,Hawaii,point,,1.2404675385929265,
11568,2020-05-09,5 day ahead inc death,2020-05-14,15,Hawaii,point,,1.20991754056197,
11569,2020-05-09,6 day ahead inc death,2020-05-15,15,Hawaii,point,,1.179412897148466,
11570,2020-05-09,7 day ahead inc death,2020-05-16,15,Hawaii,point,,1.1497716238029148,
11571,2020-05-09,8 day ahead inc death,2020-05-17,15,Hawaii,point,,1.1210643345337503,
11572,2020-05-09,9 day ahead inc death,2020-05-18,15,Hawaii,point,,1.0925298843196658,
11573,2020-05-09,10 day ahead inc death,2020-05-19,15,Hawaii,point,,1.064278887193988,
11574,2020-05-09,11 day ahead inc death,2020-05-20,15,Hawaii,point,,1.0372842524049957,
11575,2020-05-09,12 day ahead inc death,2020-05-21,15,Hawaii,point,,1.0107033744796283,
11576,2020-05-09,13 day ahead inc death,2020-05-22,15,Hawaii,point,,0.9842831119792066,
11577,2020-05-09,14 day ahead inc death,2020-05-23,15,Hawaii,point,,0.9590312839277796,
11578,2020-05-09,1 day ahead inc hosp,2020-05-10,15,Hawaii,point,,5.778046722611027,
11579,2020-05-09,2 day ahead inc hosp,2020-05-11,15,Hawaii,point,,5.632018078504987,
11580,2020-05-09,3 day ahead inc hosp,2020-05-12,15,Hawaii,point,,5.488769899857412,
11581,2020-05-09,4 day ahead inc hosp,2020-05-13,15,Hawaii,point,,5.348421949841377,
11582,2020-05-09,5 day ahead inc hosp,2020-05-14,15,Hawaii,point,,5.211021389801355,
11583,2020-05-09,6 day ahead inc hosp,2020-05-15,15,Hawaii,point,,5.076572931951579,
11584,2020-05-09,7 day ahead inc hosp,2020-05-16,15,Hawaii,point,,4.94508435675397,
11585,2020-05-09,8 day ahead inc hosp,2020-05-17,15,Hawaii,point,,4.816564081025551,
11586,2020-05-09,9 day ahead inc hosp,2020-05-18,15,Hawaii,point,,4.691013662345839,
11587,2020-05-09,10 day ahead inc hosp,2020-05-19,15,Hawaii,point,,4.568419350371202,
11588,2020-05-09,11 day ahead inc hosp,2020-05-20,15,Hawaii,point,,4.448720198812173,
11589,2020-05-09,12 day ahead inc hosp,2020-05-21,15,Hawaii,point,,4.331896136273125,
11590,2020-05-09,13 day ahead inc hosp,2020-05-22,15,Hawaii,point,,4.217935636664612,
11591,2020-05-09,14 day ahead inc hosp,2020-05-23,15,Hawaii,point,,4.106748281241666,
12516,2020-05-09,1 day ahead cum death,2020-05-10,16,Idaho,point,,142.849331831274,
12517,2020-05-09,2 day ahead cum death,2020-05-11,16,Idaho,point,,145.39114289029732,
12518,2020-05-09,3 day ahead cum death,2020-05-12,16,Idaho,point,,147.93266891229308,
12519,2020-05-09,4 day ahead cum death,2020-05-13,16,Idaho,point,,150.47390989726142,
12520,2020-05-09,5 day ahead cum death,2020-05-14,16,Idaho,point,,153.01486584520222,
12521,2020-05-09,6 day ahead cum death,2020-05-15,16,Idaho,point,,155.55452955632958,
12522,2020-05-09,7 day ahead cum death,2020-05-16,16,Idaho,point,,158.09053548783476,
12523,2020-05-09,8 day ahead cum death,2020-05-17,16,Idaho,point,,160.6252371093696,
12524,2020-05-09,9 day ahead cum death,2020-05-18,16,Idaho,point,,163.1586537356356,
