,quantile,value,type,location,target,forecast_date,target_end_date
1956,,155,point,25,2 wk ahead inc death,2020-06-14,2020-06-27
1980,,111,point,25,3 wk ahead inc death,2020-06-14,2020-07-04
2004,,78,point,25,4 wk ahead inc death,2020-06-14,2020-07-11
2028,,140,point,24,1 wk ahead inc death,2020-06-14,2020-06-20
2052,,104,point,24,2 wk ahead inc death,2020-06-14,2020-06-27
2076,,77,point,24,3 wk ahead inc death,2020-06-14,2020-07-04
2100,,54,point,24,4 wk ahead inc death,2020-06-14,2020-07-11
2124,,4,point,23,1 wk ahead inc death,2020-06-14,2020-06-20
2148,,3,point,23,2 wk ahead inc death,2020-06-14,2020-06-27
2172,,3,point,23,3 wk ahead inc death,2020-06-14,2020-07-04
2196,,2,point,23,4 wk ahead inc death,2020-06-14,2020-07-11
2220,,72,point,26,1 wk ahead inc death,2020-06-14,2020-06-20
2244,,45,point,26,2 wk ahead inc death,2020-06-14,2020-06-27
2268,,27,point,26,3 wk ahead inc death,2020-06-14,2020-07-04
2292,,16,point,26,4 wk ahead inc death,2020-06-14,2020-07-11
2316,,104,point,27,1 wk ahead inc death,2020-06-14,2020-06-20
2340,,80,point,27,2 wk ahead inc death,2020-06-14,2020-06-27
2364,,60,point,27,3 wk ahead inc death,2020-06-14,2020-07-04
2388,,44,point,27,4 wk ahead inc death,2020-06-14,2020-07-11
2412,,28,point,29,1 wk ahead inc death,2020-06-14,2020-06-20
2436,,21,point,29,2 wk ahead inc death,2020-06-14,2020-06-27
2460,,16,point,29,3 wk ahead inc death,2020-06-14,2020-07-04
2484,,11,point,29,4 wk ahead inc death,2020-06-14,2020-07-11
2508,,60,point,28,1 wk ahead inc death,2020-06-14,2020-06-20
2532,,49,point,28,2 wk ahead inc death,2020-06-14,2020-06-27
2556,,40,point,28,3 wk ahead inc death,2020-06-14,2020-07-04
2580,,32,point,28,4 wk ahead inc death,2020-06-14,2020-07-11
2604,,1,point,30,1 wk ahead inc death,2020-06-14,2020-06-20
2628,,2,point,30,2 wk ahead inc death,2020-06-14,2020-06-27
2652,,3,point,30,3 wk ahead inc death,2020-06-14,2020-07-04
2676,,4,point,30,4 wk ahead inc death,2020-06-14,2020-07-11
2700,,104,point,37,1 wk ahead inc death,2020-06-14,2020-06-20
2724,,110,point,37,2 wk ahead inc death,2020-06-14,2020-06-27
2748,,119,point,37,3 wk ahead inc death,2020-06-14,2020-07-04
2772,,127,point,37,4 wk ahead inc death,2020-06-14,2020-07-11
2796,,5,point,38,1 wk ahead inc death,2020-06-14,2020-06-20
2820,,4,point,38,2 wk ahead inc death,2020-06-14,2020-06-27
2844,,3,point,38,3 wk ahead inc death,2020-06-14,2020-07-04
2868,,2,point,38,4 wk ahead inc death,2020-06-14,2020-07-11
2892,,16,point,31,1 wk ahead inc death,2020-06-14,2020-06-20
2916,,12,point,31,2 wk ahead inc death,2020-06-14,2020-06-27
2940,,9,point,31,3 wk ahead inc death,2020-06-14,2020-07-04
2964,,6,point,31,4 wk ahead inc death,2020-06-14,2020-07-11
2988,,25,point,33,1 wk ahead inc death,2020-06-14,2020-06-20
3012,,19,point,33,2 wk ahead inc death,2020-06-14,2020-06-27
3036,,15,point,33,3 wk ahead inc death,2020-06-14,2020-07-04
3060,,10,point,33,4 wk ahead inc death,2020-06-14,2020-07-11
3084,,332,point,34,1 wk ahead inc death,2020-06-14,2020-06-20
3108,,249,point,34,2 wk ahead inc death,2020-06-14,2020-06-27
3132,,182,point,34,3 wk ahead inc death,2020-06-14,2020-07-04
3156,,128,point,34,4 wk ahead inc death,2020-06-14,2020-07-11
3180,,34,point,35,1 wk ahead inc death,2020-06-14,2020-06-20
3204,,30,point,35,2 wk ahead inc death,2020-06-14,2020-06-27
3228,,26,point,35,3 wk ahead inc death,2020-06-14,2020-07-04
3252,,22,point,35,4 wk ahead inc death,2020-06-14,2020-07-11
3276,,27,point,32,1 wk ahead inc death,2020-06-14,2020-06-20
3300,,31,point,32,2 wk ahead inc death,2020-06-14,2020-06-27
3324,,37,point,32,3 wk ahead inc death,2020-06-14,2020-07-04
3348,,44,point,32,4 wk ahead inc death,2020-06-14,2020-07-11
3372,,321,point,36,1 wk ahead inc death,2020-06-14,2020-06-20
3396,,234,point,36,2 wk ahead inc death,2020-06-14,2020-06-27
3420,,172,point,36,3 wk ahead inc death,2020-06-14,2020-07-04
3444,,121,point,36,4 wk ahead inc death,2020-06-14,2020-07-11
3468,,142,point,39,1 wk ahead inc death,2020-06-14,2020-06-20
3492,,118,point,39,2 wk ahead inc death,2020-06-14,2020-06-27
3516,,96,point,39,3 wk ahead inc death,2020-06-14,2020-07-04
3540,,78,point,39,4 wk ahead inc death,2020-06-14,2020-07-11
3564,,16,point,40,1 wk ahead inc death,2020-06-14,2020-06-20
3588,,20,point,40,2 wk ahead inc death,2020-06-14,2020-06-27
3612,,27,point,40,3 wk ahead inc death,2020-06-14,2020-07-04
3636,,33,point,40,4 wk ahead inc death,2020-06-14,2020-07-11
3660,,9,point,41,1 wk ahead inc death,2020-06-14,2020-06-20
3684,,9,point,41,2 wk ahead inc death,2020-06-14,2020-06-27
3708,,9,point,41,3 wk ahead inc death,2020-06-14,2020-07-04
3732,,8,point,41,4 wk ahead inc death,2020-06-14,2020-07-11
3756,,214,point,42,1 wk ahead inc death,2020-06-14,2020-06-20
3780,,160,point,42,2 wk ahead inc death,2020-06-14,2020-06-27
3804,,119,point,42,3 wk ahead inc death,2020-06-14,2020-07-04
3828,,87,point,42,4 wk ahead inc death,2020-06-14,2020-07-11
3852,,31,point,44,1 wk ahead inc death,2020-06-14,2020-06-20
3876,,19,point,44,2 wk ahead inc death,2020-06-14,2020-06-27
3900,,11,point,44,3 wk ahead inc death,2020-06-14,2020-07-04
3924,,6,point,44,4 wk ahead inc death,2020-06-14,2020-07-11
3948,,77,point,45,1 wk ahead inc death,2020-06-14,2020-06-20
3972,,94,point,45,2 wk ahead inc death,2020-06-14,2020-06-27
3996,,124,point,45,3 wk ahead inc death,2020-06-14,2020-07-04
4020,,156,point,45,4 wk ahead inc death,2020-06-14,2020-07-11
4044,,6,point,46,1 wk ahead inc death,2020-06-14,2020-06-20
4068,,6,point,46,2 wk ahead inc death,2020-06-14,2020-06-27
4092,,6,point,46,3 wk ahead inc death,2020-06-14,2020-07-04
4116,,5,point,46,4 wk ahead inc death,2020-06-14,2020-07-11
4140,,56,point,47,1 wk ahead inc death,2020-06-14,2020-06-20
4164,,55,point,47,2 wk ahead inc death,2020-06-14,2020-06-27
4188,,55,point,47,3 wk ahead inc death,2020-06-14,2020-07-04
4212,,55,point,47,4 wk ahead inc death,2020-06-14,2020-07-11
4236,,169,point,48,1 wk ahead inc death,2020-06-14,2020-06-20
4260,,187,point,48,2 wk ahead inc death,2020-06-14,2020-06-27
4284,,204,point,48,3 wk ahead inc death,2020-06-14,2020-07-04
4308,,220,point,48,4 wk ahead inc death,2020-06-14,2020-07-11
4332,,20,point,49,1 wk ahead inc death,2020-06-14,2020-06-20
4356,,22,point,49,2 wk ahead inc death,2020-06-14,2020-06-27
4380,,25,point,49,3 wk ahead inc death,2020-06-14,2020-07-04
4404,,26,point,49,4 wk ahead inc death,2020-06-14,2020-07-11
4428,,65,point,51,1 wk ahead inc death,2020-06-14,2020-06-20
4452,,47,point,51,2 wk ahead inc death,2020-06-14,2020-06-27
4476,,35,point,51,3 wk ahead inc death,2020-06-14,2020-07-04
4500,,25,point,51,4 wk ahead inc death,2020-06-14,2020-07-11
4524,,1,point,50,1 wk ahead inc death,2020-06-14,2020-06-20
4548,,1,point,50,2 wk ahead inc death,2020-06-14,2020-06-27
4572,,1,point,50,3 wk ahead inc death,2020-06-14,2020-07-04
4596,,2,point,50,4 wk ahead inc death,2020-06-14,2020-07-11
4620,,56,point,53,1 wk ahead inc death,2020-06-14,2020-06-20
4644,,60,point,53,2 wk ahead inc death,2020-06-14,2020-06-27
4668,,65,point,53,3 wk ahead inc death,2020-06-14,2020-07-04
4692,,71,point,53,4 wk ahead inc death,2020-06-14,2020-07-11
4716,,38,point,55,1 wk ahead inc death,2020-06-14,2020-06-20
4740,,28,point,55,2 wk ahead inc death,2020-06-14,2020-06-27
4764,,21,point,55,3 wk ahead inc death,2020-06-14,2020-07-04
4788,,15,point,55,4 wk ahead inc death,2020-06-14,2020-07-11
4812,,4,point,54,1 wk ahead inc death,2020-06-14,2020-06-20
4836,,3,point,54,2 wk ahead inc death,2020-06-14,2020-06-27
4860,,2,point,54,3 wk ahead inc death,2020-06-14,2020-07-04
4884,,2,point,54,4 wk ahead inc death,2020-06-14,2020-07-11
4908,,1,point,56,1 wk ahead inc death,2020-06-14,2020-06-20
4932,,2,point,56,2 wk ahead inc death,2020-06-14,2020-06-27
4956,,2,point,56,3 wk ahead inc death,2020-06-14,2020-07-04
4980,,2,point,56,4 wk ahead inc death,2020-06-14,2020-07-11
5004,,119804,point,US,1 wk ahead cum death,2020-06-14,2020-06-20
5028,,124200,point,US,2 wk ahead cum death,2020-06-14,2020-06-27
5052,,128318,point,US,3 wk ahead cum death,2020-06-14,2020-07-04
5076,,132060,point,US,4 wk ahead cum death,2020-06-14,2020-07-11
5100,,13,point,02,1 wk ahead cum death,2020-06-14,2020-06-20
5124,,15,point,02,2 wk ahead cum death,2020-06-14,2020-06-27
5148,,18,point,02,3 wk ahead cum death,2020-06-14,2020-07-04
5172,,21,point,02,4 wk ahead cum death,2020-06-14,2020-07-11
5196,,846,point,01,1 wk ahead cum death,2020-06-14,2020-06-20
5220,,954,point,01,2 wk ahead cum death,2020-06-14,2020-06-27
5244,,1096,point,01,3 wk ahead cum death,2020-06-14,2020-07-04
5268,,1275,point,01,4 wk ahead cum death,2020-06-14,2020-07-11
5292,,206,point,05,1 wk ahead cum death,2020-06-14,2020-06-20
5316,,248,point,05,2 wk ahead cum death,2020-06-14,2020-06-27
5340,,305,point,05,3 wk ahead cum death,2020-06-14,2020-07-04
5364,,374,point,05,4 wk ahead cum death,2020-06-14,2020-07-11
5388,,1366,point,04,1 wk ahead cum death,2020-06-14,2020-06-20
5412,,1628,point,04,2 wk ahead cum death,2020-06-14,2020-06-27
5436,,1964,point,04,3 wk ahead cum death,2020-06-14,2020-07-04
5460,,2396,point,04,4 wk ahead cum death,2020-06-14,2020-07-11
5484,,5508,point,06,1 wk ahead cum death,2020-06-14,2020-06-20
5508,,5992,point,06,2 wk ahead cum death,2020-06-14,2020-06-27
5532,,6487,point,06,3 wk ahead cum death,2020-06-14,2020-07-04
5556,,6931,point,06,4 wk ahead cum death,2020-06-14,2020-07-11
5580,,1640,point,08,1 wk ahead cum death,2020-06-14,2020-06-20
5604,,1679,point,08,2 wk ahead cum death,2020-06-14,2020-06-27
5628,,1706,point,08,3 wk ahead cum death,2020-06-14,2020-07-04
5652,,1724,point,08,4 wk ahead cum death,2020-06-14,2020-07-11
5676,,4283,point,09,1 wk ahead cum death,2020-06-14,2020-06-20
5700,,4360,point,09,2 wk ahead cum death,2020-06-14,2020-06-27
5724,,4419,point,09,3 wk ahead cum death,2020-06-14,2020-07-04
5748,,4466,point,09,4 wk ahead cum death,2020-06-14,2020-07-11
5772,,531,point,11,1 wk ahead cum death,2020-06-14,2020-06-20
5796,,547,point,11,2 wk ahead cum death,2020-06-14,2020-06-27
5820,,559,point,11,3 wk ahead cum death,2020-06-14,2020-07-04
5844,,569,point,11,4 wk ahead cum death,2020-06-14,2020-07-11
5868,,437,point,10,1 wk ahead cum death,2020-06-14,2020-06-20
5892,,450,point,10,2 wk ahead cum death,2020-06-14,2020-06-27
5916,,460,point,10,3 wk ahead cum death,2020-06-14,2020-07-04
5940,,467,point,10,4 wk ahead cum death,2020-06-14,2020-07-11
5964,,3204,point,12,1 wk ahead cum death,2020-06-14,2020-06-20
5988,,3628,point,12,2 wk ahead cum death,2020-06-14,2020-06-27
6012,,4252,point,12,3 wk ahead cum death,2020-06-14,2020-07-04
6036,,5144,point,12,4 wk ahead cum death,2020-06-14,2020-07-11
6060,,2635,point,13,1 wk ahead cum death,2020-06-14,2020-06-20
6084,,2862,point,13,2 wk ahead cum death,2020-06-14,2020-06-27
6108,,3105,point,13,3 wk ahead cum death,2020-06-14,2020-07-04
6132,,3362,point,13,4 wk ahead cum death,2020-06-14,2020-07-11
6156,,17,point,15,1 wk ahead cum death,2020-06-14,2020-06-20
6180,,19,point,15,2 wk ahead cum death,2020-06-14,2020-06-27
6204,,22,point,15,3 wk ahead cum death,2020-06-14,2020-07-04
6228,,30,point,15,4 wk ahead cum death,2020-06-14,2020-07-11
6252,,688,point,19,1 wk ahead cum death,2020-06-14,2020-06-20
6276,,724,point,19,2 wk ahead cum death,2020-06-14,2020-06-27
6300,,754,point,19,3 wk ahead cum death,2020-06-14,2020-07-04
6324,,779,point,19,4 wk ahead cum death,2020-06-14,2020-07-11
6348,,90,point,16,1 wk ahead cum death,2020-06-14,2020-06-20
6372,,93,point,16,2 wk ahead cum death,2020-06-14,2020-06-27
6396,,97,point,16,3 wk ahead cum death,2020-06-14,2020-07-04
6420,,101,point,16,4 wk ahead cum death,2020-06-14,2020-07-11
6444,,6555,point,17,1 wk ahead cum death,2020-06-14,2020-06-20
6468,,6765,point,17,2 wk ahead cum death,2020-06-14,2020-06-27
6492,,6914,point,17,3 wk ahead cum death,2020-06-14,2020-07-04
6516,,7017,point,17,4 wk ahead cum death,2020-06-14,2020-07-11
6540,,2516,point,18,1 wk ahead cum death,2020-06-14,2020-06-20
6564,,2611,point,18,2 wk ahead cum death,2020-06-14,2020-06-27
6588,,2691,point,18,3 wk ahead cum death,2020-06-14,2020-07-04
6612,,2760,point,18,4 wk ahead cum death,2020-06-14,2020-07-11
6636,,252,point,20,1 wk ahead cum death,2020-06-14,2020-06-20
6660,,259,point,20,2 wk ahead cum death,2020-06-14,2020-06-27
6684,,265,point,20,3 wk ahead cum death,2020-06-14,2020-07-04
6708,,269,point,20,4 wk ahead cum death,2020-06-14,2020-07-11
6732,,522,point,21,1 wk ahead cum death,2020-06-14,2020-06-20
6756,,544,point,21,2 wk ahead cum death,2020-06-14,2020-06-27
6780,,561,point,21,3 wk ahead cum death,2020-06-14,2020-07-04
6804,,574,point,21,4 wk ahead cum death,2020-06-14,2020-07-11
6828,,3094,point,22,1 wk ahead cum death,2020-06-14,2020-06-20
6852,,3191,point,22,2 wk ahead cum death,2020-06-14,2020-06-27
6876,,3300,point,22,3 wk ahead cum death,2020-06-14,2020-07-04
6900,,3406,point,22,4 wk ahead cum death,2020-06-14,2020-07-11
6924,,7814,point,25,1 wk ahead cum death,2020-06-14,2020-06-20
6948,,7982,point,25,2 wk ahead cum death,2020-06-14,2020-06-27
6972,,8099,point,25,3 wk ahead cum death,2020-06-14,2020-07-04
6996,,8180,point,25,4 wk ahead cum death,2020-06-14,2020-07-11
7020,,3062,point,24,1 wk ahead cum death,2020-06-14,2020-06-20
7044,,3170,point,24,2 wk ahead cum death,2020-06-14,2020-06-27
7068,,3252,point,24,3 wk ahead cum death,2020-06-14,2020-07-04
7092,,3312,point,24,4 wk ahead cum death,2020-06-14,2020-07-11
7116,,104,point,23,1 wk ahead cum death,2020-06-14,2020-06-20
7140,,107,point,23,2 wk ahead cum death,2020-06-14,2020-06-27
7164,,110,point,23,3 wk ahead cum death,2020-06-14,2020-07-04
7188,,113,point,23,4 wk ahead cum death,2020-06-14,2020-07-11
7212,,6080,point,26,1 wk ahead cum death,2020-06-14,2020-06-20
7236,,6129,point,26,2 wk ahead cum death,2020-06-14,2020-06-27
7260,,6159,point,26,3 wk ahead cum death,2020-06-14,2020-07-04
7284,,6178,point,26,4 wk ahead cum death,2020-06-14,2020-07-11
7308,,1420,point,27,1 wk ahead cum death,2020-06-14,2020-06-20
7332,,1504,point,27,2 wk ahead cum death,2020-06-14,2020-06-27
7356,,1568,point,27,3 wk ahead cum death,2020-06-14,2020-07-04
7380,,1615,point,27,4 wk ahead cum death,2020-06-14,2020-07-11
7404,,909,point,29,1 wk ahead cum death,2020-06-14,2020-06-20
7428,,931,point,29,2 wk ahead cum death,2020-06-14,2020-06-27
7452,,949,point,29,3 wk ahead cum death,2020-06-14,2020-07-04
7476,,961,point,29,4 wk ahead cum death,2020-06-14,2020-07-11
7500,,943,point,28,1 wk ahead cum death,2020-06-14,2020-06-20
7524,,995,point,28,2 wk ahead cum death,2020-06-14,2020-06-27
7548,,1038,point,28,3 wk ahead cum death,2020-06-14,2020-07-04
7572,,1072,point,28,4 wk ahead cum death,2020-06-14,2020-07-11
7596,,20,point,30,1 wk ahead cum death,2020-06-14,2020-06-20
7620,,22,point,30,2 wk ahead cum death,2020-06-14,2020-06-27
7644,,25,point,30,3 wk ahead cum death,2020-06-14,2020-07-04
7668,,30,point,30,4 wk ahead cum death,2020-06-14,2020-07-11
7692,,1221,point,37,1 wk ahead cum death,2020-06-14,2020-06-20
7716,,1333,point,37,2 wk ahead cum death,2020-06-14,2020-06-27
7740,,1449,point,37,3 wk ahead cum death,2020-06-14,2020-07-04
7764,,1580,point,37,4 wk ahead cum death,2020-06-14,2020-07-11
7788,,78,point,38,1 wk ahead cum death,2020-06-14,2020-06-20
7812,,82,point,38,2 wk ahead cum death,2020-06-14,2020-06-27
7836,,85,point,38,3 wk ahead cum death,2020-06-14,2020-07-04
7860,,88,point,38,4 wk ahead cum death,2020-06-14,2020-07-11
7884,,229,point,31,1 wk ahead cum death,2020-06-14,2020-06-20
7908,,242,point,31,2 wk ahead cum death,2020-06-14,2020-06-27
7932,,252,point,31,3 wk ahead cum death,2020-06-14,2020-07-04
7956,,259,point,31,4 wk ahead cum death,2020-06-14,2020-07-11
7980,,342,point,33,1 wk ahead cum death,2020-06-14,2020-06-20
8004,,362,point,33,2 wk ahead cum death,2020-06-14,2020-06-27
8028,,378,point,33,3 wk ahead cum death,2020-06-14,2020-07-04
8052,,390,point,33,4 wk ahead cum death,2020-06-14,2020-07-11
8076,,12950,point,34,1 wk ahead cum death,2020-06-14,2020-06-20
8100,,13212,point,34,2 wk ahead cum death,2020-06-14,2020-06-27
8124,,13404,point,34,3 wk ahead cum death,2020-06-14,2020-07-04
8148,,13540,point,34,4 wk ahead cum death,2020-06-14,2020-07-11
8172,,464,point,35,1 wk ahead cum death,2020-06-14,2020-06-20
8196,,495,point,35,2 wk ahead cum death,2020-06-14,2020-06-27
8220,,522,point,35,3 wk ahead cum death,2020-06-14,2020-07-04
8244,,546,point,35,4 wk ahead cum death,2020-06-14,2020-07-11
8268,,486,point,32,1 wk ahead cum death,2020-06-14,2020-06-20
8292,,517,point,32,2 wk ahead cum death,2020-06-14,2020-06-27
8316,,554,point,32,3 wk ahead cum death,2020-06-14,2020-07-04
8340,,598,point,32,4 wk ahead cum death,2020-06-14,2020-07-11
8364,,31106,point,36,1 wk ahead cum death,2020-06-14,2020-06-20
8388,,31354,point,36,2 wk ahead cum death,2020-06-14,2020-06-27
8412,,31538,point,36,3 wk ahead cum death,2020-06-14,2020-07-04
8436,,31668,point,36,4 wk ahead cum death,2020-06-14,2020-07-11
8460,,2683,point,39,1 wk ahead cum death,2020-06-14,2020-06-20
8484,,2809,point,39,2 wk ahead cum death,2020-06-14,2020-06-27
8508,,2909,point,39,3 wk ahead cum death,2020-06-14,2020-07-04
8532,,2996,point,39,4 wk ahead cum death,2020-06-14,2020-07-11
8556,,372,point,40,1 wk ahead cum death,2020-06-14,2020-06-20
8580,,391,point,40,2 wk ahead cum death,2020-06-14,2020-06-27
8604,,418,point,40,3 wk ahead cum death,2020-06-14,2020-07-04
8628,,454,point,40,4 wk ahead cum death,2020-06-14,2020-07-11
8652,,181,point,41,1 wk ahead cum death,2020-06-14,2020-06-20
8676,,190,point,41,2 wk ahead cum death,2020-06-14,2020-06-27
8700,,199,point,41,3 wk ahead cum death,2020-06-14,2020-07-04
8724,,207,point,41,4 wk ahead cum death,2020-06-14,2020-07-11
8748,,6400,point,42,1 wk ahead cum death,2020-06-14,2020-06-20
8772,,6572,point,42,2 wk ahead cum death,2020-06-14,2020-06-27
8796,,6703,point,42,3 wk ahead cum death,2020-06-14,2020-07-04
8820,,6797,point,42,4 wk ahead cum death,2020-06-14,2020-07-11
8844,,860,point,44,1 wk ahead cum death,2020-06-14,2020-06-20
8868,,881,point,44,2 wk ahead cum death,2020-06-14,2020-06-27
8892,,894,point,44,3 wk ahead cum death,2020-06-14,2020-07-04
8916,,901,point,44,4 wk ahead cum death,2020-06-14,2020-07-11
8940,,665,point,45,1 wk ahead cum death,2020-06-14,2020-06-20
8964,,758,point,45,2 wk ahead cum death,2020-06-14,2020-06-27
8988,,882,point,45,3 wk ahead cum death,2020-06-14,2020-07-04
9012,,1046,point,45,4 wk ahead cum death,2020-06-14,2020-07-11
9036,,81,point,46,1 wk ahead cum death,2020-06-14,2020-06-20
9060,,87,point,46,2 wk ahead cum death,2020-06-14,2020-06-27
9084,,94,point,46,3 wk ahead cum death,2020-06-14,2020-07-04
9108,,99,point,46,4 wk ahead cum death,2020-06-14,2020-07-11
9132,,522,point,47,1 wk ahead cum death,2020-06-14,2020-06-20
9156,,579,point,47,2 wk ahead cum death,2020-06-14,2020-06-27
9180,,636,point,47,3 wk ahead cum death,2020-06-14,2020-07-04
9204,,694,point,47,4 wk ahead cum death,2020-06-14,2020-07-11
9228,,2128,point,48,1 wk ahead cum death,2020-06-14,2020-06-20
9252,,2318,point,48,2 wk ahead cum death,2020-06-14,2020-06-27
9276,,2519,point,48,3 wk ahead cum death,2020-06-14,2020-07-04
9300,,2749,point,48,4 wk ahead cum death,2020-06-14,2020-07-11
9324,,156,point,49,1 wk ahead cum death,2020-06-14,2020-06-20
9348,,178,point,49,2 wk ahead cum death,2020-06-14,2020-06-27
9372,,203,point,49,3 wk ahead cum death,2020-06-14,2020-07-04
9396,,232,point,49,4 wk ahead cum death,2020-06-14,2020-07-11
9420,,1603,point,51,1 wk ahead cum death,2020-06-14,2020-06-20
9444,,1653,point,51,2 wk ahead cum death,2020-06-14,2020-06-27
9468,,1690,point,51,3 wk ahead cum death,2020-06-14,2020-07-04
9492,,1717,point,51,4 wk ahead cum death,2020-06-14,2020-07-11
9516,,56,point,50,1 wk ahead cum death,2020-06-14,2020-06-20
9540,,57,point,50,2 wk ahead cum death,2020-06-14,2020-06-27
9564,,59,point,50,3 wk ahead cum death,2020-06-14,2020-07-04
9588,,60,point,50,4 wk ahead cum death,2020-06-14,2020-07-11
9612,,1265,point,53,1 wk ahead cum death,2020-06-14,2020-06-20
9636,,1325,point,53,2 wk ahead cum death,2020-06-14,2020-06-27
9660,,1392,point,53,3 wk ahead cum death,2020-06-14,2020-07-04
9684,,1462,point,53,4 wk ahead cum death,2020-06-14,2020-07-11
9708,,725,point,55,1 wk ahead cum death,2020-06-14,2020-06-20
9732,,755,point,55,2 wk ahead cum death,2020-06-14,2020-06-27
9756,,778,point,55,3 wk ahead cum death,2020-06-14,2020-07-04
9780,,793,point,55,4 wk ahead cum death,2020-06-14,2020-07-11
9804,,91,point,54,1 wk ahead cum death,2020-06-14,2020-06-20
9828,,95,point,54,2 wk ahead cum death,2020-06-14,2020-06-27
9852,,98,point,54,3 wk ahead cum death,2020-06-14,2020-07-04
9876,,100,point,54,4 wk ahead cum death,2020-06-14,2020-07-11
9900,,19,point,56,1 wk ahead cum death,2020-06-14,2020-06-20
9924,,21,point,56,2 wk ahead cum death,2020-06-14,2020-06-27
