value,target,target_end_date,type,quantile,forecast_date,location
730.9426612854004,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29101
348.27282714843705,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13297
666.9006118774414,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13297
13.932663202285779,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20141
25.302313089370738,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20141
7520.6929931640625,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6059
14484.971130371108,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6059
28.770612001419096,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20203
51.23547124862668,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20203
133.98752880096436,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48055
276.76189899444626,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48055
61.97834300994873,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48171
113.28772258758534,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48171
98.79731655120838,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37007
186.0705680847168,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37007
2089.794921875,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55035
3709.063888549803,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55035
2072.8956146240234,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55131
3749.161178588867,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55131
80.65415287017822,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20115
141.8195939064026,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20115
98.10807180404665,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20117
159.61727237701416,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20117
490.9463424682617,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37023
923.6212348937987,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37023
83.76324415206886,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48057
166.97251749038696,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48057
384.078800201416,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26059
676.5519409179688,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26059
481.667221069336,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27061
855.6676139831548,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27061
1215.6203231811526,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40017
2191.217414855957,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40017
73.45860385894775,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47139
141.92029762268078,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47139
75.40684604644775,1 wk ahead inc case,2020-11-28,point,,2020-11-18,49019
133.15054225921628,2 wk ahead inc case,2020-12-05,point,,2020-11-18,49019
27.55280113220215,1 wk ahead inc case,2020-11-28,point,,2020-11-18,49025
48.94828295707703,2 wk ahead inc case,2020-12-05,point,,2020-11-18,49025
38.6120843887329,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51183
76.89785099029541,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51183
14.56015145778656,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20101
26.92941498756409,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20101
19.990729928016666,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48333
35.92710554599761,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48333
166.19599151611328,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29133
296.73679161071783,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29133
229.91603088378903,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48037
460.8223972320561,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48037
147.5124750137329,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47015
264.7836418151857,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47015
602.8725471496583,1 wk ahead inc case,2020-11-28,point,,2020-11-18,12061
1116.4075508117676,2 wk ahead inc case,2020-12-05,point,,2020-11-18,12061
441.84709167480514,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39043
800.5049591064449,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39043
140.43999481201172,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54029
246.4697437286378,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54029
58.90859985351557,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54041
105.59054851531981,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54041
147.47051620483396,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48497
272.55714988708496,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48497
83.0336275100708,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31123
143.67123985290527,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31123
310.6406841278076,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55125
557.9013538360597,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55125
499.7820892333984,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18029
887.3067741394048,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18029
50.029887199401855,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54065
91.64364099502563,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54065
134.43780612945568,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5103
238.57723426818848,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5103
99.12637805938732,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8003
182.68004131317142,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8003
42.529914379119866,1 wk ahead inc case,2020-11-28,point,,2020-11-18,35007
73.20154237747192,2 wk ahead inc case,2020-12-05,point,,2020-11-18,35007
1159.7661514282245,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6081
2259.6813125610347,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6081
46.45933341979981,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38095
82.51131010055542,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38095
37.130523443222046,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1063
68.02909016609192,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1063
210.1742134094237,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17101
365.0606384277344,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17101
270.1673851013184,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37083
502.0709018707275,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37083
535.6900005340585,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20055
986.6945323944092,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20055
283.5232601165772,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51067
520.8786373138429,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51067
104.22345638275145,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48489
208.10042762756348,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48489
982.9023971557616,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18019
1789.7828903198242,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18019
1073.8458404541016,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47163
1932.1719131469727,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47163
1062.357894897461,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55005
1842.783966064453,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55005
56.01795625686646,1 wk ahead inc case,2020-11-28,point,,2020-11-18,23029
96.66876125335692,2 wk ahead inc case,2020-12-05,point,,2020-11-18,23029
3246.314422607425,1 wk ahead inc case,2020-11-28,point,,2020-11-18,25005
5893.20709228516,2 wk ahead inc case,2020-12-05,point,,2020-11-18,25005
8874.931701660164,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17197
15962.993408203125,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17197
2195.567840576172,1 wk ahead inc case,2020-11-28,point,,2020-11-18,34005
3977.9317932128906,2 wk ahead inc case,2020-12-05,point,,2020-11-18,34005
107.37223529815662,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29079
192.0840358734132,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29079
83.90317392349245,1 wk ahead inc case,2020-11-28,point,,2020-11-18,45053
166.34090757369998,2 wk ahead inc case,2020-12-05,point,,2020-11-18,45053
60.45357847213745,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13133
119.40606451034546,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13133
64.08386516571045,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30097
112.17080688476562,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30097
29.63063144683838,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31135
52.039723873138456,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31135
622.5937156677252,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55093
1099.3671379089358,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55093
800.7115707397461,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47113
1472.389633178711,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47113
68.42272138595581,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29045
121.70481157302856,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29045
1623.3363342285156,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29019
2907.101181030272,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29019
351.6389045715332,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27021
620.955867767334,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27021
1016.3312377929688,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13139
2023.365982055664,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13139
44.39654016494751,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31105
78.56190824508667,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31105
49.19772577285767,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28053
91.87438249588013,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28053
318.6155433654785,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20113
536.2011604309082,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20113
197.39907264709518,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1039
389.83926010131836,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1039
1419.2909698486328,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27109
2520.2602081298833,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27109
319.6996402740478,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47073
581.7088527679447,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47073
492.9587936401372,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26041
900.7976913452147,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26041
272.6416816711426,1 wk ahead inc case,2020-11-28,point,,2020-11-18,45043
534.529541015625,2 wk ahead inc case,2020-12-05,point,,2020-11-18,45043
605.775714874268,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29027
1085.2616004943848,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29027
362.0575637817385,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18183
642.5911903381348,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18183
1160.1658401489258,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26075
2137.672813415528,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26075
992.5234451293964,1 wk ahead inc case,2020-11-28,point,,2020-11-18,15003
2070.5629653930664,2 wk ahead inc case,2020-12-05,point,,2020-11-18,15003
134.33581256866458,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5019
246.4405851364136,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5019
32.80739760398862,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54095
57.8028712272644,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54095
386.64835357666016,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39135
687.9022026062011,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39135
541.1871833801271,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6113
998.8591651916496,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6113
824.7001342773438,1 wk ahead inc case,2020-11-28,point,,2020-11-18,4017
1599.5106201171875,2 wk ahead inc case,2020-12-05,point,,2020-11-18,4017
251.2943801879885,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19031
450.8649635314939,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19031
138.39067268371582,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13279
273.829364776612,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13279
260.04644298553507,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48005
516.2378492355351,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48005
25.140631437301607,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21007
45.88596987724301,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21007
83.9708743095398,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13025
158.3922667503357,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13025
206.6563491821289,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48415
383.2810401916504,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48415
411.413314819336,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26043
735.2798690795897,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26043
54.44721460342413,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36099
96.88031625747679,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36099
702.1455307006845,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55135
1322.8641662597665,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55135
226.2674942016604,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17135
410.9926280975342,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17135
5756.051727294922,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47157
10829.637664794922,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47157
65.12195539474486,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5041
123.82761526107788,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5041
21838.38586425781,1 wk ahead inc case,2020-11-28,point,,2020-11-18,4013
41821.19519042969,2 wk ahead inc case,2020-12-05,point,,2020-11-18,4013
529.3824195861827,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48251
974.0674934387207,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48251
1352.1676788330078,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19049
2414.468780517578,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19049
86.76496124267578,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13261
175.1954326629641,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13261
248.5518665313721,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28105
479.01772117614746,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28105
78.8811502456665,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36077
148.18661499023438,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36077
88.36186695098883,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26101
157.48891735076901,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26101
3.708985358476639,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48359
7.165162771940224,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48359
27.00918292999268,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37075
51.0812902450561,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37075
93.66521835327148,1 wk ahead inc case,2020-11-28,point,,2020-11-18,41031
175.34104824066162,2 wk ahead inc case,2020-12-05,point,,2020-11-18,41031
7.744410336017609,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48101
14.660918116569519,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48101
81.72709751129163,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13177
158.83690071105957,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13177
161.49064540863037,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28109
303.86329460144043,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28109
480.0498428344731,1 wk ahead inc case,2020-11-28,point,,2020-11-18,32007
868.5246276855469,2 wk ahead inc case,2020-12-05,point,,2020-11-18,32007
316.4806575775146,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51085
591.9574222564693,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51085
90.73103809356691,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5053
160.63870429992676,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5053
456.1740455627442,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1033
843.5224494934082,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1033
22.848629236221317,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30019
40.68218874931336,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30019
6272.7440185546875,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55025
11414.335021972656,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55025
627.535270690918,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29021
1121.9051666259766,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29021
849.5114135742206,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13051
1678.8968963623047,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13051
330.36746978759743,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55119
584.8337173461914,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55119
5041.838409423828,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36119
9842.446014404295,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36119
1514.5892333984375,1 wk ahead inc case,2020-11-28,point,,2020-11-18,34015
2736.7053985595708,2 wk ahead inc case,2020-12-05,point,,2020-11-18,34015
36.77359628677368,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48211
67.89657950401306,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48211
99.50136280059814,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21079
182.00340366363525,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21079
40.9530839920044,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48405
77.63650798797606,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48405
115.66338539123535,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13107
233.3806324005127,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13107
55.63898181915272,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22027
101.8463215827942,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22027
411.864185333252,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16031
747.445915222168,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16031
302.8249702453613,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18027
546.5717849731445,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18027
2772.6658325195312,1 wk ahead inc case,2020-11-28,point,,2020-11-18,41051
5040.24241638184,2 wk ahead inc case,2020-12-05,point,,2020-11-18,41051
85.73792362213135,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46037
152.7710380554199,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46037
1524.5677185058594,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16019
2784.9305267333984,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16019
2659.986785888672,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39095
4821.344757080078,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39095
214.7994747161864,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19081
380.55132102966286,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19081
5836.1273193359375,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8005
10511.211791992188,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8005
3662.98193359375,1 wk ahead inc case,2020-11-28,point,,2020-11-18,12031
7047.4937744140625,2 wk ahead inc case,2020-12-05,point,,2020-11-18,12031
3754.056915283203,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26139
6688.278656005859,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26139
621.4677085876465,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17121
1103.401584625244,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17121
1815.3670806884768,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17113
3292.3754272460938,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17113
21.092583894729604,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48413
36.5702083110809,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48413
880.7655639648438,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26093
1590.5489120483398,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26093
54.63594102859497,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2150
95.47692632675164,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2150
33.2334246635437,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13173
60.91197061538696,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13173
291.483512878418,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54057
498.7420063018801,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54057
20.40626788139345,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54073
35.535408020019524,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54073
116.86003780365013,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48163
226.23125934600853,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48163
30.453165531158447,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48399
59.70801854133606,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48399
94.57850646972656,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13011
175.2374448776245,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13011
173.35867309570312,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55003
309.21179771423334,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55003
58.3790283203125,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54063
110.53060626983637,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54063
316.64233589172335,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39083
561.0272884368896,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39083
86.49153900146484,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37199
154.56278514862058,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37199
181.41086196899414,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55129
318.53837966918945,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55129
144.44499683380138,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8099
250.75998401641857,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8099
21.91867232322693,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30107
39.790744066238396,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30107
158.56346607208255,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48291
324.07096385955816,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48291
35.291424751281745,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48297
70.96430134773249,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48297
53.70080327987665,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54091
94.47033548355095,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54091
366.72835159301763,1 wk ahead inc case,2020-11-28,point,,2020-11-18,25001
672.6086196899411,2 wk ahead inc case,2020-12-05,point,,2020-11-18,25001
85.44216299057018,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30101
168.18389606475833,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30101
88.66219139099121,1 wk ahead inc case,2020-11-28,point,,2020-11-18,56045
162.8728513717651,2 wk ahead inc case,2020-12-05,point,,2020-11-18,56045
33.150643348693855,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31083
59.183393239974976,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31083
130.90505504608154,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13257
254.4084692001345,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13257
34.74976229667661,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38037
61.73844838142395,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38037
76.19919443130482,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13241
139.06858015060422,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13241
71.40839624404919,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13171
133.10605478286743,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13171
3302.1088256835938,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27163
5923.550262451172,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27163
726.1294403076172,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46013
1334.677116394043,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46013
66.97321271896361,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26113
118.7134280204773,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26113
301.87949943542526,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1045
572.7878284454347,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1045
173.96975898742676,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39127
307.28024673461925,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39127
359.1091194152832,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13217
689.7953186035165,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13217
906.274871826172,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21093
1624.1362762451172,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21093
338.60370826721186,1 wk ahead inc case,2020-11-28,point,,2020-11-18,42001
612.219007492065,2 wk ahead inc case,2020-12-05,point,,2020-11-18,42001
2994.618530273437,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48215
5867.860214233398,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48215
89.75424385070801,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54103
161.46610260009766,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54103
632.9503746032715,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51550
1196.6909446716306,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51550
98.56104373931872,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28097
175.90780925750732,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28097
70.74782514572144,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40149
125.40236854553216,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40149
355.09569931030273,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18179
622.7241516113281,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18179
247.106050491333,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51650
472.45786094665533,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51650
15.519444942474365,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54071
28.391849398612976,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54071
228.93557167053225,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18129
421.43821907043457,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18129
968.7555084228524,1 wk ahead inc case,2020-11-28,point,,2020-11-18,42019
1714.9909896850595,2 wk ahead inc case,2020-12-05,point,,2020-11-18,42019
