,forecast_date,target,target_end_date,location,type,quantile,value
321,2020-08-08,1 wk ahead inc case,2020-08-15,12005,point,,1050.1198560298417
322,2020-08-08,1 wk ahead inc case,2020-08-15,12007,point,,232.59116007901505
323,2020-08-08,1 wk ahead inc case,2020-08-15,12009,point,,701.0342574480528
324,2020-08-08,1 wk ahead inc case,2020-08-15,12011,point,,5187.644061194427
325,2020-08-08,1 wk ahead inc case,2020-08-15,12013,point,,249.61093711987496
326,2020-08-08,1 wk ahead inc case,2020-08-15,12015,point,,303.370640848947
327,2020-08-08,1 wk ahead inc case,2020-08-15,12017,point,,335.24910454049564
328,2020-08-08,1 wk ahead inc case,2020-08-15,12019,point,,721.9728530656103
329,2020-08-08,1 wk ahead inc case,2020-08-15,12021,point,,642.4706168615047
330,2020-08-08,1 wk ahead inc case,2020-08-15,12023,point,,495.9286088721951
331,2020-08-08,1 wk ahead inc case,2020-08-15,12027,point,,94.05392932109771
332,2020-08-08,1 wk ahead inc case,2020-08-15,12029,point,,345.6296997129972
333,2020-08-08,1 wk ahead inc case,2020-08-15,12031,point,,2248.118653671009
334,2020-08-08,1 wk ahead inc case,2020-08-15,12033,point,,2526.6967448956093
335,2020-08-08,1 wk ahead inc case,2020-08-15,12035,point,,204.93944455780638
336,2020-08-08,1 wk ahead inc case,2020-08-15,12037,point,,476.4889890339605
