location,forecast_date,quantile,value,target,target_end_date,type
48355,2020-10-12,,49.30320607649253,1 wk ahead inc case,2020-10-17,point
48439,2020-10-12,,2609.5282095849984,1 wk ahead inc case,2020-10-17,point
48453,2020-10-12,,520.260575728872,1 wk ahead inc case,2020-10-17,point
48479,2020-10-12,,280.91427049014163,1 wk ahead inc case,2020-10-17,point
48491,2020-10-12,,273.3454595334749,1 wk ahead inc case,2020-10-17,point
49035,2020-10-12,,3130.770532340353,1 wk ahead inc case,2020-10-17,point
49049,2020-10-12,,2022.6088645276361,1 wk ahead inc case,2020-10-17,point
51059,2020-10-12,,673.7824639085666,1 wk ahead inc case,2020-10-17,point
51153,2020-10-12,,377.7255261617983,1 wk ahead inc case,2020-10-17,point
53033,2020-10-12,,1077.168795913886,1 wk ahead inc case,2020-10-17,point
53053,2020-10-12,,462.0025488581228,1 wk ahead inc case,2020-10-17,point
53063,2020-10-12,,557.4772850668969,1 wk ahead inc case,2020-10-17,point
53077,2020-10-12,,121.6313460990498,1 wk ahead inc case,2020-10-17,point
55009,2020-10-12,,1396.0634389065044,1 wk ahead inc case,2020-10-17,point
55025,2020-10-12,,849.4214679904093,1 wk ahead inc case,2020-10-17,point
55079,2020-10-12,,2032.2773144470368,1 wk ahead inc case,2020-10-17,point
55133,2020-10-12,,914.6462784453827,1 wk ahead inc case,2020-10-17,point
1073,2020-10-12,,696.2592952120903,2 wk ahead inc case,2020-10-24,point
1089,2020-10-12,,364.696376126184,2 wk ahead inc case,2020-10-24,point
1097,2020-10-12,,239.4467460135768,2 wk ahead inc case,2020-10-24,point
1101,2020-10-12,,201.94368516586133,2 wk ahead inc case,2020-10-24,point
1125,2020-10-12,,310.6770270870296,2 wk ahead inc case,2020-10-24,point
4013,2020-10-12,,3046.712444626687,2 wk ahead inc case,2020-10-24,point
4019,2020-10-12,,583.2070464700885,2 wk ahead inc case,2020-10-24,point
4021,2020-10-12,,327.6179983209914,2 wk ahead inc case,2020-10-24,point
4027,2020-10-12,,191.7917051582531,2 wk ahead inc case,2020-10-24,point
5119,2020-10-12,,503.45355551276486,2 wk ahead inc case,2020-10-24,point
5143,2020-10-12,,333.7854760406595,2 wk ahead inc case,2020-10-24,point
6001,2020-10-12,,490.7894991630002,2 wk ahead inc case,2020-10-24,point
6013,2020-10-12,,486.9894449125848,2 wk ahead inc case,2020-10-24,point
6019,2020-10-12,,345.61022462807273,2 wk ahead inc case,2020-10-24,point
6025,2020-10-12,,102.11414731344229,2 wk ahead inc case,2020-10-24,point
6029,2020-10-12,,549.3377263057954,2 wk ahead inc case,2020-10-24,point
6031,2020-10-12,,164.15398155212705,2 wk ahead inc case,2020-10-24,point
6037,2020-10-12,,6880.508240851956,2 wk ahead inc case,2020-10-24,point
6047,2020-10-12,,65.78090550629639,2 wk ahead inc case,2020-10-24,point
6053,2020-10-12,,349.9460178187189,2 wk ahead inc case,2020-10-24,point
6059,2020-10-12,,1233.287798309173,2 wk ahead inc case,2020-10-24,point
6065,2020-10-12,,1987.3083077768329,2 wk ahead inc case,2020-10-24,point
6067,2020-10-12,,845.3520143850765,2 wk ahead inc case,2020-10-24,point
6071,2020-10-12,,1829.0699134382626,2 wk ahead inc case,2020-10-24,point
6073,2020-10-12,,2065.7452421970456,2 wk ahead inc case,2020-10-24,point
6075,2020-10-12,,276.0209295532533,2 wk ahead inc case,2020-10-24,point
6077,2020-10-12,,318.4230555097272,2 wk ahead inc case,2020-10-24,point
6081,2020-10-12,,440.4027475258381,2 wk ahead inc case,2020-10-24,point
6083,2020-10-12,,191.60402491366847,2 wk ahead inc case,2020-10-24,point
6085,2020-10-12,,818.0222218500677,2 wk ahead inc case,2020-10-24,point
6097,2020-10-12,,702.7472068552867,2 wk ahead inc case,2020-10-24,point
6099,2020-10-12,,227.85264086720431,2 wk ahead inc case,2020-10-24,point
6107,2020-10-12,,367.3741169438266,2 wk ahead inc case,2020-10-24,point
6111,2020-10-12,,363.95029959028716,2 wk ahead inc case,2020-10-24,point
8001,2020-10-12,,773.6663354254449,2 wk ahead inc case,2020-10-24,point
8005,2020-10-12,,553.5489339744591,2 wk ahead inc case,2020-10-24,point
8031,2020-10-12,,871.203507745067,2 wk ahead inc case,2020-10-24,point
9001,2020-10-12,,452.1161530998669,2 wk ahead inc case,2020-10-24,point
9003,2020-10-12,,663.3907135117965,2 wk ahead inc case,2020-10-24,point
9009,2020-10-12,,424.10021680324166,2 wk ahead inc case,2020-10-24,point
10003,2020-10-12,,512.22729184266,2 wk ahead inc case,2020-10-24,point
11001,2020-10-12,,471.2385227521395,2 wk ahead inc case,2020-10-24,point
12001,2020-10-12,,278.39673878321366,2 wk ahead inc case,2020-10-24,point
12009,2020-10-12,,597.2372874070162,2 wk ahead inc case,2020-10-24,point
12011,2020-10-12,,1258.9105616734555,2 wk ahead inc case,2020-10-24,point
12021,2020-10-12,,303.4246821696245,2 wk ahead inc case,2020-10-24,point
12031,2020-10-12,,912.0553603077316,2 wk ahead inc case,2020-10-24,point
12033,2020-10-12,,179.68966709884563,2 wk ahead inc case,2020-10-24,point
12057,2020-10-12,,1157.1731371972935,2 wk ahead inc case,2020-10-24,point
12069,2020-10-12,,254.58266593367702,2 wk ahead inc case,2020-10-24,point
12071,2020-10-12,,533.1769546739714,2 wk ahead inc case,2020-10-24,point
12073,2020-10-12,,321.02605408673696,2 wk ahead inc case,2020-10-24,point
12081,2020-10-12,,340.6972112047208,2 wk ahead inc case,2020-10-24,point
12083,2020-10-12,,207.3113267659593,2 wk ahead inc case,2020-10-24,point
12086,2020-10-12,,2382.9396797023082,2 wk ahead inc case,2020-10-24,point
12095,2020-10-12,,1179.6869433758416,2 wk ahead inc case,2020-10-24,point
12097,2020-10-12,,375.61126602154815,2 wk ahead inc case,2020-10-24,point
12099,2020-10-12,,878.7322655646553,2 wk ahead inc case,2020-10-24,point
12101,2020-10-12,,363.4402727516387,2 wk ahead inc case,2020-10-24,point
12103,2020-10-12,,605.6386328802246,2 wk ahead inc case,2020-10-24,point
12105,2020-10-12,,580.769935247881,2 wk ahead inc case,2020-10-24,point
12111,2020-10-12,,185.9613322428117,2 wk ahead inc case,2020-10-24,point
12115,2020-10-12,,304.03907703283375,2 wk ahead inc case,2020-10-24,point
12117,2020-10-12,,257.62362990521217,2 wk ahead inc case,2020-10-24,point
12127,2020-10-12,,419.8466345798285,2 wk ahead inc case,2020-10-24,point
13051,2020-10-12,,228.5005858596914,2 wk ahead inc case,2020-10-24,point
13067,2020-10-12,,463.28338156049654,2 wk ahead inc case,2020-10-24,point
13089,2020-10-12,,639.3062618288377,2 wk ahead inc case,2020-10-24,point
13121,2020-10-12,,841.2833744611557,2 wk ahead inc case,2020-10-24,point
13135,2020-10-12,,741.1354928627411,2 wk ahead inc case,2020-10-24,point
13139,2020-10-12,,231.50012913171048,2 wk ahead inc case,2020-10-24,point
15003,2020-10-12,,550.1513174648719,2 wk ahead inc case,2020-10-24,point
16001,2020-10-12,,772.6981926533102,2 wk ahead inc case,2020-10-24,point
16027,2020-10-12,,385.20669105370735,2 wk ahead inc case,2020-10-24,point
17031,2020-10-12,,4698.534373995318,2 wk ahead inc case,2020-10-24,point
17043,2020-10-12,,1037.6940727621752,2 wk ahead inc case,2020-10-24,point
17089,2020-10-12,,542.2855261121987,2 wk ahead inc case,2020-10-24,point
17097,2020-10-12,,675.6986889493603,2 wk ahead inc case,2020-10-24,point
17197,2020-10-12,,739.9391023705807,2 wk ahead inc case,2020-10-24,point
18089,2020-10-12,,491.65072032478406,2 wk ahead inc case,2020-10-24,point
18097,2020-10-12,,860.1913046802721,2 wk ahead inc case,2020-10-24,point
19153,2020-10-12,,556.8907674858917,2 wk ahead inc case,2020-10-24,point
20091,2020-10-12,,724.9288881835815,2 wk ahead inc case,2020-10-24,point
20173,2020-10-12,,611.7516818468491,2 wk ahead inc case,2020-10-24,point
21067,2020-10-12,,721.6988307487962,2 wk ahead inc case,2020-10-24,point
21111,2020-10-12,,1050.5419782200922,2 wk ahead inc case,2020-10-24,point
22017,2020-10-12,,368.09292797830085,2 wk ahead inc case,2020-10-24,point
22019,2020-10-12,,134.02204946573664,2 wk ahead inc case,2020-10-24,point
22033,2020-10-12,,252.45939586771286,2 wk ahead inc case,2020-10-24,point
22051,2020-10-12,,283.48700066737325,2 wk ahead inc case,2020-10-24,point
22055,2020-10-12,,112.4895442893626,2 wk ahead inc case,2020-10-24,point
22071,2020-10-12,,229.43549047975063,2 wk ahead inc case,2020-10-24,point
24003,2020-10-12,,406.88973595131813,2 wk ahead inc case,2020-10-24,point
24005,2020-10-12,,578.2385664087095,2 wk ahead inc case,2020-10-24,point
24031,2020-10-12,,635.3765594869694,2 wk ahead inc case,2020-10-24,point
24033,2020-10-12,,681.5831205798247,2 wk ahead inc case,2020-10-24,point
24510,2020-10-12,,518.3953967127319,2 wk ahead inc case,2020-10-24,point
25005,2020-10-12,,318.55942370908537,2 wk ahead inc case,2020-10-24,point
25009,2020-10-12,,699.2639072434488,2 wk ahead inc case,2020-10-24,point
25013,2020-10-12,,291.3737297670798,2 wk ahead inc case,2020-10-24,point
25017,2020-10-12,,892.9284610797897,2 wk ahead inc case,2020-10-24,point
25021,2020-10-12,,349.03995934139283,2 wk ahead inc case,2020-10-24,point
25023,2020-10-12,,322.4601150195677,2 wk ahead inc case,2020-10-24,point
25025,2020-10-12,,613.3165822327093,2 wk ahead inc case,2020-10-24,point
25027,2020-10-12,,351.2108420412321,2 wk ahead inc case,2020-10-24,point
26081,2020-10-12,,744.6133626822559,2 wk ahead inc case,2020-10-24,point
26099,2020-10-12,,810.9855202840355,2 wk ahead inc case,2020-10-24,point
26125,2020-10-12,,844.777904696887,2 wk ahead inc case,2020-10-24,point
26163,2020-10-12,,1049.8016965798397,2 wk ahead inc case,2020-10-24,point
27037,2020-10-12,,457.532243262597,2 wk ahead inc case,2020-10-24,point
27053,2020-10-12,,1408.8160028021446,2 wk ahead inc case,2020-10-24,point
27123,2020-10-12,,615.1036962520733,2 wk ahead inc case,2020-10-24,point
29095,2020-10-12,,972.4735402407507,2 wk ahead inc case,2020-10-24,point
29183,2020-10-12,,408.65204425478606,2 wk ahead inc case,2020-10-24,point
29189,2020-10-12,,718.5745028743338,2 wk ahead inc case,2020-10-24,point
31055,2020-10-12,,874.0158964430101,2 wk ahead inc case,2020-10-24,point
32003,2020-10-12,,2439.933515298371,2 wk ahead inc case,2020-10-24,point
32031,2020-10-12,,626.0422343879633,2 wk ahead inc case,2020-10-24,point
34003,2020-10-12,,462.77203623577765,2 wk ahead inc case,2020-10-24,point
34007,2020-10-12,,245.033283607129,2 wk ahead inc case,2020-10-24,point
34013,2020-10-12,,434.55071591605935,2 wk ahead inc case,2020-10-24,point
34017,2020-10-12,,293.5126413775975,2 wk ahead inc case,2020-10-24,point
34021,2020-10-12,,136.63525843977942,2 wk ahead inc case,2020-10-24,point
34023,2020-10-12,,492.7971387261508,2 wk ahead inc case,2020-10-24,point
34025,2020-10-12,,554.0139441528265,2 wk ahead inc case,2020-10-24,point
34027,2020-10-12,,191.17115150416072,2 wk ahead inc case,2020-10-24,point
34029,2020-10-12,,716.9585629997588,2 wk ahead inc case,2020-10-24,point
34031,2020-10-12,,370.70390979568634,2 wk ahead inc case,2020-10-24,point
34039,2020-10-12,,330.0168642225647,2 wk ahead inc case,2020-10-24,point
36005,2020-10-12,,507.02497192651583,2 wk ahead inc case,2020-10-24,point
36029,2020-10-12,,416.48241479495306,2 wk ahead inc case,2020-10-24,point
36047,2020-10-12,,1702.589400537429,2 wk ahead inc case,2020-10-24,point
36059,2020-10-12,,693.2870784797517,2 wk ahead inc case,2020-10-24,point
36061,2020-10-12,,563.360180805427,2 wk ahead inc case,2020-10-24,point
36071,2020-10-12,,447.38382751103904,2 wk ahead inc case,2020-10-24,point
36081,2020-10-12,,1124.1198908986187,2 wk ahead inc case,2020-10-24,point
36085,2020-10-12,,289.73568241962823,2 wk ahead inc case,2020-10-24,point
36087,2020-10-12,,572.9319194966757,2 wk ahead inc case,2020-10-24,point
36103,2020-10-12,,648.8460270440789,2 wk ahead inc case,2020-10-24,point
36119,2020-10-12,,418.0093726531462,2 wk ahead inc case,2020-10-24,point
37063,2020-10-12,,286.0728377569815,2 wk ahead inc case,2020-10-24,point
37081,2020-10-12,,576.9962897024008,2 wk ahead inc case,2020-10-24,point
37119,2020-10-12,,902.2649500683654,2 wk ahead inc case,2020-10-24,point
37183,2020-10-12,,888.3421153816804,2 wk ahead inc case,2020-10-24,point
39035,2020-10-12,,681.9384851564203,2 wk ahead inc case,2020-10-24,point
39049,2020-10-12,,1121.9225049939737,2 wk ahead inc case,2020-10-24,point
39061,2020-10-12,,819.7799505923301,2 wk ahead inc case,2020-10-24,point
39113,2020-10-12,,632.9737724705549,2 wk ahead inc case,2020-10-24,point
40109,2020-10-12,,1258.0629769437794,2 wk ahead inc case,2020-10-24,point
40143,2020-10-12,,1008.8706164154944,2 wk ahead inc case,2020-10-24,point
41051,2020-10-12,,513.0125325141353,2 wk ahead inc case,2020-10-24,point
42003,2020-10-12,,757.135371294633,2 wk ahead inc case,2020-10-24,point
42017,2020-10-12,,314.56266595742744,2 wk ahead inc case,2020-10-24,point
42045,2020-10-12,,440.9169941299954,2 wk ahead inc case,2020-10-24,point
42071,2020-10-12,,494.1689550163125,2 wk ahead inc case,2020-10-24,point
42091,2020-10-12,,446.3010873087071,2 wk ahead inc case,2020-10-24,point
42101,2020-10-12,,1442.7878020904998,2 wk ahead inc case,2020-10-24,point
44007,2020-10-12,,611.7354891132408,2 wk ahead inc case,2020-10-24,point
45019,2020-10-12,,245.14065947328166,2 wk ahead inc case,2020-10-24,point
45045,2020-10-12,,572.8391607477666,2 wk ahead inc case,2020-10-24,point
45051,2020-10-12,,529.1378025458085,2 wk ahead inc case,2020-10-24,point
45063,2020-10-12,,341.65370136806393,2 wk ahead inc case,2020-10-24,point
45079,2020-10-12,,402.81190250503164,2 wk ahead inc case,2020-10-24,point
47037,2020-10-12,,922.8323944719265,2 wk ahead inc case,2020-10-24,point
47065,2020-10-12,,447.8886615756418,2 wk ahead inc case,2020-10-24,point
47093,2020-10-12,,692.9086376831233,2 wk ahead inc case,2020-10-24,point
47149,2020-10-12,,459.4560013374497,2 wk ahead inc case,2020-10-24,point
47157,2020-10-12,,1115.3545234631315,2 wk ahead inc case,2020-10-24,point
48029,2020-10-12,,1303.5740578811594,2 wk ahead inc case,2020-10-24,point
48039,2020-10-12,,216.96572982366519,2 wk ahead inc case,2020-10-24,point
48061,2020-10-12,,249.3101494117509,2 wk ahead inc case,2020-10-24,point
48085,2020-10-12,,693.282100299146,2 wk ahead inc case,2020-10-24,point
48113,2020-10-12,,2280.441725050313,2 wk ahead inc case,2020-10-24,point
48121,2020-10-12,,453.4332536882235,2 wk ahead inc case,2020-10-24,point
48141,2020-10-12,,2220.7541134928924,2 wk ahead inc case,2020-10-24,point
48157,2020-10-12,,256.2035346410331,2 wk ahead inc case,2020-10-24,point
48167,2020-10-12,,194.31306939049716,2 wk ahead inc case,2020-10-24,point
48201,2020-10-12,,3638.803552407583,2 wk ahead inc case,2020-10-24,point
48215,2020-10-12,,991.8408170612182,2 wk ahead inc case,2020-10-24,point
48245,2020-10-12,,243.72334972132896,2 wk ahead inc case,2020-10-24,point
48303,2020-10-12,,744.5939945211875,2 wk ahead inc case,2020-10-24,point
48309,2020-10-12,,565.9285916083397,2 wk ahead inc case,2020-10-24,point
48339,2020-10-12,,612.9141974104975,2 wk ahead inc case,2020-10-24,point
48355,2020-10-12,,64.45527780758934,2 wk ahead inc case,2020-10-24,point
48439,2020-10-12,,2375.813833352272,2 wk ahead inc case,2020-10-24,point
48453,2020-10-12,,548.947312492553,2 wk ahead inc case,2020-10-24,point
48479,2020-10-12,,273.96100853351004,2 wk ahead inc case,2020-10-24,point
48491,2020-10-12,,319.43506365516544,2 wk ahead inc case,2020-10-24,point
49035,2020-10-12,,2752.802111357543,2 wk ahead inc case,2020-10-24,point
49049,2020-10-12,,1770.6148111835294,2 wk ahead inc case,2020-10-24,point
51059,2020-10-12,,686.4840003662308,2 wk ahead inc case,2020-10-24,point
51153,2020-10-12,,368.35139021177866,2 wk ahead inc case,2020-10-24,point
53033,2020-10-12,,1153.017457689995,2 wk ahead inc case,2020-10-24,point
53053,2020-10-12,,500.90462790068136,2 wk ahead inc case,2020-10-24,point
53063,2020-10-12,,543.9031602202468,2 wk ahead inc case,2020-10-24,point
53077,2020-10-12,,148.40718920961314,2 wk ahead inc case,2020-10-24,point
55009,2020-10-12,,1328.1385205575255,2 wk ahead inc case,2020-10-24,point
55025,2020-10-12,,847.0057542525363,2 wk ahead inc case,2020-10-24,point
55079,2020-10-12,,1962.695682795156,2 wk ahead inc case,2020-10-24,point
55133,2020-10-12,,810.4217892386089,2 wk ahead inc case,2020-10-24,point
1073,2020-10-12,,635.6961956278923,3 wk ahead inc case,2020-10-31,point
1089,2020-10-12,,353.00809569506623,3 wk ahead inc case,2020-10-31,point
1097,2020-10-12,,238.40555487837943,3 wk ahead inc case,2020-10-31,point
1101,2020-10-12,,187.741215405105,3 wk ahead inc case,2020-10-31,point
1125,2020-10-12,,274.587262460908,3 wk ahead inc case,2020-10-31,point
4013,2020-10-12,,3027.993157435733,3 wk ahead inc case,2020-10-31,point
4019,2020-10-12,,567.8253173549288,3 wk ahead inc case,2020-10-31,point
4021,2020-10-12,,328.7632008314361,3 wk ahead inc case,2020-10-31,point
4027,2020-10-12,,178.32038696027058,3 wk ahead inc case,2020-10-31,point
5119,2020-10-12,,449.7857874120649,3 wk ahead inc case,2020-10-31,point
5143,2020-10-12,,288.05981776280066,3 wk ahead inc case,2020-10-31,point
6001,2020-10-12,,538.1654866859783,3 wk ahead inc case,2020-10-31,point
6013,2020-10-12,,505.00876385349966,3 wk ahead inc case,2020-10-31,point
6019,2020-10-12,,362.088724474371,3 wk ahead inc case,2020-10-31,point
6025,2020-10-12,,101.2112388376712,3 wk ahead inc case,2020-10-31,point
6029,2020-10-12,,537.1845281071144,3 wk ahead inc case,2020-10-31,point
6031,2020-10-12,,145.07483668643926,3 wk ahead inc case,2020-10-31,point
6037,2020-10-12,,6439.212154791429,3 wk ahead inc case,2020-10-31,point
6047,2020-10-12,,70.62574368967644,3 wk ahead inc case,2020-10-31,point
6053,2020-10-12,,331.73301265782953,3 wk ahead inc case,2020-10-31,point
6059,2020-10-12,,1304.7999278314062,3 wk ahead inc case,2020-10-31,point
6065,2020-10-12,,1924.3759025121024,3 wk ahead inc case,2020-10-31,point
6067,2020-10-12,,844.8980568668463,3 wk ahead inc case,2020-10-31,point
6071,2020-10-12,,1706.989199740151,3 wk ahead inc case,2020-10-31,point
6073,2020-10-12,,2039.978970759662,3 wk ahead inc case,2020-10-31,point
6075,2020-10-12,,298.35482822136385,3 wk ahead inc case,2020-10-31,point
6077,2020-10-12,,334.6583726323568,3 wk ahead inc case,2020-10-31,point
6081,2020-10-12,,447.70937836962196,3 wk ahead inc case,2020-10-31,point
6083,2020-10-12,,206.937047191641,3 wk ahead inc case,2020-10-31,point
6085,2020-10-12,,851.7538025184082,3 wk ahead inc case,2020-10-31,point
6097,2020-10-12,,636.3909653206158,3 wk ahead inc case,2020-10-31,point
6099,2020-10-12,,239.4396575168927,3 wk ahead inc case,2020-10-31,point
6107,2020-10-12,,347.18603108732077,3 wk ahead inc case,2020-10-31,point
6111,2020-10-12,,374.8349499877971,3 wk ahead inc case,2020-10-31,point
8001,2020-10-12,,703.6957180900647,3 wk ahead inc case,2020-10-31,point
8005,2020-10-12,,538.5513012163899,3 wk ahead inc case,2020-10-31,point
8031,2020-10-12,,805.7987467709456,3 wk ahead inc case,2020-10-31,point
9001,2020-10-12,,470.2380823033647,3 wk ahead inc case,2020-10-31,point
9003,2020-10-12,,657.6350578284048,3 wk ahead inc case,2020-10-31,point
9009,2020-10-12,,447.1616706524038,3 wk ahead inc case,2020-10-31,point
10003,2020-10-12,,482.52570306849884,3 wk ahead inc case,2020-10-31,point
11001,2020-10-12,,466.4006481214312,3 wk ahead inc case,2020-10-31,point
12001,2020-10-12,,244.85786195684108,3 wk ahead inc case,2020-10-31,point
12009,2020-10-12,,570.1332061756916,3 wk ahead inc case,2020-10-31,point
12011,2020-10-12,,1229.030834887274,3 wk ahead inc case,2020-10-31,point
12021,2020-10-12,,292.87714808254486,3 wk ahead inc case,2020-10-31,point
12031,2020-10-12,,855.9991365443836,3 wk ahead inc case,2020-10-31,point
12033,2020-10-12,,176.81581297081547,3 wk ahead inc case,2020-10-31,point
12057,2020-10-12,,1092.502225163249,3 wk ahead inc case,2020-10-31,point
12069,2020-10-12,,244.84111106970056,3 wk ahead inc case,2020-10-31,point
12071,2020-10-12,,518.6585574989607,3 wk ahead inc case,2020-10-31,point
12073,2020-10-12,,277.90138634147183,3 wk ahead inc case,2020-10-31,point
12081,2020-10-12,,323.83486665679385,3 wk ahead inc case,2020-10-31,point
12083,2020-10-12,,201.11045334272598,3 wk ahead inc case,2020-10-31,point
12086,2020-10-12,,2216.7036814509584,3 wk ahead inc case,2020-10-31,point
12095,2020-10-12,,1107.4914913460289,3 wk ahead inc case,2020-10-31,point
12097,2020-10-12,,356.6400667598025,3 wk ahead inc case,2020-10-31,point
12099,2020-10-12,,873.5470260610347,3 wk ahead inc case,2020-10-31,point
