location,quantile,target,value,type,forecast_date,target_end_date
11,,3 wk ahead inc death,4.967999999999999,point,2020-08-31,2020-09-19
11,,3 wk ahead inc case,93.104,point,2020-08-31,2020-09-19
11,,3 wk ahead cum death,626.126,point,2020-08-31,2020-09-19
12,,3 wk ahead inc death,184.62400000000002,point,2020-08-31,2020-09-19
12,,3 wk ahead inc case,19208.0855,point,2020-08-31,2020-09-19
12,,3 wk ahead cum death,11476.63,point,2020-08-31,2020-09-19
13,,3 wk ahead inc death,175.525,point,2020-08-31,2020-09-19
13,,3 wk ahead inc case,11379.4445,point,2020-08-31,2020-09-19
13,,3 wk ahead cum death,5991.913000000001,point,2020-08-31,2020-09-19
15,,3 wk ahead inc death,12.1705,point,2020-08-31,2020-09-19
15,,3 wk ahead inc case,1978.166,point,2020-08-31,2020-09-19
15,,3 wk ahead cum death,90.38899999999998,point,2020-08-31,2020-09-19
16,,3 wk ahead inc death,20.858999999999995,point,2020-08-31,2020-09-19
16,,3 wk ahead inc case,4338.1195,point,2020-08-31,2020-09-19
16,,3 wk ahead cum death,399.6925,point,2020-08-31,2020-09-19
17,,3 wk ahead inc death,279.13800000000003,point,2020-08-31,2020-09-19
17,,3 wk ahead inc case,9554.436000000003,point,2020-08-31,2020-09-19
17,,3 wk ahead cum death,9035.985000000002,point,2020-08-31,2020-09-19
18,,3 wk ahead inc death,146.66299999999998,point,2020-08-31,2020-09-19
18,,3 wk ahead inc case,4714.8915000000015,point,2020-08-31,2020-09-19
18,,3 wk ahead cum death,3717.793,point,2020-08-31,2020-09-19
19,,3 wk ahead inc death,107.53549999999998,point,2020-08-31,2020-09-19
19,,3 wk ahead inc case,9570.4865,point,2020-08-31,2020-09-19
19,,3 wk ahead cum death,1373.4685000000004,point,2020-08-31,2020-09-19
20,,3 wk ahead inc death,47.41249999999999,point,2020-08-31,2020-09-19
20,,3 wk ahead inc case,6040.928499999999,point,2020-08-31,2020-09-19
20,,3 wk ahead cum death,563.283,point,2020-08-31,2020-09-19
21,,3 wk ahead inc death,73.6125,point,2020-08-31,2020-09-19
21,,3 wk ahead inc case,5441.021999999999,point,2020-08-31,2020-09-19
21,,3 wk ahead cum death,1105.5864999999997,point,2020-08-31,2020-09-19
22,,3 wk ahead inc death,46.08450000000001,point,2020-08-31,2020-09-19
22,,3 wk ahead inc case,1194.0195,point,2020-08-31,2020-09-19
22,,3 wk ahead cum death,5085.7105,point,2020-08-31,2020-09-19
23,,3 wk ahead inc death,3.6300000000000012,point,2020-08-31,2020-09-19
23,,3 wk ahead inc case,290.274,point,2020-08-31,2020-09-19
23,,3 wk ahead cum death,140.14499999999998,point,2020-08-31,2020-09-19
24,,3 wk ahead inc death,61.4845,point,2020-08-31,2020-09-19
24,,3 wk ahead inc case,2086.0645000000004,point,2020-08-31,2020-09-19
24,,3 wk ahead cum death,3921.28,point,2020-08-31,2020-09-19
25,,3 wk ahead inc death,41.7095,point,2020-08-31,2020-09-19
25,,3 wk ahead inc case,432.656,point,2020-08-31,2020-09-19
25,,3 wk ahead cum death,9203.0965,point,2020-08-31,2020-09-19
26,,3 wk ahead inc death,150.2975,point,2020-08-31,2020-09-19
26,,3 wk ahead inc case,3089.1615,point,2020-08-31,2020-09-19
26,,3 wk ahead cum death,7210.708,point,2020-08-31,2020-09-19
27,,3 wk ahead inc death,87.70949999999998,point,2020-08-31,2020-09-19
27,,3 wk ahead inc case,4392.2365,point,2020-08-31,2020-09-19
27,,3 wk ahead cum death,2111.3494999999984,point,2020-08-31,2020-09-19
28,,3 wk ahead inc death,59.55549999999998,point,2020-08-31,2020-09-19
28,,3 wk ahead inc case,2406.3260000000005,point,2020-08-31,2020-09-19
28,,3 wk ahead cum death,2607.3224999999993,point,2020-08-31,2020-09-19
29,,3 wk ahead inc death,128.75350000000003,point,2020-08-31,2020-09-19
29,,3 wk ahead inc case,9031.6835,point,2020-08-31,2020-09-19
29,,3 wk ahead cum death,1767.0685,point,2020-08-31,2020-09-19
30,,3 wk ahead inc death,11.23599999999999,point,2020-08-31,2020-09-19
30,,3 wk ahead inc case,1421.8945,point,2020-08-31,2020-09-19
30,,3 wk ahead cum death,126.271,point,2020-08-31,2020-09-19
31,,3 wk ahead inc death,19.781999999999968,point,2020-08-31,2020-09-19
31,,3 wk ahead inc case,3134.760500000001,point,2020-08-31,2020-09-19
31,,3 wk ahead cum death,438.54399999999976,point,2020-08-31,2020-09-19
32,,3 wk ahead inc death,34.608000000000004,point,2020-08-31,2020-09-19
32,,3 wk ahead inc case,2676.2585,point,2020-08-31,2020-09-19
32,,3 wk ahead cum death,1387.1039999999994,point,2020-08-31,2020-09-19
33,,3 wk ahead inc death,5.627000000000002,point,2020-08-31,2020-09-19
33,,3 wk ahead inc case,217.65400000000002,point,2020-08-31,2020-09-19
33,,3 wk ahead cum death,445.4005,point,2020-08-31,2020-09-19
34,,3 wk ahead inc death,38.6985,point,2020-08-31,2020-09-19
34,,3 wk ahead inc case,352.0875,point,2020-08-31,2020-09-19
34,,3 wk ahead cum death,16096.086000000001,point,2020-08-31,2020-09-19
35,,3 wk ahead inc death,16.026999999999994,point,2020-08-31,2020-09-19
35,,3 wk ahead inc case,947.007,point,2020-08-31,2020-09-19
35,,3 wk ahead cum death,811.0989999999997,point,2020-08-31,2020-09-19
36,,3 wk ahead inc death,77.26149999999998,point,2020-08-31,2020-09-19
36,,3 wk ahead inc case,1251.019,point,2020-08-31,2020-09-19
36,,3 wk ahead cum death,33254.85000000001,point,2020-08-31,2020-09-19
37,,3 wk ahead inc death,126.58449999999998,point,2020-08-31,2020-09-19
37,,3 wk ahead inc case,13500.4915,point,2020-08-31,2020-09-19
37,,3 wk ahead cum death,2969.168000000001,point,2020-08-31,2020-09-19
38,,3 wk ahead inc death,21.789999999999985,point,2020-08-31,2020-09-19
38,,3 wk ahead inc case,2519.3830000000007,point,2020-08-31,2020-09-19
38,,3 wk ahead cum death,191.6685,point,2020-08-31,2020-09-19
39,,3 wk ahead inc death,156.05050000000003,point,2020-08-31,2020-09-19
39,,3 wk ahead inc case,6902.861,point,2020-08-31,2020-09-19
39,,3 wk ahead cum death,4522.607500000001,point,2020-08-31,2020-09-19
40,,3 wk ahead inc death,52.90149999999999,point,2020-08-31,2020-09-19
40,,3 wk ahead inc case,7614.401000000002,point,2020-08-31,2020-09-19
40,,3 wk ahead cum death,912.7274999999997,point,2020-08-31,2020-09-19
41,,3 wk ahead inc death,20.951,point,2020-08-31,2020-09-19
41,,3 wk ahead inc case,2314.0955,point,2020-08-31,2020-09-19
41,,3 wk ahead cum death,498.655,point,2020-08-31,2020-09-19
42,,3 wk ahead inc death,112.09100000000001,point,2020-08-31,2020-09-19
42,,3 wk ahead inc case,2958.333,point,2020-08-31,2020-09-19
42,,3 wk ahead cum death,7982.236499999999,point,2020-08-31,2020-09-19
44,,3 wk ahead inc death,10.7115,point,2020-08-31,2020-09-19
44,,3 wk ahead inc case,217.557,point,2020-08-31,2020-09-19
44,,3 wk ahead cum death,1086.563,point,2020-08-31,2020-09-19
45,,3 wk ahead inc death,68.539,point,2020-08-31,2020-09-19
45,,3 wk ahead inc case,5248.4105,point,2020-08-31,2020-09-19
45,,3 wk ahead cum death,2840.3619999999987,point,2020-08-31,2020-09-19
46,,3 wk ahead inc death,23.14249999999998,point,2020-08-31,2020-09-19
46,,3 wk ahead inc case,3103.3265,point,2020-08-31,2020-09-19
46,,3 wk ahead cum death,216.30599999999995,point,2020-08-31,2020-09-19
47,,3 wk ahead inc death,106.10349999999998,point,2020-08-31,2020-09-19
47,,3 wk ahead inc case,21283.9835,point,2020-08-31,2020-09-19
47,,3 wk ahead cum death,1943.1439999999993,point,2020-08-31,2020-09-19
48,,3 wk ahead inc death,413.10100000000017,point,2020-08-31,2020-09-19
48,,3 wk ahead inc case,29769.282000000003,point,2020-08-31,2020-09-19
48,,3 wk ahead cum death,13821.439000000002,point,2020-08-31,2020-09-19
49,,3 wk ahead inc death,16.728499999999997,point,2020-08-31,2020-09-19
49,,3 wk ahead inc case,2775.3375,point,2020-08-31,2020-09-19
49,,3 wk ahead cum death,377.38750000000016,point,2020-08-31,2020-09-19
50,,3 wk ahead inc death,1.466,point,2020-08-31,2020-09-19
50,,3 wk ahead inc case,92.429,point,2020-08-31,2020-09-19
50,,3 wk ahead cum death,61.26950000000001,point,2020-08-31,2020-09-19
51,,3 wk ahead inc death,99.12699999999998,point,2020-08-31,2020-09-19
51,,3 wk ahead inc case,6446.113500000001,point,2020-08-31,2020-09-19
51,,3 wk ahead cum death,2820.2499999999995,point,2020-08-31,2020-09-19
53,,3 wk ahead inc death,59.708999999999996,point,2020-08-31,2020-09-19
53,,3 wk ahead inc case,2844.8495000000007,point,2020-08-31,2020-09-19
53,,3 wk ahead cum death,2074.44,point,2020-08-31,2020-09-19
54,,3 wk ahead inc death,13.886499999999993,point,2020-08-31,2020-09-19
54,,3 wk ahead inc case,1867.3010000000002,point,2020-08-31,2020-09-19
54,,3 wk ahead cum death,230.89550000000003,point,2020-08-31,2020-09-19
55,,3 wk ahead inc death,60.60099999999999,point,2020-08-31,2020-09-19
55,,3 wk ahead inc case,6677.558000000001,point,2020-08-31,2020-09-19
55,,3 wk ahead cum death,1262.9325,point,2020-08-31,2020-09-19
56,,3 wk ahead inc death,4.186000000000001,point,2020-08-31,2020-09-19
56,,3 wk ahead inc case,1070.8725,point,2020-08-31,2020-09-19
56,,3 wk ahead cum death,45.23750000000001,point,2020-08-31,2020-09-19
60,,3 wk ahead inc death,0.0,point,2020-08-31,2020-09-19
60,,3 wk ahead inc case,0.0,point,2020-08-31,2020-09-19
60,,3 wk ahead cum death,0.0,point,2020-08-31,2020-09-19
66,,3 wk ahead inc death,7.9685,point,2020-08-31,2020-09-19
66,,3 wk ahead inc case,815.5285,point,2020-08-31,2020-09-19
66,,3 wk ahead cum death,30.23,point,2020-08-31,2020-09-19
69,,3 wk ahead inc death,0.0,point,2020-08-31,2020-09-19
69,,3 wk ahead inc case,0.0,point,2020-08-31,2020-09-19
69,,3 wk ahead cum death,2.0,point,2020-08-31,2020-09-19
72,,3 wk ahead inc death,63.035,point,2020-08-31,2020-09-19
72,,3 wk ahead inc case,3245.6595,point,2020-08-31,2020-09-19
72,,3 wk ahead cum death,169.0079999999999,point,2020-08-31,2020-09-19
78,,3 wk ahead inc death,1.6795,point,2020-08-31,2020-09-19
78,,3 wk ahead inc case,151.26049999999995,point,2020-08-31,2020-09-19
78,,3 wk ahead cum death,18.426,point,2020-08-31,2020-09-19
01,,4 wk ahead inc death,80.3565,point,2020-08-31,2020-09-26
01,,4 wk ahead inc case,5695.223500000001,point,2020-08-31,2020-09-26
01,,4 wk ahead cum death,2422.4890000000005,point,2020-08-31,2020-09-26
02,,4 wk ahead inc death,5.103500000000001,point,2020-08-31,2020-09-26
02,,4 wk ahead inc case,1254.6045,point,2020-08-31,2020-09-26
02,,4 wk ahead cum death,51.1335,point,2020-08-31,2020-09-26
04,,4 wk ahead inc death,36.396,point,2020-08-31,2020-09-26
04,,4 wk ahead inc case,2125.1425,point,2020-08-31,2020-09-26
04,,4 wk ahead cum death,5126.685,point,2020-08-31,2020-09-26
05,,4 wk ahead inc death,49.773,point,2020-08-31,2020-09-26
05,,4 wk ahead inc case,8496.96,point,2020-08-31,2020-09-26
05,,4 wk ahead cum death,894.6025000000003,point,2020-08-31,2020-09-26
06,,4 wk ahead inc death,443.025,point,2020-08-31,2020-09-26
06,,4 wk ahead inc case,35477.8095,point,2020-08-31,2020-09-26
06,,4 wk ahead cum death,14444.633000000002,point,2020-08-31,2020-09-26
08,,4 wk ahead inc death,50.19900000000001,point,2020-08-31,2020-09-26
08,,4 wk ahead inc case,1725.1615,point,2020-08-31,2020-09-26
08,,4 wk ahead cum death,2127.691500000001,point,2020-08-31,2020-09-26
09,,4 wk ahead inc death,13.439,point,2020-08-31,2020-09-26
09,,4 wk ahead inc case,199.437,point,2020-08-31,2020-09-26
09,,4 wk ahead cum death,4548.0175,point,2020-08-31,2020-09-26
10,,4 wk ahead inc death,6.1335,point,2020-08-31,2020-09-26
10,,4 wk ahead inc case,223.026,point,2020-08-31,2020-09-26
10,,4 wk ahead cum death,627.87,point,2020-08-31,2020-09-26
11,,4 wk ahead inc death,3.449,point,2020-08-31,2020-09-26
11,,4 wk ahead inc case,65.63900000000001,point,2020-08-31,2020-09-26
11,,4 wk ahead cum death,629.169,point,2020-08-31,2020-09-26
12,,4 wk ahead inc death,196.301,point,2020-08-31,2020-09-26
12,,4 wk ahead inc case,19421.756999999998,point,2020-08-31,2020-09-26
12,,4 wk ahead cum death,11663.873500000005,point,2020-08-31,2020-09-26
13,,4 wk ahead inc death,172.27450000000007,point,2020-08-31,2020-09-26
13,,4 wk ahead inc case,10583.941,point,2020-08-31,2020-09-26
13,,4 wk ahead cum death,6164.113999999999,point,2020-08-31,2020-09-26
15,,4 wk ahead inc death,13.9435,point,2020-08-31,2020-09-26
15,,4 wk ahead inc case,2153.9530000000004,point,2020-08-31,2020-09-26
15,,4 wk ahead cum death,104.57,point,2020-08-31,2020-09-26
16,,4 wk ahead inc death,28.808,point,2020-08-31,2020-09-26
16,,4 wk ahead inc case,5588.388000000001,point,2020-08-31,2020-09-26
16,,4 wk ahead cum death,428.3995,point,2020-08-31,2020-09-26
17,,4 wk ahead inc death,280.15350000000007,point,2020-08-31,2020-09-26
17,,4 wk ahead inc case,8774.2605,point,2020-08-31,2020-09-26
17,,4 wk ahead cum death,9301.6145,point,2020-08-31,2020-09-26
18,,4 wk ahead inc death,143.18800000000005,point,2020-08-31,2020-09-26
18,,4 wk ahead inc case,4327.884,point,2020-08-31,2020-09-26
18,,4 wk ahead cum death,3855.3805,point,2020-08-31,2020-09-26
19,,4 wk ahead inc death,119.59550000000004,point,2020-08-31,2020-09-26
19,,4 wk ahead inc case,9390.315,point,2020-08-31,2020-09-26
19,,4 wk ahead cum death,1500.7249999999995,point,2020-08-31,2020-09-26
20,,4 wk ahead inc death,54.50649999999998,point,2020-08-31,2020-09-26
20,,4 wk ahead inc case,6553.4575,point,2020-08-31,2020-09-26
20,,4 wk ahead cum death,616.0849999999998,point,2020-08-31,2020-09-26
21,,4 wk ahead inc death,83.17999999999998,point,2020-08-31,2020-09-26
21,,4 wk ahead inc case,5825.771,point,2020-08-31,2020-09-26
21,,4 wk ahead cum death,1190.654,point,2020-08-31,2020-09-26
22,,4 wk ahead inc death,34.116,point,2020-08-31,2020-09-26
22,,4 wk ahead inc case,864.15,point,2020-08-31,2020-09-26
22,,4 wk ahead cum death,5119.435499999998,point,2020-08-31,2020-09-26
23,,4 wk ahead inc death,4.6819999999999995,point,2020-08-31,2020-09-26
23,,4 wk ahead inc case,347.99199999999996,point,2020-08-31,2020-09-26
23,,4 wk ahead cum death,144.898,point,2020-08-31,2020-09-26
24,,4 wk ahead inc death,57.452,point,2020-08-31,2020-09-26
24,,4 wk ahead inc case,1865.2879999999998,point,2020-08-31,2020-09-26
24,,4 wk ahead cum death,3977.635,point,2020-08-31,2020-09-26
25,,4 wk ahead inc death,29.0215,point,2020-08-31,2020-09-26
25,,4 wk ahead inc case,282.5685,point,2020-08-31,2020-09-26
25,,4 wk ahead cum death,9232.533000000001,point,2020-08-31,2020-09-26
26,,4 wk ahead inc death,138.28799999999998,point,2020-08-31,2020-09-26
26,,4 wk ahead inc case,2820.385500000001,point,2020-08-31,2020-09-26
26,,4 wk ahead cum death,7347.711999999998,point,2020-08-31,2020-09-26
27,,4 wk ahead inc death,90.595,point,2020-08-31,2020-09-26
27,,4 wk ahead inc case,4401.3525,point,2020-08-31,2020-09-26
27,,4 wk ahead cum death,2201.6125,point,2020-08-31,2020-09-26
28,,4 wk ahead inc death,54.20649999999999,point,2020-08-31,2020-09-26
28,,4 wk ahead inc case,1997.128,point,2020-08-31,2020-09-26
28,,4 wk ahead cum death,2657.7535000000007,point,2020-08-31,2020-09-26
29,,4 wk ahead inc death,146.75700000000003,point,2020-08-31,2020-09-26
29,,4 wk ahead inc case,9526.782999999998,point,2020-08-31,2020-09-26
29,,4 wk ahead cum death,1905.5605,point,2020-08-31,2020-09-26
30,,4 wk ahead inc death,13.432499999999983,point,2020-08-31,2020-09-26
30,,4 wk ahead inc case,1510.6989999999998,point,2020-08-31,2020-09-26
30,,4 wk ahead cum death,139.95949999999996,point,2020-08-31,2020-09-26
31,,4 wk ahead inc death,25.015499999999967,point,2020-08-31,2020-09-26
31,,4 wk ahead inc case,3533.5695,point,2020-08-31,2020-09-26
31,,4 wk ahead cum death,464.19000000000017,point,2020-08-31,2020-09-26
32,,4 wk ahead inc death,34.824,point,2020-08-31,2020-09-26
32,,4 wk ahead inc case,2580.7635,point,2020-08-31,2020-09-26
32,,4 wk ahead cum death,1421.5270000000005,point,2020-08-31,2020-09-26
33,,4 wk ahead inc death,6.604,point,2020-08-31,2020-09-26
33,,4 wk ahead inc case,229.5325,point,2020-08-31,2020-09-26
33,,4 wk ahead cum death,451.8735,point,2020-08-31,2020-09-26
34,,4 wk ahead inc death,26.9555,point,2020-08-31,2020-09-26
34,,4 wk ahead inc case,242.38299999999998,point,2020-08-31,2020-09-26
34,,4 wk ahead cum death,16124.219999999998,point,2020-08-31,2020-09-26
35,,4 wk ahead inc death,17.85349999999999,point,2020-08-31,2020-09-26
35,,4 wk ahead inc case,1024.2270000000003,point,2020-08-31,2020-09-26
35,,4 wk ahead cum death,829.2685,point,2020-08-31,2020-09-26
36,,4 wk ahead inc death,62.05650000000001,point,2020-08-31,2020-09-26
36,,4 wk ahead inc case,1093.0024999999996,point,2020-08-31,2020-09-26
36,,4 wk ahead cum death,33316.2665,point,2020-08-31,2020-09-26
37,,4 wk ahead inc death,147.63299999999998,point,2020-08-31,2020-09-26
37,,4 wk ahead inc case,14737.4055,point,2020-08-31,2020-09-26
37,,4 wk ahead cum death,3121.71,point,2020-08-31,2020-09-26
38,,4 wk ahead inc death,26.041499999999985,point,2020-08-31,2020-09-26
38,,4 wk ahead inc case,2732.3830000000007,point,2020-08-31,2020-09-26
38,,4 wk ahead cum death,217.5615,point,2020-08-31,2020-09-26
39,,4 wk ahead inc death,167.50450000000004,point,2020-08-31,2020-09-26
39,,4 wk ahead inc case,7111.111499999999,point,2020-08-31,2020-09-26
39,,4 wk ahead cum death,4693.972,point,2020-08-31,2020-09-26
40,,4 wk ahead inc death,68.1285,point,2020-08-31,2020-09-26
40,,4 wk ahead inc case,9030.2585,point,2020-08-31,2020-09-26
40,,4 wk ahead cum death,980.2425000000003,point,2020-08-31,2020-09-26
41,,4 wk ahead inc death,25.79,point,2020-08-31,2020-09-26
41,,4 wk ahead inc case,2761.4085,point,2020-08-31,2020-09-26
41,,4 wk ahead cum death,524.4675,point,2020-08-31,2020-09-26
42,,4 wk ahead inc death,111.3385,point,2020-08-31,2020-09-26
42,,4 wk ahead inc case,2798.6659999999997,point,2020-08-31,2020-09-26
42,,4 wk ahead cum death,8096.973500000003,point,2020-08-31,2020-09-26
44,,4 wk ahead inc death,8.7045,point,2020-08-31,2020-09-26
44,,4 wk ahead inc case,182.56799999999998,point,2020-08-31,2020-09-26
44,,4 wk ahead cum death,1095.598,point,2020-08-31,2020-09-26
45,,4 wk ahead inc death,74.3725,point,2020-08-31,2020-09-26
45,,4 wk ahead inc case,5342.4035,point,2020-08-31,2020-09-26
45,,4 wk ahead cum death,2913.882,point,2020-08-31,2020-09-26
46,,4 wk ahead inc death,29.861999999999995,point,2020-08-31,2020-09-26
46,,4 wk ahead inc case,3363.738,point,2020-08-31,2020-09-26
46,,4 wk ahead cum death,246.1435,point,2020-08-31,2020-09-26
47,,4 wk ahead inc death,142.4205,point,2020-08-31,2020-09-26
47,,4 wk ahead inc case,26239.1905,point,2020-08-31,2020-09-26
47,,4 wk ahead cum death,2081.897,point,2020-08-31,2020-09-26
48,,4 wk ahead inc death,419.94100000000014,point,2020-08-31,2020-09-26
48,,4 wk ahead inc case,30677.336499999987,point,2020-08-31,2020-09-26
48,,4 wk ahead cum death,14218.331499999993,point,2020-08-31,2020-09-26
49,,4 wk ahead inc death,19.555999999999994,point,2020-08-31,2020-09-26
49,,4 wk ahead inc case,3166.5395,point,2020-08-31,2020-09-26
49,,4 wk ahead cum death,396.909,point,2020-08-31,2020-09-26
50,,4 wk ahead inc death,1.9135000000000004,point,2020-08-31,2020-09-26
50,,4 wk ahead inc case,110.375,point,2020-08-31,2020-09-26
50,,4 wk ahead cum death,63.1645,point,2020-08-31,2020-09-26
51,,4 wk ahead inc death,106.5915,point,2020-08-31,2020-09-26
51,,4 wk ahead inc case,6670.4995,point,2020-08-31,2020-09-26
51,,4 wk ahead cum death,2926.9739999999993,point,2020-08-31,2020-09-26
53,,4 wk ahead inc death,62.22749999999999,point,2020-08-31,2020-09-26
53,,4 wk ahead inc case,2913.353,point,2020-08-31,2020-09-26
53,,4 wk ahead cum death,2134.4645,point,2020-08-31,2020-09-26
54,,4 wk ahead inc death,19.477999999999987,point,2020-08-31,2020-09-26
54,,4 wk ahead inc case,2408.1215,point,2020-08-31,2020-09-26
54,,4 wk ahead cum death,250.7005,point,2020-08-31,2020-09-26
55,,4 wk ahead inc death,73.30199999999998,point,2020-08-31,2020-09-26
55,,4 wk ahead inc case,7580.7035,point,2020-08-31,2020-09-26
55,,4 wk ahead cum death,1334.8020000000004,point,2020-08-31,2020-09-26
56,,4 wk ahead inc death,6.287500000000001,point,2020-08-31,2020-09-26
56,,4 wk ahead inc case,1469.1675,point,2020-08-31,2020-09-26
56,,4 wk ahead cum death,51.60600000000001,point,2020-08-31,2020-09-26
60,,4 wk ahead inc death,0.0,point,2020-08-31,2020-09-26
60,,4 wk ahead inc case,0.0,point,2020-08-31,2020-09-26
60,,4 wk ahead cum death,0.0,point,2020-08-31,2020-09-26
66,,4 wk ahead inc death,8.949,point,2020-08-31,2020-09-26
66,,4 wk ahead inc case,870.6795,point,2020-08-31,2020-09-26
66,,4 wk ahead cum death,39.01300000000001,point,2020-08-31,2020-09-26
69,,4 wk ahead inc death,0.0,point,2020-08-31,2020-09-26
69,,4 wk ahead inc case,0.0,point,2020-08-31,2020-09-26
69,,4 wk ahead cum death,2.0,point,2020-08-31,2020-09-26
72,,4 wk ahead inc death,72.46300000000002,point,2020-08-31,2020-09-26
72,,4 wk ahead inc case,3405.8140000000008,point,2020-08-31,2020-09-26
72,,4 wk ahead cum death,234.8935,point,2020-08-31,2020-09-26
78,,4 wk ahead inc death,1.845,point,2020-08-31,2020-09-26
