forecast_date,location,quantile,target,target_end_date,type,value
2021-02-15,47,,2 wk ahead inc death,2021-02-27,point,831.9931369146228
2021-02-15,47,,3 wk ahead inc death,2021-03-06,point,879.7689759365802
2021-02-15,47,,4 wk ahead inc death,2021-03-13,point,929.2460287050287
2021-02-15,48,,1 wk ahead inc case,2021-02-20,point,105970.94975818096
2021-02-15,48,,2 wk ahead inc case,2021-02-27,point,97420.19904318596
2021-02-15,48,,3 wk ahead inc case,2021-03-06,point,88197.2157885052
2021-02-15,48,,4 wk ahead inc case,2021-03-13,point,78632.92199048043
2021-02-15,48,,1 wk ahead inc death,2021-02-20,point,2549.463122916005
2021-02-15,48,,2 wk ahead inc death,2021-02-27,point,2742.165286719221
2021-02-15,48,,3 wk ahead inc death,2021-03-06,point,2946.7554112061157
2021-02-15,48,,4 wk ahead inc death,2021-03-13,point,3163.735132377221
2021-02-15,49,,1 wk ahead inc case,2021-02-20,point,6969.490363493457
2021-02-15,49,,2 wk ahead inc case,2021-02-27,point,5517.122598040306
2021-02-15,49,,3 wk ahead inc case,2021-03-06,point,4267.933601209772
2021-02-15,49,,4 wk ahead inc case,2021-03-13,point,3226.3841032774626
2021-02-15,49,,1 wk ahead inc death,2021-02-20,point,64.58214250457135
2021-02-15,49,,2 wk ahead inc death,2021-02-27,point,58.025458080546606
2021-02-15,49,,3 wk ahead inc death,2021-03-06,point,51.40101253428346
2021-02-15,49,,4 wk ahead inc death,2021-03-13,point,44.89228761752265
2021-02-15,50,,1 wk ahead inc case,2021-02-20,point,807.1512450967796
2021-02-15,50,,2 wk ahead inc case,2021-02-27,point,728.1275198438938
2021-02-15,50,,3 wk ahead inc case,2021-03-06,point,642.5791472262157
2021-02-15,50,,4 wk ahead inc case,2021-03-13,point,554.7693547133405
2021-02-15,50,,1 wk ahead inc death,2021-02-20,point,5.411731720702454
2021-02-15,50,,2 wk ahead inc death,2021-02-27,point,1.7975148649462764
2021-02-15,50,,3 wk ahead inc death,2021-03-06,point,0.29407667534965365
2021-02-15,50,,4 wk ahead inc death,2021-03-13,point,0.027083590459169152
2021-02-15,51,,1 wk ahead inc case,2021-02-20,point,17742.290404594314
2021-02-15,51,,2 wk ahead inc case,2021-02-27,point,14361.405950794244
2021-02-15,51,,3 wk ahead inc case,2021-03-06,point,11350.762467934543
2021-02-15,51,,4 wk ahead inc case,2021-03-13,point,8695.76209891468
2021-02-15,51,,1 wk ahead inc death,2021-02-20,point,367.3140424614911
2021-02-15,51,,2 wk ahead inc death,2021-02-27,point,389.7943605888261
2021-02-15,51,,3 wk ahead inc death,2021-03-06,point,413.448744713841
2021-02-15,51,,4 wk ahead inc death,2021-03-13,point,438.32466550320544
2021-02-15,53,,1 wk ahead inc case,2021-02-20,point,4280.728395293612
2021-02-15,53,,2 wk ahead inc case,2021-02-27,point,2155.125066643788
2021-02-15,53,,3 wk ahead inc case,2021-03-06,point,924.5946542517564
2021-02-15,53,,4 wk ahead inc case,2021-03-13,point,337.9207354067861
2021-02-15,53,,1 wk ahead inc death,2021-02-20,point,205.75235238330373
2021-02-15,53,,2 wk ahead inc death,2021-02-27,point,202.81820118498158
2021-02-15,53,,3 wk ahead inc death,2021-03-06,point,197.96022005111843
2021-02-15,53,,4 wk ahead inc death,2021-03-13,point,191.3188726231411
2021-02-15,54,,1 wk ahead inc case,2021-02-20,point,2544.3158305957304
2021-02-15,54,,2 wk ahead inc case,2021-02-27,point,1809.8035791921607
2021-02-15,54,,3 wk ahead inc case,2021-03-06,point,1250.4579480378559
2021-02-15,54,,4 wk ahead inc case,2021-03-13,point,846.5219022771159
2021-02-15,54,,1 wk ahead inc death,2021-02-20,point,83.7218216370473
2021-02-15,54,,2 wk ahead inc death,2021-02-27,point,65.99351007687542
2021-02-15,54,,3 wk ahead inc death,2021-03-06,point,50.1310557577085
2021-02-15,54,,4 wk ahead inc death,2021-03-13,point,36.69910615296152
2021-02-15,55,,1 wk ahead inc case,2021-02-20,point,2960.390579487495
2021-02-15,55,,2 wk ahead inc case,2021-02-27,point,1412.8355373691827
2021-02-15,55,,3 wk ahead inc case,2021-03-06,point,688.1211914890824
2021-02-15,55,,4 wk ahead inc case,2021-03-13,point,385.91406527490295
2021-02-15,55,,1 wk ahead inc death,2021-02-20,point,127.64955379153952
2021-02-15,55,,2 wk ahead inc death,2021-02-27,point,100.64072321125944
2021-02-15,55,,3 wk ahead inc death,2021-03-06,point,77.47149612179548
2021-02-15,55,,4 wk ahead inc death,2021-03-13,point,58.226912211980235
2021-02-15,56,,1 wk ahead inc case,2021-02-20,point,136.94277819571414
2021-02-15,56,,2 wk ahead inc case,2021-02-27,point,38.50995454928482
2021-02-15,56,,3 wk ahead inc case,2021-03-06,point,8.492487591018227
2021-02-15,56,,4 wk ahead inc case,2021-03-13,point,1.4683476627570262
