,location,forecast_date,target_end_date,value,target,type,quantile
98750,36003,2020-07-19,2020-08-08,4.611533944921802,3 wk ahead inc case,point,
98751,36003,2020-07-19,2020-08-15,6.1549384290234,4 wk ahead inc case,point,
98752,36005,2020-07-19,2020-07-25,0.0007704719545588598,1 wk ahead inc case,point,
98753,36005,2020-07-19,2020-08-01,0.0009388538916131568,2 wk ahead inc case,point,
98754,36005,2020-07-19,2020-08-08,0.0013587360362820491,3 wk ahead inc case,point,
98755,36005,2020-07-19,2020-08-15,0.0010478371761799981,4 wk ahead inc case,point,
98756,36007,2020-07-19,2020-07-25,64.03229166094202,1 wk ahead inc case,point,
98757,36007,2020-07-19,2020-08-01,74.33393057768694,2 wk ahead inc case,point,
98758,36007,2020-07-19,2020-08-08,81.35777157216648,3 wk ahead inc case,point,
98759,36007,2020-07-19,2020-08-15,92.57917373750769,4 wk ahead inc case,point,
98760,36009,2020-07-19,2020-07-25,6.867501152409818,1 wk ahead inc case,point,
98761,36009,2020-07-19,2020-08-01,8.964753506154373,2 wk ahead inc case,point,
98762,36009,2020-07-19,2020-08-08,11.057422744946793,3 wk ahead inc case,point,
98763,36009,2020-07-19,2020-08-15,13.632584709396836,4 wk ahead inc case,point,
98764,36011,2020-07-19,2020-07-25,2.440449754092789,1 wk ahead inc case,point,
98765,36011,2020-07-19,2020-08-01,3.5159554904932784,2 wk ahead inc case,point,
98766,36011,2020-07-19,2020-08-08,4.8909856764811,3 wk ahead inc case,point,
98767,36011,2020-07-19,2020-08-15,6.7030033474364625,4 wk ahead inc case,point,
98768,36013,2020-07-19,2020-07-25,20.237739427303666,1 wk ahead inc case,point,
98769,36013,2020-07-19,2020-08-01,27.441844251172864,2 wk ahead inc case,point,
98770,36013,2020-07-19,2020-08-08,31.313299683652644,3 wk ahead inc case,point,
98771,36013,2020-07-19,2020-08-15,36.17077138043669,4 wk ahead inc case,point,
98772,36015,2020-07-19,2020-07-25,4.042418789889603,1 wk ahead inc case,point,
98773,36015,2020-07-19,2020-08-01,4.3870042420145134,2 wk ahead inc case,point,
98774,36015,2020-07-19,2020-08-08,5.963259620207396,3 wk ahead inc case,point,
98775,36015,2020-07-19,2020-08-15,8.475678825608494,4 wk ahead inc case,point,
98776,36017,2020-07-19,2020-07-25,12.016354435674966,1 wk ahead inc case,point,
98777,36017,2020-07-19,2020-08-01,16.606397837892597,2 wk ahead inc case,point,
98778,36017,2020-07-19,2020-08-08,18.24846591426756,3 wk ahead inc case,point,
98779,36017,2020-07-19,2020-08-15,21.45566600439982,4 wk ahead inc case,point,
98780,36019,2020-07-19,2020-07-25,4.664375915874052,1 wk ahead inc case,point,
98781,36019,2020-07-19,2020-08-01,3.746988337066047,2 wk ahead inc case,point,
98782,36019,2020-07-19,2020-08-08,4.983860107462356,3 wk ahead inc case,point,
98783,36019,2020-07-19,2020-08-15,7.104469423409452,4 wk ahead inc case,point,
98784,36021,2020-07-19,2020-07-25,5.75227071901663,1 wk ahead inc case,point,
98785,36021,2020-07-19,2020-08-01,7.545298644613929,2 wk ahead inc case,point,
98786,36021,2020-07-19,2020-08-08,7.936970017636434,3 wk ahead inc case,point,
98787,36021,2020-07-19,2020-08-15,10.120594195091696,4 wk ahead inc case,point,
98788,36023,2020-07-19,2020-07-25,9.554920298453164,1 wk ahead inc case,point,
98789,36023,2020-07-19,2020-08-01,11.635401317883856,2 wk ahead inc case,point,
98790,36023,2020-07-19,2020-08-08,12.814404876284172,3 wk ahead inc case,point,
98791,36023,2020-07-19,2020-08-15,15.467861502534154,4 wk ahead inc case,point,
98792,36025,2020-07-19,2020-07-25,0.1987850157162525,1 wk ahead inc case,point,
98793,36025,2020-07-19,2020-08-01,0.3287172877871427,2 wk ahead inc case,point,
98794,36025,2020-07-19,2020-08-08,0.5469937191221368,3 wk ahead inc case,point,
98795,36025,2020-07-19,2020-08-15,0.7350625089011489,4 wk ahead inc case,point,
98796,36027,2020-07-19,2020-07-25,67.43839786060661,1 wk ahead inc case,point,
98797,36027,2020-07-19,2020-08-01,77.30210757772784,2 wk ahead inc case,point,
98798,36027,2020-07-19,2020-08-08,76.40062550402419,3 wk ahead inc case,point,
98799,36027,2020-07-19,2020-08-15,79.94756275304741,4 wk ahead inc case,point,
98800,36029,2020-07-19,2020-07-25,279.2420388788448,1 wk ahead inc case,point,
98801,36029,2020-07-19,2020-08-01,320.0393288777958,2 wk ahead inc case,point,
98802,36029,2020-07-19,2020-08-08,319.42214298091733,3 wk ahead inc case,point,
98803,36029,2020-07-19,2020-08-15,332.3306830779943,4 wk ahead inc case,point,
98804,36031,2020-07-19,2020-07-25,0.08240907069973069,1 wk ahead inc case,point,
98805,36031,2020-07-19,2020-08-01,0.1720452666828729,2 wk ahead inc case,point,
98806,36031,2020-07-19,2020-08-08,0.4056036724095966,3 wk ahead inc case,point,
98807,36031,2020-07-19,2020-08-15,0.5140817735608136,4 wk ahead inc case,point,
98808,36033,2020-07-19,2020-07-25,1.5788998297013324,1 wk ahead inc case,point,
98809,36033,2020-07-19,2020-08-01,1.79848473591382,2 wk ahead inc case,point,
98810,36033,2020-07-19,2020-08-08,2.1860138302578864,3 wk ahead inc case,point,
98811,36033,2020-07-19,2020-08-15,2.983253407608636,4 wk ahead inc case,point,
98812,36035,2020-07-19,2020-07-25,2.524202860097919,1 wk ahead inc case,point,
98813,36035,2020-07-19,2020-08-01,2.083140495989513,2 wk ahead inc case,point,
98814,36035,2020-07-19,2020-08-08,2.7296004249275936,3 wk ahead inc case,point,
98815,36035,2020-07-19,2020-08-15,3.619351475783399,4 wk ahead inc case,point,
98816,36037,2020-07-19,2020-07-25,8.215868328245513,1 wk ahead inc case,point,
98817,36037,2020-07-19,2020-08-01,9.337008042237995,2 wk ahead inc case,point,
98818,36037,2020-07-19,2020-08-08,11.05055433757428,3 wk ahead inc case,point,
98819,36037,2020-07-19,2020-08-15,12.47157847969702,4 wk ahead inc case,point,
98820,36039,2020-07-19,2020-07-25,3.1401936072229257,1 wk ahead inc case,point,
98821,36039,2020-07-19,2020-08-01,2.986453932157651,2 wk ahead inc case,point,
98822,36039,2020-07-19,2020-08-08,3.903666539377249,3 wk ahead inc case,point,
98823,36039,2020-07-19,2020-08-15,5.801643919034027,4 wk ahead inc case,point,
98824,36041,2020-07-19,2020-07-25,0.0004127790226405062,1 wk ahead inc case,point,
98825,36041,2020-07-19,2020-08-01,0.0009122086951211392,2 wk ahead inc case,point,
98826,36041,2020-07-19,2020-08-08,0.0013393241073676068,3 wk ahead inc case,point,
98827,36041,2020-07-19,2020-08-15,0.0019436284830498625,4 wk ahead inc case,point,
98828,36043,2020-07-19,2020-07-25,15.544999194786564,1 wk ahead inc case,point,
98829,36043,2020-07-19,2020-08-01,18.55075671531347,2 wk ahead inc case,point,
98830,36043,2020-07-19,2020-08-08,20.878496099949864,3 wk ahead inc case,point,
98831,36043,2020-07-19,2020-08-15,24.854633804682308,4 wk ahead inc case,point,
98832,36045,2020-07-19,2020-07-25,6.046058661078641,1 wk ahead inc case,point,
98833,36045,2020-07-19,2020-08-01,7.189529443453583,2 wk ahead inc case,point,
98834,36045,2020-07-19,2020-08-08,8.656998175661316,3 wk ahead inc case,point,
98835,36045,2020-07-19,2020-08-15,10.788505577873593,4 wk ahead inc case,point,
98836,36047,2020-07-19,2020-07-25,0.0018868419021423114,1 wk ahead inc case,point,
98837,36047,2020-07-19,2020-08-01,0.0013357794162659339,2 wk ahead inc case,point,
98838,36047,2020-07-19,2020-08-08,0.0014931843377878186,3 wk ahead inc case,point,
98839,36047,2020-07-19,2020-08-15,0.001498050604624942,4 wk ahead inc case,point,
98840,36049,2020-07-19,2020-07-25,1.7202452473821257,1 wk ahead inc case,point,
98841,36049,2020-07-19,2020-08-01,1.0729482368322258,2 wk ahead inc case,point,
98842,36049,2020-07-19,2020-08-08,1.4858525372459193,3 wk ahead inc case,point,
98843,36049,2020-07-19,2020-08-15,1.7673130960118328,4 wk ahead inc case,point,
98844,36051,2020-07-19,2020-07-25,11.235592384484878,1 wk ahead inc case,point,
98845,36051,2020-07-19,2020-08-01,13.706320236949436,2 wk ahead inc case,point,
98846,36051,2020-07-19,2020-08-08,16.69041613915462,3 wk ahead inc case,point,
98847,36051,2020-07-19,2020-08-15,19.976043392164136,4 wk ahead inc case,point,
98848,36053,2020-07-19,2020-07-25,10.174506549930467,1 wk ahead inc case,point,
98849,36053,2020-07-19,2020-08-01,11.843773625230494,2 wk ahead inc case,point,
98850,36053,2020-07-19,2020-08-08,13.704876697134187,3 wk ahead inc case,point,
98851,36053,2020-07-19,2020-08-15,16.121319664178884,4 wk ahead inc case,point,
98852,36055,2020-07-19,2020-07-25,230.2671485823128,1 wk ahead inc case,point,
98853,36055,2020-07-19,2020-08-01,275.8027904393607,2 wk ahead inc case,point,
98854,36055,2020-07-19,2020-08-08,292.515935242536,3 wk ahead inc case,point,
98855,36055,2020-07-19,2020-08-15,330.9696619699698,4 wk ahead inc case,point,
98856,36057,2020-07-19,2020-07-25,7.541123809315955,1 wk ahead inc case,point,
98857,36057,2020-07-19,2020-08-01,9.698585130177936,2 wk ahead inc case,point,
98858,36057,2020-07-19,2020-08-08,11.784735265001313,3 wk ahead inc case,point,
98859,36057,2020-07-19,2020-08-15,13.978199046481592,4 wk ahead inc case,point,
98860,36059,2020-07-19,2020-07-25,301.8917783131768,1 wk ahead inc case,point,
98861,36059,2020-07-19,2020-08-01,335.56317793740396,2 wk ahead inc case,point,
98862,36059,2020-07-19,2020-08-08,336.2973501658809,3 wk ahead inc case,point,
98863,36059,2020-07-19,2020-08-15,371.8396934604342,4 wk ahead inc case,point,
98864,36061,2020-07-19,2020-07-25,2367.6735373369866,1 wk ahead inc case,point,
98865,36061,2020-07-19,2020-08-01,2561.6185910385802,2 wk ahead inc case,point,
98866,36061,2020-07-19,2020-08-08,2638.5065884554087,3 wk ahead inc case,point,
98867,36061,2020-07-19,2020-08-15,2948.6730349367167,4 wk ahead inc case,point,
98868,36063,2020-07-19,2020-07-25,47.99756183198125,1 wk ahead inc case,point,
98869,36063,2020-07-19,2020-08-01,52.228842715897684,2 wk ahead inc case,point,
98870,36063,2020-07-19,2020-08-08,56.46941399366125,3 wk ahead inc case,point,
98871,36063,2020-07-19,2020-08-15,63.133170233429674,4 wk ahead inc case,point,
98872,36065,2020-07-19,2020-07-25,101.9715931721312,1 wk ahead inc case,point,
98873,36065,2020-07-19,2020-08-01,129.1575125241635,2 wk ahead inc case,point,
98874,36065,2020-07-19,2020-08-08,133.77386018345237,3 wk ahead inc case,point,
98875,36065,2020-07-19,2020-08-15,143.7599804763907,4 wk ahead inc case,point,
98876,36067,2020-07-19,2020-07-25,157.66524478331087,1 wk ahead inc case,point,
98877,36067,2020-07-19,2020-08-01,181.84741112407283,2 wk ahead inc case,point,
98878,36067,2020-07-19,2020-08-08,189.20672127923257,3 wk ahead inc case,point,
98879,36067,2020-07-19,2020-08-15,212.9328267301577,4 wk ahead inc case,point,
98880,36069,2020-07-19,2020-07-25,23.882253627656112,1 wk ahead inc case,point,
98881,36069,2020-07-19,2020-08-01,30.41866899365389,2 wk ahead inc case,point,
98882,36069,2020-07-19,2020-08-08,35.576443268199604,3 wk ahead inc case,point,
98883,36069,2020-07-19,2020-08-15,41.67015574244624,4 wk ahead inc case,point,
98884,36071,2020-07-19,2020-07-25,90.01727112280253,1 wk ahead inc case,point,
98885,36071,2020-07-19,2020-08-01,100.40370007877613,2 wk ahead inc case,point,
98886,36071,2020-07-19,2020-08-08,101.1640900385863,3 wk ahead inc case,point,
98887,36071,2020-07-19,2020-08-15,103.34032748486969,4 wk ahead inc case,point,
98888,36073,2020-07-19,2020-07-25,1.0278719857692566,1 wk ahead inc case,point,
98889,36073,2020-07-19,2020-08-01,1.496422443228096,2 wk ahead inc case,point,
98890,36073,2020-07-19,2020-08-08,2.07735014447082,3 wk ahead inc case,point,
98891,36073,2020-07-19,2020-08-15,2.8077416251922136,4 wk ahead inc case,point,
98892,36075,2020-07-19,2020-07-25,8.55727643190053,1 wk ahead inc case,point,
98893,36075,2020-07-19,2020-08-01,11.296720257227252,2 wk ahead inc case,point,
98894,36075,2020-07-19,2020-08-08,13.751702513496316,3 wk ahead inc case,point,
98895,36075,2020-07-19,2020-08-15,17.659376650274837,4 wk ahead inc case,point,
98896,36077,2020-07-19,2020-07-25,9.465901662547148,1 wk ahead inc case,point,
98897,36077,2020-07-19,2020-08-01,8.675896843685088,2 wk ahead inc case,point,
98898,36077,2020-07-19,2020-08-08,10.049698490041097,3 wk ahead inc case,point,
98899,36077,2020-07-19,2020-08-15,12.711054502778495,4 wk ahead inc case,point,
98900,36079,2020-07-19,2020-07-25,23.249236807096327,1 wk ahead inc case,point,
98901,36079,2020-07-19,2020-08-01,27.829111713122874,2 wk ahead inc case,point,
98902,36079,2020-07-19,2020-08-08,27.42389773567831,3 wk ahead inc case,point,
98903,36079,2020-07-19,2020-08-15,30.191502548030787,4 wk ahead inc case,point,
98904,36081,2020-07-19,2020-07-25,0.0017996854261270036,1 wk ahead inc case,point,
98905,36081,2020-07-19,2020-08-01,0.0011852180679159743,2 wk ahead inc case,point,
98906,36081,2020-07-19,2020-08-08,0.0011367992237574015,3 wk ahead inc case,point,
98907,36081,2020-07-19,2020-08-15,0.0016542954094860588,4 wk ahead inc case,point,
98908,36083,2020-07-19,2020-07-25,34.25282099060405,1 wk ahead inc case,point,
98909,36083,2020-07-19,2020-08-01,42.719084668855636,2 wk ahead inc case,point,
98910,36083,2020-07-19,2020-08-08,47.40581917527668,3 wk ahead inc case,point,
98911,36083,2020-07-19,2020-08-15,52.70237132059003,4 wk ahead inc case,point,
98912,36085,2020-07-19,2020-07-25,0.001079988150299875,1 wk ahead inc case,point,
98913,36085,2020-07-19,2020-08-01,0.0006414917322068666,2 wk ahead inc case,point,
98914,36085,2020-07-19,2020-08-08,0.000531609537653171,3 wk ahead inc case,point,
98915,36085,2020-07-19,2020-08-15,0.001010762105925015,4 wk ahead inc case,point,
98916,36087,2020-07-19,2020-07-25,72.42411231347279,1 wk ahead inc case,point,
98917,36087,2020-07-19,2020-08-01,76.62933045284086,2 wk ahead inc case,point,
98918,36087,2020-07-19,2020-08-08,75.8299161198353,3 wk ahead inc case,point,
98919,36087,2020-07-19,2020-08-15,76.60893779017546,4 wk ahead inc case,point,
98920,36089,2020-07-19,2020-07-25,9.319788340514387,1 wk ahead inc case,point,
98921,36089,2020-07-19,2020-08-01,12.607834201210554,2 wk ahead inc case,point,
98922,36089,2020-07-19,2020-08-08,14.54754261010754,3 wk ahead inc case,point,
98923,36089,2020-07-19,2020-08-15,17.76744333570052,4 wk ahead inc case,point,
98924,36091,2020-07-19,2020-07-25,34.31310052069294,1 wk ahead inc case,point,
98925,36091,2020-07-19,2020-08-01,41.99251853710372,2 wk ahead inc case,point,
98926,36091,2020-07-19,2020-08-08,47.90788567869927,3 wk ahead inc case,point,
98927,36091,2020-07-19,2020-08-15,54.87567923230631,4 wk ahead inc case,point,
98928,36093,2020-07-19,2020-07-25,48.047262492146,1 wk ahead inc case,point,
98929,36093,2020-07-19,2020-08-01,57.322091459410935,2 wk ahead inc case,point,
98930,36093,2020-07-19,2020-08-08,61.584554522690475,3 wk ahead inc case,point,
98931,36093,2020-07-19,2020-08-15,67.39924883867002,4 wk ahead inc case,point,
98932,36095,2020-07-19,2020-07-25,0.10997174779683226,1 wk ahead inc case,point,
98933,36095,2020-07-19,2020-08-01,0.1990175446677718,2 wk ahead inc case,point,
98934,36095,2020-07-19,2020-08-08,0.40575817500773503,3 wk ahead inc case,point,
98935,36095,2020-07-19,2020-08-15,0.5008187703412718,4 wk ahead inc case,point,
98936,36097,2020-07-19,2020-07-25,0.06360675576889863,1 wk ahead inc case,point,
98937,36097,2020-07-19,2020-08-01,0.13751202604090376,2 wk ahead inc case,point,
98938,36097,2020-07-19,2020-08-08,0.2595187459555093,3 wk ahead inc case,point,
98939,36097,2020-07-19,2020-08-15,0.3437931548290223,4 wk ahead inc case,point,
98940,36099,2020-07-19,2020-07-25,5.527557962363709,1 wk ahead inc case,point,
98941,36099,2020-07-19,2020-08-01,4.278105736011281,2 wk ahead inc case,point,
98942,36099,2020-07-19,2020-08-08,5.902234441137124,3 wk ahead inc case,point,
98943,36099,2020-07-19,2020-08-15,7.78335298009593,4 wk ahead inc case,point,
98944,36101,2020-07-19,2020-07-25,4.25348636225765,1 wk ahead inc case,point,
98945,36101,2020-07-19,2020-08-01,4.599782359210312,2 wk ahead inc case,point,
98946,36101,2020-07-19,2020-08-08,6.525667956793256,3 wk ahead inc case,point,
98947,36101,2020-07-19,2020-08-15,8.205759156533286,4 wk ahead inc case,point,
98948,36103,2020-07-19,2020-07-25,384.1741515208834,1 wk ahead inc case,point,
98949,36103,2020-07-19,2020-08-01,441.1859249101969,2 wk ahead inc case,point,
98950,36103,2020-07-19,2020-08-08,443.86195251299705,3 wk ahead inc case,point,
98951,36103,2020-07-19,2020-08-15,475.0157192878994,4 wk ahead inc case,point,
98952,36105,2020-07-19,2020-07-25,6.665146381020667,1 wk ahead inc case,point,
98953,36105,2020-07-19,2020-08-01,8.181938320250918,2 wk ahead inc case,point,
98954,36105,2020-07-19,2020-08-08,8.763735609128911,3 wk ahead inc case,point,
98955,36105,2020-07-19,2020-08-15,10.406433026129374,4 wk ahead inc case,point,
98956,36107,2020-07-19,2020-07-25,9.062090902532596,1 wk ahead inc case,point,
98957,36107,2020-07-19,2020-08-01,10.752075004296826,2 wk ahead inc case,point,
98958,36107,2020-07-19,2020-08-08,12.640794174699467,3 wk ahead inc case,point,
98959,36107,2020-07-19,2020-08-15,15.054307734548841,4 wk ahead inc case,point,
98960,36109,2020-07-19,2020-07-25,21.113878486588174,1 wk ahead inc case,point,
98961,36109,2020-07-19,2020-08-01,15.708742621355093,2 wk ahead inc case,point,
98962,36109,2020-07-19,2020-08-08,19.29698571699461,3 wk ahead inc case,point,
98963,36109,2020-07-19,2020-08-15,23.04775180565888,4 wk ahead inc case,point,
98964,36111,2020-07-19,2020-07-25,30.19907798645225,1 wk ahead inc case,point,
98965,36111,2020-07-19,2020-08-01,35.44041629266003,2 wk ahead inc case,point,
98966,36111,2020-07-19,2020-08-08,37.14761991417775,3 wk ahead inc case,point,
98967,36111,2020-07-19,2020-08-15,42.17414613457261,4 wk ahead inc case,point,
98968,36113,2020-07-19,2020-07-25,7.6364023716612985,1 wk ahead inc case,point,
98969,36113,2020-07-19,2020-08-01,8.663511136355076,2 wk ahead inc case,point,
98970,36113,2020-07-19,2020-08-08,10.562511136970038,3 wk ahead inc case,point,
98971,36113,2020-07-19,2020-08-15,11.10544200702276,4 wk ahead inc case,point,
98972,36115,2020-07-19,2020-07-25,0.4187185886540589,1 wk ahead inc case,point,
98973,36115,2020-07-19,2020-08-01,0.6667989852667944,2 wk ahead inc case,point,
98974,36115,2020-07-19,2020-08-08,1.0258258570942551,3 wk ahead inc case,point,
98975,36115,2020-07-19,2020-08-15,1.4301975282986952,4 wk ahead inc case,point,
98976,36117,2020-07-19,2020-07-25,20.57926589048513,1 wk ahead inc case,point,
98977,36117,2020-07-19,2020-08-01,24.861358036267113,2 wk ahead inc case,point,
98978,36117,2020-07-19,2020-08-08,27.279739368599003,3 wk ahead inc case,point,
98979,36117,2020-07-19,2020-08-15,33.01779968115831,4 wk ahead inc case,point,
98980,36119,2020-07-19,2020-07-25,204.045203312588,1 wk ahead inc case,point,
98981,36119,2020-07-19,2020-08-01,234.34704974230945,2 wk ahead inc case,point,
98982,36119,2020-07-19,2020-08-08,235.08980036222482,3 wk ahead inc case,point,
98983,36119,2020-07-19,2020-08-15,246.71891570055286,4 wk ahead inc case,point,
98984,36121,2020-07-19,2020-07-25,1.6738200027298538,1 wk ahead inc case,point,
98985,36121,2020-07-19,2020-08-01,2.376020418457641,2 wk ahead inc case,point,
98986,36121,2020-07-19,2020-08-08,3.1921674755929983,3 wk ahead inc case,point,
98987,36121,2020-07-19,2020-08-15,4.229388332663124,4 wk ahead inc case,point,
98988,36123,2020-07-19,2020-07-25,1.0275485785869176,1 wk ahead inc case,point,
98989,36123,2020-07-19,2020-08-01,1.4466449438850892,2 wk ahead inc case,point,
98990,36123,2020-07-19,2020-08-08,2.1734610387742883,3 wk ahead inc case,point,
98991,36123,2020-07-19,2020-08-15,2.8006067976221622,4 wk ahead inc case,point,
98992,37,2020-07-19,2020-07-25,14705.707468761811,1 wk ahead inc case,point,
98993,37,2020-07-19,2020-07-25,135.55607674451795,1 wk ahead inc death,point,
98994,37,2020-07-19,2020-08-01,15885.133604406345,2 wk ahead inc case,point,
98995,37,2020-07-19,2020-08-01,155.76500444848958,2 wk ahead inc death,point,
98996,37,2020-07-19,2020-08-08,15444.476864100354,3 wk ahead inc case,point,
98997,37,2020-07-19,2020-08-08,148.87383454270685,3 wk ahead inc death,point,
98998,37,2020-07-19,2020-08-15,15893.53579476117,4 wk ahead inc case,point,
98999,37,2020-07-19,2020-08-15,156.5898609135579,4 wk ahead inc death,point,
99000,37001,2020-07-19,2020-07-25,264.84263251784785,1 wk ahead inc case,point,
99001,37001,2020-07-19,2020-08-01,297.4440303116412,2 wk ahead inc case,point,
99002,37001,2020-07-19,2020-08-08,311.79866955323416,3 wk ahead inc case,point,
99003,37001,2020-07-19,2020-08-15,331.2274894915348,4 wk ahead inc case,point,
99004,37003,2020-07-19,2020-07-25,45.14163129558656,1 wk ahead inc case,point,
99005,37003,2020-07-19,2020-08-01,54.48877250864452,2 wk ahead inc case,point,
99006,37003,2020-07-19,2020-08-08,56.346610432882535,3 wk ahead inc case,point,
99007,37003,2020-07-19,2020-08-15,57.748611841600045,4 wk ahead inc case,point,
99008,37005,2020-07-19,2020-07-25,9.406090038986738,1 wk ahead inc case,point,
99009,37005,2020-07-19,2020-08-01,9.65592684381645,2 wk ahead inc case,point,
99010,37005,2020-07-19,2020-08-08,9.996554833902882,3 wk ahead inc case,point,
99011,37005,2020-07-19,2020-08-15,11.326937913672124,4 wk ahead inc case,point,
99012,37007,2020-07-19,2020-07-25,60.605290343268884,1 wk ahead inc case,point,
99013,37007,2020-07-19,2020-08-01,68.36433801351407,2 wk ahead inc case,point,
99014,37007,2020-07-19,2020-08-08,69.60572008901903,3 wk ahead inc case,point,
99015,37007,2020-07-19,2020-08-15,70.52250007036514,4 wk ahead inc case,point,
99016,37009,2020-07-19,2020-07-25,6.864394483357419,1 wk ahead inc case,point,
99017,37009,2020-07-19,2020-08-01,8.811981640236027,2 wk ahead inc case,point,
99018,37009,2020-07-19,2020-08-08,9.61071940361884,3 wk ahead inc case,point,
99019,37009,2020-07-19,2020-08-15,11.629499809539189,4 wk ahead inc case,point,
99020,37011,2020-07-19,2020-07-25,4.417378833835642,1 wk ahead inc case,point,
99021,37011,2020-07-19,2020-08-01,4.222588452130665,2 wk ahead inc case,point,
99022,37011,2020-07-19,2020-08-08,4.34285139519492,3 wk ahead inc case,point,
99023,37011,2020-07-19,2020-08-15,3.7394865279173333,4 wk ahead inc case,point,
99024,37013,2020-07-19,2020-07-25,53.610378932374154,1 wk ahead inc case,point,
99025,37013,2020-07-19,2020-08-01,60.431820251124286,2 wk ahead inc case,point,
99026,37013,2020-07-19,2020-08-08,65.15848774172247,3 wk ahead inc case,point,
99027,37013,2020-07-19,2020-08-15,67.68177031950236,4 wk ahead inc case,point,
99028,37015,2020-07-19,2020-07-25,20.808805670986036,1 wk ahead inc case,point,
99029,37015,2020-07-19,2020-08-01,21.78070861054266,2 wk ahead inc case,point,
99030,37015,2020-07-19,2020-08-08,23.585577287831324,3 wk ahead inc case,point,
99031,37015,2020-07-19,2020-08-15,26.792597459728952,4 wk ahead inc case,point,
99032,37017,2020-07-19,2020-07-25,45.336143344364146,1 wk ahead inc case,point,
99033,37017,2020-07-19,2020-08-01,51.55204873072513,2 wk ahead inc case,point,
99034,37017,2020-07-19,2020-08-08,53.56529550800826,3 wk ahead inc case,point,
99035,37017,2020-07-19,2020-08-15,54.436392511914214,4 wk ahead inc case,point,
99036,37019,2020-07-19,2020-07-25,154.74381651290673,1 wk ahead inc case,point,
99037,37019,2020-07-19,2020-08-01,177.73191055109237,2 wk ahead inc case,point,
99038,37019,2020-07-19,2020-08-08,186.0997469386254,3 wk ahead inc case,point,
99039,37019,2020-07-19,2020-08-15,198.85914784071772,4 wk ahead inc case,point,
99040,37021,2020-07-19,2020-07-25,303.99331056290964,1 wk ahead inc case,point,
99041,37021,2020-07-19,2020-08-01,357.1190177141125,2 wk ahead inc case,point,
99042,37021,2020-07-19,2020-08-08,386.20607094738716,3 wk ahead inc case,point,
99043,37021,2020-07-19,2020-08-15,420.2443959617326,4 wk ahead inc case,point,
99044,37023,2020-07-19,2020-07-25,105.12064019321369,1 wk ahead inc case,point,
99045,37023,2020-07-19,2020-08-01,113.36756986818844,2 wk ahead inc case,point,
99046,37023,2020-07-19,2020-08-08,113.83044328091604,3 wk ahead inc case,point,
99047,37023,2020-07-19,2020-08-15,124.57068254707724,4 wk ahead inc case,point,
99048,37025,2020-07-19,2020-07-25,354.51991747089073,1 wk ahead inc case,point,
99049,37025,2020-07-19,2020-08-01,400.9211212425296,2 wk ahead inc case,point,
99050,37025,2020-07-19,2020-08-08,418.78046337241926,3 wk ahead inc case,point,
99051,37025,2020-07-19,2020-08-15,465.1949786347193,4 wk ahead inc case,point,
99052,37027,2020-07-19,2020-07-25,147.0868383061846,1 wk ahead inc case,point,
99053,37027,2020-07-19,2020-08-01,165.85479469949422,2 wk ahead inc case,point,
99054,37027,2020-07-19,2020-08-08,171.15754059025426,3 wk ahead inc case,point,
99055,37027,2020-07-19,2020-08-15,174.96604134924493,4 wk ahead inc case,point,
99056,37029,2020-07-19,2020-07-25,5.717845278833223,1 wk ahead inc case,point,
99057,37029,2020-07-19,2020-08-01,5.4200489282360484,2 wk ahead inc case,point,
99058,37029,2020-07-19,2020-08-08,6.8424656685377085,3 wk ahead inc case,point,
99059,37029,2020-07-19,2020-08-15,6.080866591761644,4 wk ahead inc case,point,
99060,37031,2020-07-19,2020-07-25,28.76892752349723,1 wk ahead inc case,point,
99061,37031,2020-07-19,2020-08-01,33.260201141917015,2 wk ahead inc case,point,
99062,37031,2020-07-19,2020-08-08,37.1907066093604,3 wk ahead inc case,point,
99063,37031,2020-07-19,2020-08-15,44.996360212457326,4 wk ahead inc case,point,
99064,37033,2020-07-19,2020-07-25,10.753832470893723,1 wk ahead inc case,point,
99065,37033,2020-07-19,2020-08-01,14.305004578870301,2 wk ahead inc case,point,
99066,37033,2020-07-19,2020-08-08,15.403783578150847,3 wk ahead inc case,point,
99067,37033,2020-07-19,2020-08-15,18.856419649942328,4 wk ahead inc case,point,
99068,37035,2020-07-19,2020-07-25,278.8550965090428,1 wk ahead inc case,point,
99069,37035,2020-07-19,2020-08-01,309.39879769700013,2 wk ahead inc case,point,
99070,37035,2020-07-19,2020-08-08,317.48330606187005,3 wk ahead inc case,point,
99071,37035,2020-07-19,2020-08-15,342.58535033995406,4 wk ahead inc case,point,
99072,37037,2020-07-19,2020-07-25,52.17730322989803,1 wk ahead inc case,point,
99073,37037,2020-07-19,2020-08-01,56.66084344899085,2 wk ahead inc case,point,
99074,37037,2020-07-19,2020-08-08,58.989735516306354,3 wk ahead inc case,point,
99075,37037,2020-07-19,2020-08-15,62.2060227950164,4 wk ahead inc case,point,
99076,37039,2020-07-19,2020-07-25,20.197545188380406,1 wk ahead inc case,point,
99077,37039,2020-07-19,2020-08-01,24.602904607102474,2 wk ahead inc case,point,
99078,37039,2020-07-19,2020-08-08,25.1918523533272,3 wk ahead inc case,point,
99079,37039,2020-07-19,2020-08-15,29.819235011549353,4 wk ahead inc case,point,
99080,37041,2020-07-19,2020-07-25,11.570609979433394,1 wk ahead inc case,point,
