,forecast_date,target,target_end_date,location,location_name,type,quantile,value
57744,2020-04-30,1 wk ahead cum death,2020-05-09,49,Utah,point,,58.0
57768,2020-04-30,1 wk ahead cum death,2020-05-09,42,Pennsylvania,point,,3345.0
57792,2020-04-30,1 wk ahead cum death,2020-05-09,48,Texas,point,,1005.0
57816,2020-04-30,1 wk ahead cum death,2020-05-09,44,Rhode Island,point,,445.0
57840,2020-04-30,1 wk ahead cum death,2020-05-09,54,West Virginia,point,,49.0
57864,2020-04-30,1 wk ahead cum death,2020-05-09,US,None,point,,77877.0
57888,2020-04-30,1 wk ahead cum death,2020-05-09,02,Alaska,point,,10.0
57912,2020-04-30,1 wk ahead cum death,2020-05-09,51,Virginia,point,,919.0
57936,2020-04-30,1 wk ahead cum death,2020-05-09,25,Massachusetts,point,,5526.0
57960,2020-04-30,1 wk ahead cum death,2020-05-09,09,Connecticut,point,,3486.0
57984,2020-04-30,1 wk ahead cum death,2020-05-09,30,Montana,point,,13.0
58008,2020-04-30,1 wk ahead cum death,2020-05-09,15,Hawaii,point,,18.0
58032,2020-04-30,1 wk ahead cum death,2020-05-09,35,New Mexico,point,,187.0
58056,2020-04-30,1 wk ahead cum death,2020-05-09,04,Arizona,point,,441.0
58080,2020-04-30,1 wk ahead cum death,2020-05-09,05,Arkansas,point,,102.0
58104,2020-04-30,1 wk ahead cum death,2020-05-09,28,Mississippi,point,,393.0
58128,2020-04-30,1 wk ahead cum death,2020-05-09,31,Nebraska,point,,177.0
58152,2020-04-30,1 wk ahead cum death,2020-05-09,29,Missouri,point,,449.0
58176,2020-04-30,1 wk ahead cum death,2020-05-09,53,Washington,point,,856.0
58200,2020-04-30,1 wk ahead cum death,2020-05-09,27,Minnesota,point,,552.0
58224,2020-04-30,1 wk ahead cum death,2020-05-09,16,Idaho,point,,75.0
58248,2020-04-30,1 wk ahead cum death,2020-05-09,08,Colorado,point,,1125.0
58272,2020-04-30,1 wk ahead cum death,2020-05-09,40,Oklahoma,point,,286.0
58296,2020-04-30,1 wk ahead cum death,2020-05-09,20,Kansas,point,,266.0
58320,2020-04-30,1 wk ahead cum death,2020-05-09,22,Louisiana,point,,2014.0
58344,2020-04-30,1 wk ahead cum death,2020-05-09,46,South Dakota,point,,21.0
58368,2020-04-30,1 wk ahead cum death,2020-05-09,17,Illinois,point,,3770.0
58392,2020-04-30,1 wk ahead cum death,2020-05-09,45,South Carolina,point,,274.0
58416,2020-04-30,1 wk ahead cum death,2020-05-09,47,Tennessee,point,,312.0
58440,2020-04-30,1 wk ahead cum death,2020-05-09,01,Alabama,point,,337.0
58464,2020-04-30,1 wk ahead cum death,2020-05-09,23,Maine,point,,70.0
58488,2020-04-30,1 wk ahead cum death,2020-05-09,32,Nevada,point,,316.0
58512,2020-04-30,1 wk ahead cum death,2020-05-09,11,District of Columbia,point,,317.0
58536,2020-04-30,1 wk ahead cum death,2020-05-09,06,California,point,,2754.0
58560,2020-04-30,1 wk ahead cum death,2020-05-09,26,Michigan,point,,4743.0
58584,2020-04-30,1 wk ahead cum death,2020-05-09,13,Georgia,point,,1246.0
58608,2020-04-30,1 wk ahead cum death,2020-05-09,18,Indiana,point,,1400.0
58632,2020-04-30,1 wk ahead cum death,2020-05-09,24,Maryland,point,,1643.0
58656,2020-04-30,2 wk ahead cum death,2020-05-16,37,North Carolina,point,,702.0
58680,2020-04-30,2 wk ahead cum death,2020-05-16,12,Florida,point,,1813.0
58704,2020-04-30,2 wk ahead cum death,2020-05-16,50,Vermont,point,,58.0
58728,2020-04-30,2 wk ahead cum death,2020-05-16,55,Wisconsin,point,,574.0
58752,2020-04-30,2 wk ahead cum death,2020-05-16,19,Iowa,point,,538.0
58776,2020-04-30,2 wk ahead cum death,2020-05-16,36,New York,point,,26782.0
58800,2020-04-30,2 wk ahead cum death,2020-05-16,39,Ohio,point,,1848.0
58824,2020-04-30,2 wk ahead cum death,2020-05-16,56,Wyoming,point,,8.0
58848,2020-04-30,2 wk ahead cum death,2020-05-16,34,New Jersey,point,,10479.0
58872,2020-04-30,2 wk ahead cum death,2020-05-16,41,Oregon,point,,147.0
58896,2020-04-30,2 wk ahead cum death,2020-05-16,21,Kentucky,point,,402.0
58920,2020-04-30,2 wk ahead cum death,2020-05-16,38,North Dakota,point,,52.0
58944,2020-04-30,2 wk ahead cum death,2020-05-16,10,Delaware,point,,331.0
58968,2020-04-30,2 wk ahead cum death,2020-05-16,33,New Hampshire,point,,127.0
58992,2020-04-30,2 wk ahead cum death,2020-05-16,49,Utah,point,,65.0
59016,2020-04-30,2 wk ahead cum death,2020-05-16,42,Pennsylvania,point,,3990.0
59040,2020-04-30,2 wk ahead cum death,2020-05-16,48,Texas,point,,1115.0
59064,2020-04-30,2 wk ahead cum death,2020-05-16,44,Rhode Island,point,,554.0
59088,2020-04-30,2 wk ahead cum death,2020-05-16,54,West Virginia,point,,54.0
59112,2020-04-30,2 wk ahead cum death,2020-05-16,US,None,point,,90556.0
59136,2020-04-30,2 wk ahead cum death,2020-05-16,02,Alaska,point,,11.0
59160,2020-04-30,2 wk ahead cum death,2020-05-16,51,Virginia,point,,1220.0
59184,2020-04-30,2 wk ahead cum death,2020-05-16,25,Massachusetts,point,,7070.0
59208,2020-04-30,2 wk ahead cum death,2020-05-16,09,Connecticut,point,,4284.0
59232,2020-04-30,2 wk ahead cum death,2020-05-16,30,Montana,point,,13.0
59256,2020-04-30,2 wk ahead cum death,2020-05-16,15,Hawaii,point,,20.0
59280,2020-04-30,2 wk ahead cum death,2020-05-16,35,New Mexico,point,,237.0
59304,2020-04-30,2 wk ahead cum death,2020-05-16,04,Arizona,point,,518.0
59328,2020-04-30,2 wk ahead cum death,2020-05-16,05,Arkansas,point,,131.0
59352,2020-04-30,2 wk ahead cum death,2020-05-16,28,Mississippi,point,,483.0
59376,2020-04-30,2 wk ahead cum death,2020-05-16,31,Nebraska,point,,296.0
59400,2020-04-30,2 wk ahead cum death,2020-05-16,29,Missouri,point,,515.0
59424,2020-04-30,2 wk ahead cum death,2020-05-16,53,Washington,point,,881.0
59448,2020-04-30,2 wk ahead cum death,2020-05-16,27,Minnesota,point,,766.0
59472,2020-04-30,2 wk ahead cum death,2020-05-16,16,Idaho,point,,80.0
59496,2020-04-30,2 wk ahead cum death,2020-05-16,08,Colorado,point,,1349.0
59520,2020-04-30,2 wk ahead cum death,2020-05-16,40,Oklahoma,point,,319.0
59544,2020-04-30,2 wk ahead cum death,2020-05-16,20,Kansas,point,,350.0
59568,2020-04-30,2 wk ahead cum death,2020-05-16,22,Louisiana,point,,2101.0
59592,2020-04-30,2 wk ahead cum death,2020-05-16,46,South Dakota,point,,26.0
59616,2020-04-30,2 wk ahead cum death,2020-05-16,17,Illinois,point,,4751.0
59640,2020-04-30,2 wk ahead cum death,2020-05-16,45,South Carolina,point,,313.0
59664,2020-04-30,2 wk ahead cum death,2020-05-16,47,Tennessee,point,,358.0
59688,2020-04-30,2 wk ahead cum death,2020-05-16,01,Alabama,point,,379.0
59712,2020-04-30,2 wk ahead cum death,2020-05-16,23,Maine,point,,80.0
59736,2020-04-30,2 wk ahead cum death,2020-05-16,32,Nevada,point,,357.0
59760,2020-04-30,2 wk ahead cum death,2020-05-16,11,District of Columbia,point,,396.0
59784,2020-04-30,2 wk ahead cum death,2020-05-16,06,California,point,,3255.0
59808,2020-04-30,2 wk ahead cum death,2020-05-16,26,Michigan,point,,5260.0
59832,2020-04-30,2 wk ahead cum death,2020-05-16,13,Georgia,point,,1339.0
59856,2020-04-30,2 wk ahead cum death,2020-05-16,18,Indiana,point,,1653.0
59880,2020-04-30,2 wk ahead cum death,2020-05-16,24,Maryland,point,,2106.0
59904,2020-04-30,3 wk ahead cum death,2020-05-23,37,North Carolina,point,,843.0
59928,2020-04-30,3 wk ahead cum death,2020-05-23,12,Florida,point,,1969.0
59952,2020-04-30,3 wk ahead cum death,2020-05-23,50,Vermont,point,,60.0
59976,2020-04-30,3 wk ahead cum death,2020-05-23,55,Wisconsin,point,,657.0
60000,2020-04-30,3 wk ahead cum death,2020-05-23,19,Iowa,point,,781.0
60024,2020-04-30,3 wk ahead cum death,2020-05-23,36,New York,point,,28567.0
60048,2020-04-30,3 wk ahead cum death,2020-05-23,39,Ohio,point,,2218.0
60072,2020-04-30,3 wk ahead cum death,2020-05-23,56,Wyoming,point,,8.0
60096,2020-04-30,3 wk ahead cum death,2020-05-23,34,New Jersey,point,,11458.0
60120,2020-04-30,3 wk ahead cum death,2020-05-23,41,Oregon,point,,159.0
60144,2020-04-30,3 wk ahead cum death,2020-05-23,21,Kentucky,point,,450.0
60168,2020-04-30,3 wk ahead cum death,2020-05-23,38,North Dakota,point,,69.0
60192,2020-04-30,3 wk ahead cum death,2020-05-23,10,Delaware,point,,411.0
60216,2020-04-30,3 wk ahead cum death,2020-05-23,33,New Hampshire,point,,151.0
60240,2020-04-30,3 wk ahead cum death,2020-05-23,49,Utah,point,,70.0
60264,2020-04-30,3 wk ahead cum death,2020-05-23,42,Pennsylvania,point,,4536.0
60288,2020-04-30,3 wk ahead cum death,2020-05-23,48,Texas,point,,1190.0
60312,2020-04-30,3 wk ahead cum death,2020-05-23,44,Rhode Island,point,,646.0
60336,2020-04-30,3 wk ahead cum death,2020-05-23,54,West Virginia,point,,59.0
60360,2020-04-30,3 wk ahead cum death,2020-05-23,US,None,point,,101434.0
60384,2020-04-30,3 wk ahead cum death,2020-05-23,02,Alaska,point,,11.0
60408,2020-04-30,3 wk ahead cum death,2020-05-23,51,Virginia,point,,1530.0
60432,2020-04-30,3 wk ahead cum death,2020-05-23,25,Massachusetts,point,,8556.0
60456,2020-04-30,3 wk ahead cum death,2020-05-23,09,Connecticut,point,,4998.0
60480,2020-04-30,3 wk ahead cum death,2020-05-23,30,Montana,point,,13.0
60504,2020-04-30,3 wk ahead cum death,2020-05-23,15,Hawaii,point,,21.0
60528,2020-04-30,3 wk ahead cum death,2020-05-23,35,New Mexico,point,,283.0
60552,2020-04-30,3 wk ahead cum death,2020-05-23,04,Arizona,point,,583.0
60576,2020-04-30,3 wk ahead cum death,2020-05-23,05,Arkansas,point,,160.0
60600,2020-04-30,3 wk ahead cum death,2020-05-23,28,Mississippi,point,,567.0
60624,2020-04-30,3 wk ahead cum death,2020-05-23,31,Nebraska,point,,462.0
60648,2020-04-30,3 wk ahead cum death,2020-05-23,29,Missouri,point,,567.0
60672,2020-04-30,3 wk ahead cum death,2020-05-23,53,Washington,point,,895.0
60696,2020-04-30,3 wk ahead cum death,2020-05-23,27,Minnesota,point,,1007.0
60720,2020-04-30,3 wk ahead cum death,2020-05-23,16,Idaho,point,,84.0
60744,2020-04-30,3 wk ahead cum death,2020-05-23,08,Colorado,point,,1546.0
60768,2020-04-30,3 wk ahead cum death,2020-05-23,40,Oklahoma,point,,343.0
60792,2020-04-30,3 wk ahead cum death,2020-05-23,20,Kansas,point,,435.0
60816,2020-04-30,3 wk ahead cum death,2020-05-23,22,Louisiana,point,,2149.0
60840,2020-04-30,3 wk ahead cum death,2020-05-23,46,South Dakota,point,,30.0
60864,2020-04-30,3 wk ahead cum death,2020-05-23,17,Illinois,point,,5670.0
60888,2020-04-30,3 wk ahead cum death,2020-05-23,45,South Carolina,point,,344.0
60912,2020-04-30,3 wk ahead cum death,2020-05-23,47,Tennessee,point,,394.0
60936,2020-04-30,3 wk ahead cum death,2020-05-23,01,Alabama,point,,409.0
60960,2020-04-30,3 wk ahead cum death,2020-05-23,23,Maine,point,,89.0
60984,2020-04-30,3 wk ahead cum death,2020-05-23,32,Nevada,point,,389.0
61008,2020-04-30,3 wk ahead cum death,2020-05-23,11,District of Columbia,point,,470.0
61032,2020-04-30,3 wk ahead cum death,2020-05-23,06,California,point,,3685.0
61056,2020-04-30,3 wk ahead cum death,2020-05-23,26,Michigan,point,,5637.0
61080,2020-04-30,3 wk ahead cum death,2020-05-23,13,Georgia,point,,1399.0
61104,2020-04-30,3 wk ahead cum death,2020-05-23,18,Indiana,point,,1860.0
61128,2020-04-30,3 wk ahead cum death,2020-05-23,24,Maryland,point,,2546.0
61152,2020-04-30,4 wk ahead cum death,2020-05-30,37,North Carolina,point,,973.0
61176,2020-04-30,4 wk ahead cum death,2020-05-30,12,Florida,point,,2084.0
61200,2020-04-30,4 wk ahead cum death,2020-05-30,50,Vermont,point,,62.0
61224,2020-04-30,4 wk ahead cum death,2020-05-30,55,Wisconsin,point,,728.0
61248,2020-04-30,4 wk ahead cum death,2020-05-30,19,Iowa,point,,1069.0
61272,2020-04-30,4 wk ahead cum death,2020-05-30,36,New York,point,,29806.0
61296,2020-04-30,4 wk ahead cum death,2020-05-30,39,Ohio,point,,2550.0
61320,2020-04-30,4 wk ahead cum death,2020-05-30,56,Wyoming,point,,8.0
61344,2020-04-30,4 wk ahead cum death,2020-05-30,34,New Jersey,point,,12171.0
61368,2020-04-30,4 wk ahead cum death,2020-05-30,41,Oregon,point,,168.0
61392,2020-04-30,4 wk ahead cum death,2020-05-30,21,Kentucky,point,,488.0
61416,2020-04-30,4 wk ahead cum death,2020-05-30,38,North Dakota,point,,88.0
61440,2020-04-30,4 wk ahead cum death,2020-05-30,10,Delaware,point,,486.0
61464,2020-04-30,4 wk ahead cum death,2020-05-30,33,New Hampshire,point,,172.0
61488,2020-04-30,4 wk ahead cum death,2020-05-30,49,Utah,point,,74.0
61512,2020-04-30,4 wk ahead cum death,2020-05-30,42,Pennsylvania,point,,4981.0
61536,2020-04-30,4 wk ahead cum death,2020-05-30,48,Texas,point,,1238.0
61560,2020-04-30,4 wk ahead cum death,2020-05-30,44,Rhode Island,point,,718.0
61584,2020-04-30,4 wk ahead cum death,2020-05-30,54,West Virginia,point,,61.0
61608,2020-04-30,4 wk ahead cum death,2020-05-30,US,None,point,,110562.0
61632,2020-04-30,4 wk ahead cum death,2020-05-30,02,Alaska,point,,12.0
61656,2020-04-30,4 wk ahead cum death,2020-05-30,51,Virginia,point,,1834.0
61680,2020-04-30,4 wk ahead cum death,2020-05-30,25,Massachusetts,point,,9922.0
61704,2020-04-30,4 wk ahead cum death,2020-05-30,09,Connecticut,point,,5612.0
61728,2020-04-30,4 wk ahead cum death,2020-05-30,30,Montana,point,,13.0
61752,2020-04-30,4 wk ahead cum death,2020-05-30,15,Hawaii,point,,21.0
61776,2020-04-30,4 wk ahead cum death,2020-05-30,35,New Mexico,point,,325.0
61800,2020-04-30,4 wk ahead cum death,2020-05-30,04,Arizona,point,,635.0
61824,2020-04-30,4 wk ahead cum death,2020-05-30,05,Arkansas,point,,188.0
61848,2020-04-30,4 wk ahead cum death,2020-05-30,28,Mississippi,point,,643.0
61872,2020-04-30,4 wk ahead cum death,2020-05-30,31,Nebraska,point,,678.0
61896,2020-04-30,4 wk ahead cum death,2020-05-30,29,Missouri,point,,608.0
61920,2020-04-30,4 wk ahead cum death,2020-05-30,53,Washington,point,,903.0
61944,2020-04-30,4 wk ahead cum death,2020-05-30,27,Minnesota,point,,1263.0
61968,2020-04-30,4 wk ahead cum death,2020-05-30,16,Idaho,point,,87.0
61992,2020-04-30,4 wk ahead cum death,2020-05-30,08,Colorado,point,,1714.0
62016,2020-04-30,4 wk ahead cum death,2020-05-30,40,Oklahoma,point,,359.0
62040,2020-04-30,4 wk ahead cum death,2020-05-30,20,Kansas,point,,515.0
62064,2020-04-30,4 wk ahead cum death,2020-05-30,22,Louisiana,point,,2175.0
62088,2020-04-30,4 wk ahead cum death,2020-05-30,46,South Dakota,point,,34.0
62112,2020-04-30,4 wk ahead cum death,2020-05-30,17,Illinois,point,,6491.0
62136,2020-04-30,4 wk ahead cum death,2020-05-30,45,South Carolina,point,,368.0
62160,2020-04-30,4 wk ahead cum death,2020-05-30,47,Tennessee,point,,422.0
62184,2020-04-30,4 wk ahead cum death,2020-05-30,01,Alabama,point,,429.0
62208,2020-04-30,4 wk ahead cum death,2020-05-30,23,Maine,point,,96.0
62232,2020-04-30,4 wk ahead cum death,2020-05-30,32,Nevada,point,,413.0
62256,2020-04-30,4 wk ahead cum death,2020-05-30,11,District of Columbia,point,,537.0
62280,2020-04-30,4 wk ahead cum death,2020-05-30,06,California,point,,4036.0
62304,2020-04-30,4 wk ahead cum death,2020-05-30,26,Michigan,point,,5903.0
62328,2020-04-30,4 wk ahead cum death,2020-05-30,13,Georgia,point,,1435.0
62352,2020-04-30,4 wk ahead cum death,2020-05-30,18,Indiana,point,,2022.0
62376,2020-04-30,4 wk ahead cum death,2020-05-30,24,Maryland,point,,2944.0
62400,2020-04-30,5 wk ahead cum death,2020-06-06,37,North Carolina,point,,1089.0
62424,2020-04-30,5 wk ahead cum death,2020-06-06,12,Florida,point,,2167.0
62448,2020-04-30,5 wk ahead cum death,2020-06-06,50,Vermont,point,,63.0
62472,2020-04-30,5 wk ahead cum death,2020-06-06,55,Wisconsin,point,,788.0
62496,2020-04-30,5 wk ahead cum death,2020-06-06,19,Iowa,point,,1388.0
62520,2020-04-30,5 wk ahead cum death,2020-06-06,36,New York,point,,30640.0
62544,2020-04-30,5 wk ahead cum death,2020-06-06,39,Ohio,point,,2835.0
62568,2020-04-30,5 wk ahead cum death,2020-06-06,56,Wyoming,point,,9.0
62592,2020-04-30,5 wk ahead cum death,2020-06-06,34,New Jersey,point,,12672.0
62616,2020-04-30,5 wk ahead cum death,2020-06-06,41,Oregon,point,,174.0
62640,2020-04-30,5 wk ahead cum death,2020-06-06,21,Kentucky,point,,517.0
62664,2020-04-30,5 wk ahead cum death,2020-06-06,38,North Dakota,point,,108.0
62688,2020-04-30,5 wk ahead cum death,2020-06-06,10,Delaware,point,,553.0
62712,2020-04-30,5 wk ahead cum death,2020-06-06,33,New Hampshire,point,,192.0
62736,2020-04-30,5 wk ahead cum death,2020-06-06,49,Utah,point,,76.0
62760,2020-04-30,5 wk ahead cum death,2020-06-06,42,Pennsylvania,point,,5336.0
62784,2020-04-30,5 wk ahead cum death,2020-06-06,48,Texas,point,,1268.0
62808,2020-04-30,5 wk ahead cum death,2020-06-06,44,Rhode Island,point,,771.0
62832,2020-04-30,5 wk ahead cum death,2020-06-06,54,West Virginia,point,,63.0
62856,2020-04-30,5 wk ahead cum death,2020-06-06,US,None,point,,118102.0
62880,2020-04-30,5 wk ahead cum death,2020-06-06,02,Alaska,point,,12.0
62904,2020-04-30,5 wk ahead cum death,2020-06-06,51,Virginia,point,,2117.0
62928,2020-04-30,5 wk ahead cum death,2020-06-06,25,Massachusetts,point,,11133.0
62952,2020-04-30,5 wk ahead cum death,2020-06-06,09,Connecticut,point,,6124.0
62976,2020-04-30,5 wk ahead cum death,2020-06-06,30,Montana,point,,13.0
63000,2020-04-30,5 wk ahead cum death,2020-06-06,15,Hawaii,point,,22.0
63024,2020-04-30,5 wk ahead cum death,2020-06-06,35,New Mexico,point,,360.0
63048,2020-04-30,5 wk ahead cum death,2020-06-06,04,Arizona,point,,674.0
63072,2020-04-30,5 wk ahead cum death,2020-06-06,05,Arkansas,point,,215.0
63096,2020-04-30,5 wk ahead cum death,2020-06-06,28,Mississippi,point,,708.0
63120,2020-04-30,5 wk ahead cum death,2020-06-06,31,Nebraska,point,,940.0
63144,2020-04-30,5 wk ahead cum death,2020-06-06,29,Missouri,point,,638.0
63168,2020-04-30,5 wk ahead cum death,2020-06-06,53,Washington,point,,906.0
63192,2020-04-30,5 wk ahead cum death,2020-06-06,27,Minnesota,point,,1523.0
63216,2020-04-30,5 wk ahead cum death,2020-06-06,16,Idaho,point,,89.0
63240,2020-04-30,5 wk ahead cum death,2020-06-06,08,Colorado,point,,1852.0
63264,2020-04-30,5 wk ahead cum death,2020-06-06,40,Oklahoma,point,,370.0
63288,2020-04-30,5 wk ahead cum death,2020-06-06,20,Kansas,point,,588.0
63312,2020-04-30,5 wk ahead cum death,2020-06-06,22,Louisiana,point,,2189.0
63336,2020-04-30,5 wk ahead cum death,2020-06-06,46,South Dakota,point,,37.0
63360,2020-04-30,5 wk ahead cum death,2020-06-06,17,Illinois,point,,7196.0
63384,2020-04-30,5 wk ahead cum death,2020-06-06,45,South Carolina,point,,385.0
63408,2020-04-30,5 wk ahead cum death,2020-06-06,47,Tennessee,point,,443.0
63432,2020-04-30,5 wk ahead cum death,2020-06-06,01,Alabama,point,,443.0
63456,2020-04-30,5 wk ahead cum death,2020-06-06,23,Maine,point,,101.0
63480,2020-04-30,5 wk ahead cum death,2020-06-06,32,Nevada,point,,431.0
63504,2020-04-30,5 wk ahead cum death,2020-06-06,11,District of Columbia,point,,596.0
63528,2020-04-30,5 wk ahead cum death,2020-06-06,06,California,point,,4309.0
63552,2020-04-30,5 wk ahead cum death,2020-06-06,26,Michigan,point,,6088.0
63576,2020-04-30,5 wk ahead cum death,2020-06-06,13,Georgia,point,,1456.0
63600,2020-04-30,5 wk ahead cum death,2020-06-06,18,Indiana,point,,2143.0
63624,2020-04-30,5 wk ahead cum death,2020-06-06,24,Maryland,point,,3292.0
0,2020-05-04,26 day ahead cum death,2020-05-30,37,North Carolina,point,,1035.0
24,2020-05-04,26 day ahead cum death,2020-05-30,10,Delaware,point,,448.0
48,2020-05-04,26 day ahead cum death,2020-05-30,17,Illinois,point,,6639.0
72,2020-05-04,26 day ahead cum death,2020-05-30,15,Hawaii,point,,22.0
96,2020-05-04,26 day ahead cum death,2020-05-30,33,New Hampshire,point,,188.0
120,2020-05-04,26 day ahead cum death,2020-05-30,42,Pennsylvania,point,,5406.0
144,2020-05-04,26 day ahead cum death,2020-05-30,16,Idaho,point,,86.0
168,2020-05-04,26 day ahead cum death,2020-05-30,29,Missouri,point,,643.0
192,2020-05-04,26 day ahead cum death,2020-05-30,13,Georgia,point,,1522.0
216,2020-05-04,26 day ahead cum death,2020-05-30,27,Minnesota,point,,1542.0
240,2020-05-04,26 day ahead cum death,2020-05-30,49,Utah,point,,78.0
264,2020-05-04,26 day ahead cum death,2020-05-30,46,South Dakota,point,,37.0
288,2020-05-04,26 day ahead cum death,2020-05-30,50,Vermont,point,,62.0
312,2020-05-04,26 day ahead cum death,2020-05-30,38,North Dakota,point,,79.0
336,2020-05-04,26 day ahead cum death,2020-05-30,US,None,point,,111124.0
360,2020-05-04,26 day ahead cum death,2020-05-30,56,Wyoming,point,,10.0
384,2020-05-04,26 day ahead cum death,2020-05-30,28,Mississippi,point,,641.0
408,2020-05-04,26 day ahead cum death,2020-05-30,24,Maryland,point,,2952.0
432,2020-05-04,26 day ahead cum death,2020-05-30,53,Washington,point,,919.0
456,2020-05-04,26 day ahead cum death,2020-05-30,35,New Mexico,point,,364.0
480,2020-05-04,26 day ahead cum death,2020-05-30,06,California,point,,4254.0
504,2020-05-04,26 day ahead cum death,2020-05-30,32,Nevada,point,,431.0
528,2020-05-04,26 day ahead cum death,2020-05-30,48,Texas,point,,1332.0
552,2020-05-04,26 day ahead cum death,2020-05-30,04,Arizona,point,,658.0
576,2020-05-04,26 day ahead cum death,2020-05-30,23,Maine,point,,96.0
600,2020-05-04,26 day ahead cum death,2020-05-30,09,Connecticut,point,,5362.0
624,2020-05-04,26 day ahead cum death,2020-05-30,01,Alabama,point,,439.0
648,2020-05-04,26 day ahead cum death,2020-05-30,30,Montana,point,,14.0
672,2020-05-04,26 day ahead cum death,2020-05-30,22,Louisiana,point,,2260.0
696,2020-05-04,26 day ahead cum death,2020-05-30,08,Colorado,point,,1655.0
720,2020-05-04,26 day ahead cum death,2020-05-30,26,Michigan,point,,5965.0
744,2020-05-04,26 day ahead cum death,2020-05-30,34,New Jersey,point,,12536.0
768,2020-05-04,26 day ahead cum death,2020-05-30,12,Florida,point,,2021.0
792,2020-05-04,26 day ahead cum death,2020-05-30,20,Kansas,point,,560.0
816,2020-05-04,26 day ahead cum death,2020-05-30,31,Nebraska,point,,658.0
840,2020-05-04,26 day ahead cum death,2020-05-30,45,South Carolina,point,,413.0
864,2020-05-04,26 day ahead cum death,2020-05-30,55,Wisconsin,point,,766.0
888,2020-05-04,26 day ahead cum death,2020-05-30,51,Virginia,point,,1936.0
912,2020-05-04,26 day ahead cum death,2020-05-30,02,Alaska,point,,10.0
936,2020-05-04,26 day ahead cum death,2020-05-30,36,New York,point,,28629.0
960,2020-05-04,26 day ahead cum death,2020-05-30,54,West Virginia,point,,66.0
984,2020-05-04,26 day ahead cum death,2020-05-30,47,Tennessee,point,,437.0
1008,2020-05-04,26 day ahead cum death,2020-05-30,21,Kentucky,point,,469.0
1032,2020-05-04,26 day ahead cum death,2020-05-30,41,Oregon,point,,169.0
1056,2020-05-04,26 day ahead cum death,2020-05-30,39,Ohio,point,,2393.0
1080,2020-05-04,26 day ahead cum death,2020-05-30,25,Massachusetts,point,,9921.0
1104,2020-05-04,26 day ahead cum death,2020-05-30,11,District of Columbia,point,,569.0
1128,2020-05-04,26 day ahead cum death,2020-05-30,05,Arkansas,point,,169.0
1152,2020-05-04,26 day ahead cum death,2020-05-30,18,Indiana,point,,2154.0
1176,2020-05-04,26 day ahead cum death,2020-05-30,44,Rhode Island,point,,679.0
1200,2020-05-04,26 day ahead cum death,2020-05-30,19,Iowa,point,,1047.0
1224,2020-05-04,26 day ahead cum death,2020-05-30,40,Oklahoma,point,,383.0
1248,2020-05-04,13 day ahead cum death,2020-05-17,37,North Carolina,point,,756.0
1272,2020-05-04,13 day ahead cum death,2020-05-17,10,Delaware,point,,323.0
1296,2020-05-04,13 day ahead cum death,2020-05-17,17,Illinois,point,,4921.0
1320,2020-05-04,13 day ahead cum death,2020-05-17,15,Hawaii,point,,20.0
1344,2020-05-04,13 day ahead cum death,2020-05-17,33,New Hampshire,point,,139.0
1368,2020-05-04,13 day ahead cum death,2020-05-17,42,Pennsylvania,point,,4342.0
1392,2020-05-04,13 day ahead cum death,2020-05-17,16,Idaho,point,,80.0
1416,2020-05-04,13 day ahead cum death,2020-05-17,29,Missouri,point,,544.0
1440,2020-05-04,13 day ahead cum death,2020-05-17,13,Georgia,point,,1418.0
1464,2020-05-04,13 day ahead cum death,2020-05-17,27,Minnesota,point,,912.0
1488,2020-05-04,13 day ahead cum death,2020-05-17,49,Utah,point,,69.0
1512,2020-05-04,13 day ahead cum death,2020-05-17,46,South Dakota,point,,30.0
1536,2020-05-04,13 day ahead cum death,2020-05-17,50,Vermont,point,,59.0
1560,2020-05-04,13 day ahead cum death,2020-05-17,38,North Dakota,point,,50.0
1584,2020-05-04,13 day ahead cum death,2020-05-17,US,None,point,,92159.0
1608,2020-05-04,13 day ahead cum death,2020-05-17,56,Wyoming,point,,9.0
1632,2020-05-04,13 day ahead cum death,2020-05-17,28,Mississippi,point,,490.0
1656,2020-05-04,13 day ahead cum death,2020-05-17,24,Maryland,point,,2176.0
1680,2020-05-04,13 day ahead cum death,2020-05-17,53,Washington,point,,898.0
1704,2020-05-04,13 day ahead cum death,2020-05-17,35,New Mexico,point,,264.0
1728,2020-05-04,13 day ahead cum death,2020-05-17,06,California,point,,3442.0
1752,2020-05-04,13 day ahead cum death,2020-05-17,32,Nevada,point,,372.0
1776,2020-05-04,13 day ahead cum death,2020-05-17,48,Texas,point,,1194.0
1800,2020-05-04,13 day ahead cum death,2020-05-17,04,Arizona,point,,540.0
1824,2020-05-04,13 day ahead cum death,2020-05-17,23,Maine,point,,81.0
1848,2020-05-04,13 day ahead cum death,2020-05-17,09,Connecticut,point,,4226.0
1872,2020-05-04,13 day ahead cum death,2020-05-17,01,Alabama,point,,391.0
1896,2020-05-04,13 day ahead cum death,2020-05-17,30,Montana,point,,14.0
1920,2020-05-04,13 day ahead cum death,2020-05-17,22,Louisiana,point,,2181.0
1944,2020-05-04,13 day ahead cum death,2020-05-17,08,Colorado,point,,1344.0
1968,2020-05-04,13 day ahead cum death,2020-05-17,26,Michigan,point,,5365.0
1992,2020-05-04,13 day ahead cum death,2020-05-17,34,New Jersey,point,,10879.0
