,forecast_date,location,target,type,quantile,target_end_date,value
5447,2020-08-10,44,2 wk ahead inc case,point,,2020-08-22,912.0324
5448,2020-08-10,45,2 wk ahead inc case,point,,2020-08-22,6139.949000000001
5449,2020-08-10,46,2 wk ahead inc case,point,,2020-08-22,652.585
5450,2020-08-10,47,2 wk ahead inc case,point,,2020-08-22,14476.3538
5451,2020-08-10,48,2 wk ahead inc case,point,,2020-08-22,36417.946
5452,2020-08-10,49,2 wk ahead inc case,point,,2020-08-22,2380.9408
5453,2020-08-10,50,2 wk ahead inc case,point,,2020-08-22,33.3458
5454,2020-08-10,51,2 wk ahead inc case,point,,2020-08-22,9482.2324
5455,2020-08-10,53,2 wk ahead inc case,point,,2020-08-22,4542.2264
5456,2020-08-10,54,2 wk ahead inc case,point,,2020-08-22,1102.7286
5457,2020-08-10,55,2 wk ahead inc case,point,,2020-08-22,6933.449000000001
5458,2020-08-10,56,2 wk ahead inc case,point,,2020-08-22,283.7826
5459,2020-08-10,US,2 wk ahead inc case,point,,2020-08-22,356780.3152
5824,2020-08-10,01,3 wk ahead cum death,point,,2020-08-29,2833.9244
5825,2020-08-10,02,3 wk ahead cum death,point,,2020-08-29,44.1796
5826,2020-08-10,04,3 wk ahead cum death,point,,2020-08-29,7366.9724
5827,2020-08-10,05,3 wk ahead cum death,point,,2020-08-29,869.8794
5828,2020-08-10,06,3 wk ahead cum death,point,,2020-08-29,14239.8604
5829,2020-08-10,08,3 wk ahead cum death,point,,2020-08-29,1950.5922
5830,2020-08-10,09,3 wk ahead cum death,point,,2020-08-29,4465.4842
5831,2020-08-10,10,3 wk ahead cum death,point,,2020-08-29,630.6354
5832,2020-08-10,11,3 wk ahead cum death,point,,2020-08-29,603.0442
5833,2020-08-10,12,3 wk ahead cum death,point,,2020-08-29,15056.6424
5834,2020-08-10,13,3 wk ahead cum death,point,,2020-08-29,5896.3788
5835,2020-08-10,15,3 wk ahead cum death,point,,2020-08-29,47.0604
5836,2020-08-10,16,3 wk ahead cum death,point,,2020-08-29,916.3254
5837,2020-08-10,17,3 wk ahead cum death,point,,2020-08-29,8171.9798
5838,2020-08-10,18,3 wk ahead cum death,point,,2020-08-29,3240.7778
5839,2020-08-10,19,3 wk ahead cum death,point,,2020-08-29,1180.7098
5840,2020-08-10,20,3 wk ahead cum death,point,,2020-08-29,481.0702
5841,2020-08-10,21,3 wk ahead cum death,point,,2020-08-29,942.6318
5842,2020-08-10,22,3 wk ahead cum death,point,,2020-08-29,5232.8702
5843,2020-08-10,23,3 wk ahead cum death,point,,2020-08-29,138.8602
5844,2020-08-10,24,3 wk ahead cum death,point,,2020-08-29,3796.5466
5845,2020-08-10,25,3 wk ahead cum death,point,,2020-08-29,8975.6604
5846,2020-08-10,26,3 wk ahead cum death,point,,2020-08-29,6661.095
5847,2020-08-10,27,3 wk ahead cum death,point,,2020-08-29,1818.6374
5848,2020-08-10,28,3 wk ahead cum death,point,,2020-08-29,2937.7738
5849,2020-08-10,29,3 wk ahead cum death,point,,2020-08-29,1610.5462
5850,2020-08-10,30,3 wk ahead cum death,point,,2020-08-29,188.2106
5851,2020-08-10,31,3 wk ahead cum death,point,,2020-08-29,418.5532
5852,2020-08-10,32,3 wk ahead cum death,point,,2020-08-29,1627.364
5853,2020-08-10,33,3 wk ahead cum death,point,,2020-08-29,442.5008
5854,2020-08-10,34,3 wk ahead cum death,point,,2020-08-29,16053.48
5855,2020-08-10,35,3 wk ahead cum death,point,,2020-08-29,848.6098
5856,2020-08-10,36,3 wk ahead cum death,point,,2020-08-29,32921.0942
5857,2020-08-10,37,3 wk ahead cum death,point,,2020-08-29,3194.7372
5858,2020-08-10,38,3 wk ahead cum death,point,,2020-08-29,148.6376
5859,2020-08-10,39,3 wk ahead cum death,point,,2020-08-29,4366.612
5860,2020-08-10,40,3 wk ahead cum death,point,,2020-08-29,932.045
5861,2020-08-10,41,3 wk ahead cum death,point,,2020-08-29,506.2442
5862,2020-08-10,42,3 wk ahead cum death,point,,2020-08-29,7601.5498
5863,2020-08-10,44,3 wk ahead cum death,point,,2020-08-29,1033.3336
5864,2020-08-10,45,3 wk ahead cum death,point,,2020-08-29,3878.6312
5865,2020-08-10,46,3 wk ahead cum death,point,,2020-08-29,227.6702
5866,2020-08-10,47,3 wk ahead cum death,point,,2020-08-29,1970.1228
5867,2020-08-10,48,3 wk ahead cum death,point,,2020-08-29,20590.537
5868,2020-08-10,49,3 wk ahead cum death,point,,2020-08-29,520.326
5869,2020-08-10,50,3 wk ahead cum death,point,,2020-08-29,59.8002
5870,2020-08-10,51,3 wk ahead cum death,point,,2020-08-29,2649.9918
5871,2020-08-10,53,3 wk ahead cum death,point,,2020-08-29,1951.8884
5872,2020-08-10,54,3 wk ahead cum death,point,,2020-08-29,249.4272
5873,2020-08-10,55,3 wk ahead cum death,point,,2020-08-29,1196.2492
5874,2020-08-10,56,3 wk ahead cum death,point,,2020-08-29,38.0162
5875,2020-08-10,US,3 wk ahead cum death,point,,2020-08-29,203725.7706
7072,2020-08-10,01,3 wk ahead inc death,point,,2020-08-29,498.3258
7073,2020-08-10,02,3 wk ahead inc death,point,,2020-08-29,8.2194
7074,2020-08-10,04,3 wk ahead inc death,point,,2020-08-29,1429.1386
7075,2020-08-10,05,3 wk ahead inc death,point,,2020-08-29,148.6946
7076,2020-08-10,06,3 wk ahead inc death,point,,2020-08-29,1687.9632
7077,2020-08-10,08,3 wk ahead inc death,point,,2020-08-29,33.7954
7078,2020-08-10,09,3 wk ahead inc death,point,,2020-08-29,6.8256
7079,2020-08-10,10,3 wk ahead inc death,point,,2020-08-29,16.7078
7080,2020-08-10,11,3 wk ahead inc death,point,,2020-08-29,4.9072
7081,2020-08-10,12,3 wk ahead inc death,point,,2020-08-29,3314.6026
7082,2020-08-10,13,3 wk ahead inc death,point,,2020-08-29,793.1956
7083,2020-08-10,15,3 wk ahead inc death,point,,2020-08-29,7.276
7084,2020-08-10,16,3 wk ahead inc death,point,,2020-08-29,433.4288
7085,2020-08-10,17,3 wk ahead inc death,point,,2020-08-29,114.552
7086,2020-08-10,18,3 wk ahead inc death,point,,2020-08-29,73.7926
7087,2020-08-10,19,3 wk ahead inc death,point,,2020-08-29,126.2196
7088,2020-08-10,20,3 wk ahead inc death,point,,2020-08-29,40.3682
7089,2020-08-10,21,3 wk ahead inc death,point,,2020-08-29,68.1778
7090,2020-08-10,22,3 wk ahead inc death,point,,2020-08-29,464.5088
7091,2020-08-10,23,3 wk ahead inc death,point,,2020-08-29,5.3806
7092,2020-08-10,24,3 wk ahead inc death,point,,2020-08-29,86.4478
7093,2020-08-10,25,3 wk ahead inc death,point,,2020-08-29,95.0308
7094,2020-08-10,26,3 wk ahead inc death,point,,2020-08-29,48.3756
7095,2020-08-10,27,3 wk ahead inc death,point,,2020-08-29,54.7396
7096,2020-08-10,28,3 wk ahead inc death,point,,2020-08-29,506.8794
7097,2020-08-10,29,3 wk ahead inc death,point,,2020-08-29,121.9406
7098,2020-08-10,30,3 wk ahead inc death,point,,2020-08-29,56.6104
7099,2020-08-10,31,3 wk ahead inc death,point,,2020-08-29,29.4318
7100,2020-08-10,32,3 wk ahead inc death,point,,2020-08-29,324.578
7101,2020-08-10,33,3 wk ahead inc death,point,,2020-08-29,8.0958
7102,2020-08-10,34,3 wk ahead inc death,point,,2020-08-29,55.6722
7103,2020-08-10,35,3 wk ahead inc death,point,,2020-08-29,73.7744
7104,2020-08-10,36,3 wk ahead inc death,point,,2020-08-29,47.06100000000001
7105,2020-08-10,37,3 wk ahead inc death,point,,2020-08-29,451.9936
7106,2020-08-10,38,3 wk ahead inc death,point,,2020-08-29,17.3034
7107,2020-08-10,39,3 wk ahead inc death,point,,2020-08-29,286.0622
7108,2020-08-10,40,3 wk ahead inc death,point,,2020-08-29,150.825
7109,2020-08-10,41,3 wk ahead inc death,point,,2020-08-29,62.4822
7110,2020-08-10,42,3 wk ahead inc death,point,,2020-08-29,101.1644
7111,2020-08-10,44,3 wk ahead inc death,point,,2020-08-29,5.8968
7112,2020-08-10,45,3 wk ahead inc death,point,,2020-08-29,877.2726
7113,2020-08-10,46,3 wk ahead inc death,point,,2020-08-29,39.5624
7114,2020-08-10,47,3 wk ahead inc death,point,,2020-08-29,327.0602
7115,2020-08-10,48,3 wk ahead inc death,point,,2020-08-29,5731.6814
7116,2020-08-10,49,3 wk ahead inc death,point,,2020-08-29,77.8046
7117,2020-08-10,50,3 wk ahead inc death,point,,2020-08-29,0.6604
7118,2020-08-10,51,3 wk ahead inc death,point,,2020-08-29,125.3944
7119,2020-08-10,53,3 wk ahead inc death,point,,2020-08-29,96.62739999999992
7120,2020-08-10,54,3 wk ahead inc death,point,,2020-08-29,74.3968
7121,2020-08-10,55,3 wk ahead inc death,point,,2020-08-29,82.185
7122,2020-08-10,56,3 wk ahead inc death,point,,2020-08-29,4.291
7123,2020-08-10,US,3 wk ahead inc death,point,,2020-08-29,19297.3814
8320,2020-08-10,01,3 wk ahead inc case,point,,2020-08-29,8694.9908
8321,2020-08-10,02,3 wk ahead inc case,point,,2020-08-29,541.2102
8322,2020-08-10,04,3 wk ahead inc case,point,,2020-08-29,4360.898
8323,2020-08-10,05,3 wk ahead inc case,point,,2020-08-29,3558.6398
8324,2020-08-10,06,3 wk ahead inc case,point,,2020-08-29,33225.6594
8325,2020-08-10,08,3 wk ahead inc case,point,,2020-08-29,3771.2752
8326,2020-08-10,09,3 wk ahead inc case,point,,2020-08-29,406.9894
8327,2020-08-10,10,3 wk ahead inc case,point,,2020-08-29,685.6382
8328,2020-08-10,11,3 wk ahead inc case,point,,2020-08-29,809.0304
8329,2020-08-10,12,3 wk ahead inc case,point,,2020-08-29,27146.314
8330,2020-08-10,13,3 wk ahead inc case,point,,2020-08-29,17587.5864
8331,2020-08-10,15,3 wk ahead inc case,point,,2020-08-29,896.217
8332,2020-08-10,16,3 wk ahead inc case,point,,2020-08-29,5336.2282
8333,2020-08-10,17,3 wk ahead inc case,point,,2020-08-29,15431.3392
8334,2020-08-10,18,3 wk ahead inc case,point,,2020-08-29,7114.4734
8335,2020-08-10,19,3 wk ahead inc case,point,,2020-08-29,3019.5596
8336,2020-08-10,20,3 wk ahead inc case,point,,2020-08-29,2389.8566
8337,2020-08-10,21,3 wk ahead inc case,point,,2020-08-29,9316.1786
8338,2020-08-10,22,3 wk ahead inc case,point,,2020-08-29,13878.9704
8339,2020-08-10,23,3 wk ahead inc case,point,,2020-08-29,120.0552
8340,2020-08-10,24,3 wk ahead inc case,point,,2020-08-29,7602.5962
8341,2020-08-10,25,3 wk ahead inc case,point,,2020-08-29,3291.5429999999997
8342,2020-08-10,26,3 wk ahead inc case,point,,2020-08-29,5954.6758
8343,2020-08-10,27,3 wk ahead inc case,point,,2020-08-29,7574.467
8344,2020-08-10,28,3 wk ahead inc case,point,,2020-08-29,6543.3432
8345,2020-08-10,29,3 wk ahead inc case,point,,2020-08-29,8245.5168
8346,2020-08-10,30,3 wk ahead inc case,point,,2020-08-29,549.6032
8347,2020-08-10,31,3 wk ahead inc case,point,,2020-08-29,2492.9808
8348,2020-08-10,32,3 wk ahead inc case,point,,2020-08-29,4453.7208
8349,2020-08-10,33,3 wk ahead inc case,point,,2020-08-29,258.9982
8350,2020-08-10,34,3 wk ahead inc case,point,,2020-08-29,2497.6154
8351,2020-08-10,35,3 wk ahead inc case,point,,2020-08-29,1511.9466
8352,2020-08-10,36,3 wk ahead inc case,point,,2020-08-29,3720.2658
8353,2020-08-10,37,3 wk ahead inc case,point,,2020-08-29,8326.7168
8354,2020-08-10,38,3 wk ahead inc case,point,,2020-08-29,1587.9606
8355,2020-08-10,39,3 wk ahead inc case,point,,2020-08-29,6655.8778
8356,2020-08-10,40,3 wk ahead inc case,point,,2020-08-29,3630.3608
8357,2020-08-10,41,3 wk ahead inc case,point,,2020-08-29,1360.5006
8358,2020-08-10,42,3 wk ahead inc case,point,,2020-08-29,4865.278
8359,2020-08-10,44,3 wk ahead inc case,point,,2020-08-29,1201.5354
8360,2020-08-10,45,3 wk ahead inc case,point,,2020-08-29,4667.0344
8361,2020-08-10,46,3 wk ahead inc case,point,,2020-08-29,622.944
8362,2020-08-10,47,3 wk ahead inc case,point,,2020-08-29,12870.4918
8363,2020-08-10,48,3 wk ahead inc case,point,,2020-08-29,28557.2754
8364,2020-08-10,49,3 wk ahead inc case,point,,2020-08-29,1958.3578
8365,2020-08-10,50,3 wk ahead inc case,point,,2020-08-29,29.0024
8366,2020-08-10,51,3 wk ahead inc case,point,,2020-08-29,9899.4372
8367,2020-08-10,53,3 wk ahead inc case,point,,2020-08-29,3946.533
8368,2020-08-10,54,3 wk ahead inc case,point,,2020-08-29,995.459
8369,2020-08-10,55,3 wk ahead inc case,point,,2020-08-29,6856.9712
8370,2020-08-10,56,3 wk ahead inc case,point,,2020-08-29,248.8758
8371,2020-08-10,US,3 wk ahead inc case,point,,2020-08-29,311268.9948
8736,2020-08-10,01,4 wk ahead cum death,point,,2020-09-05,3642.6662
8737,2020-08-10,02,4 wk ahead cum death,point,,2020-09-05,56.0726
8738,2020-08-10,04,4 wk ahead cum death,point,,2020-09-05,9393.4626
8739,2020-08-10,05,4 wk ahead cum death,point,,2020-09-05,1062.8154
8740,2020-08-10,06,4 wk ahead cum death,point,,2020-09-05,16464.5548
8741,2020-08-10,08,4 wk ahead cum death,point,,2020-09-05,1986.7404
8742,2020-08-10,09,4 wk ahead cum death,point,,2020-09-05,4470.964
8743,2020-08-10,10,4 wk ahead cum death,point,,2020-09-05,650.9984
8744,2020-08-10,11,4 wk ahead cum death,point,,2020-09-05,606.7194
8745,2020-08-10,12,4 wk ahead cum death,point,,2020-09-05,20544.7602
8746,2020-08-10,13,4 wk ahead cum death,point,,2020-09-05,7322.4716
8747,2020-08-10,15,4 wk ahead cum death,point,,2020-09-05,58.0302
8748,2020-08-10,16,4 wk ahead cum death,point,,2020-09-05,2714.2028
8749,2020-08-10,17,4 wk ahead cum death,point,,2020-09-05,8286.334
8750,2020-08-10,18,4 wk ahead cum death,point,,2020-09-05,3311.784
8751,2020-08-10,19,4 wk ahead cum death,point,,2020-09-05,1531.182
8752,2020-08-10,20,4 wk ahead cum death,point,,2020-09-05,529.8742
8753,2020-08-10,21,4 wk ahead cum death,point,,2020-09-05,1027.502
8754,2020-08-10,22,4 wk ahead cum death,point,,2020-09-05,5803.6248
8755,2020-08-10,23,4 wk ahead cum death,point,,2020-09-05,145.8914
8756,2020-08-10,24,4 wk ahead cum death,point,,2020-09-05,3891.59
8757,2020-08-10,25,4 wk ahead cum death,point,,2020-09-05,9055.6086
8758,2020-08-10,26,4 wk ahead cum death,point,,2020-09-05,6711.715
8759,2020-08-10,27,4 wk ahead cum death,point,,2020-09-05,1877.4764
8760,2020-08-10,28,4 wk ahead cum death,point,,2020-09-05,3864.422
8761,2020-08-10,29,4 wk ahead cum death,point,,2020-09-05,1770.612
8762,2020-08-10,30,4 wk ahead cum death,point,,2020-09-05,286.2908
8763,2020-08-10,31,4 wk ahead cum death,point,,2020-09-05,457.916
8764,2020-08-10,32,4 wk ahead cum death,point,,2020-09-05,2143.4834
8765,2020-08-10,33,4 wk ahead cum death,point,,2020-09-05,451.3012
8766,2020-08-10,34,4 wk ahead cum death,point,,2020-09-05,16094.1526
8767,2020-08-10,35,4 wk ahead cum death,point,,2020-09-05,957.4860000000001
8768,2020-08-10,36,4 wk ahead cum death,point,,2020-09-05,32954.1894
8769,2020-08-10,37,4 wk ahead cum death,point,,2020-09-05,3901.6020000000003
8770,2020-08-10,38,4 wk ahead cum death,point,,2020-09-05,195.4808
8771,2020-08-10,39,4 wk ahead cum death,point,,2020-09-05,4778.2666
8772,2020-08-10,40,4 wk ahead cum death,point,,2020-09-05,1167.6576
8773,2020-08-10,41,4 wk ahead cum death,point,,2020-09-05,584.4554
8774,2020-08-10,42,4 wk ahead cum death,point,,2020-09-05,7707.5996
8775,2020-08-10,44,4 wk ahead cum death,point,,2020-09-05,1038.8764
8776,2020-08-10,45,4 wk ahead cum death,point,,2020-09-05,5213.0178
8777,2020-08-10,46,4 wk ahead cum death,point,,2020-09-05,323.9182
8778,2020-08-10,47,4 wk ahead cum death,point,,2020-09-05,2406.4162
8779,2020-08-10,48,4 wk ahead cum death,point,,2020-09-05,30419.4758
8780,2020-08-10,49,4 wk ahead cum death,point,,2020-09-05,622.328
8781,2020-08-10,50,4 wk ahead cum death,point,,2020-09-05,60.4868
8782,2020-08-10,51,4 wk ahead cum death,point,,2020-09-05,2793.8716
8783,2020-08-10,53,4 wk ahead cum death,point,,2020-09-05,2059.3382
8784,2020-08-10,54,4 wk ahead cum death,point,,2020-09-05,590.5144
8785,2020-08-10,55,4 wk ahead cum death,point,,2020-09-05,1304.7922
8786,2020-08-10,56,4 wk ahead cum death,point,,2020-09-05,45.1502
8787,2020-08-10,US,4 wk ahead cum death,point,,2020-09-05,235340.1422
9984,2020-08-10,01,4 wk ahead inc death,point,,2020-09-05,821.7418
9985,2020-08-10,02,4 wk ahead inc death,point,,2020-09-05,11.892999999999999
9986,2020-08-10,04,4 wk ahead inc death,point,,2020-09-05,2039.4902
9987,2020-08-10,05,4 wk ahead inc death,point,,2020-09-05,201.93599999999998
9988,2020-08-10,06,4 wk ahead inc death,point,,2020-09-05,2294.6944
9989,2020-08-10,08,4 wk ahead inc death,point,,2020-09-05,37.1482
9990,2020-08-10,09,4 wk ahead inc death,point,,2020-09-05,5.4798
9991,2020-08-10,10,4 wk ahead inc death,point,,2020-09-05,21.363000000000003
9992,2020-08-10,11,4 wk ahead inc death,point,,2020-09-05,4.6752
9993,2020-08-10,12,4 wk ahead inc death,point,,2020-09-05,5565.1178
9994,2020-08-10,13,4 wk ahead inc death,point,,2020-09-05,1439.0928
9995,2020-08-10,15,4 wk ahead inc death,point,,2020-09-05,10.9698
9996,2020-08-10,16,4 wk ahead inc death,point,,2020-09-05,1799.8774
9997,2020-08-10,17,4 wk ahead inc death,point,,2020-09-05,119.3542
9998,2020-08-10,18,4 wk ahead inc death,point,,2020-09-05,76.0062
9999,2020-08-10,19,4 wk ahead inc death,point,,2020-09-05,354.4722
10000,2020-08-10,20,4 wk ahead inc death,point,,2020-09-05,48.803999999999995
10001,2020-08-10,21,4 wk ahead inc death,point,,2020-09-05,85.8702
10002,2020-08-10,22,4 wk ahead inc death,point,,2020-09-05,626.7546
10003,2020-08-10,23,4 wk ahead inc death,point,,2020-09-05,7.0312
10004,2020-08-10,24,4 wk ahead inc death,point,,2020-09-05,103.0434
10005,2020-08-10,25,4 wk ahead inc death,point,,2020-09-05,93.9482
10006,2020-08-10,26,4 wk ahead inc death,point,,2020-09-05,50.62
10007,2020-08-10,27,4 wk ahead inc death,point,,2020-09-05,67.839
10008,2020-08-10,28,4 wk ahead inc death,point,,2020-09-05,948.6482
10009,2020-08-10,29,4 wk ahead inc death,point,,2020-09-05,167.0658
10010,2020-08-10,30,4 wk ahead inc death,point,,2020-09-05,98.0802
10011,2020-08-10,31,4 wk ahead inc death,point,,2020-09-05,39.3628
10012,2020-08-10,32,4 wk ahead inc death,point,,2020-09-05,524.1194
10013,2020-08-10,33,4 wk ahead inc death,point,,2020-09-05,8.8004
10014,2020-08-10,34,4 wk ahead inc death,point,,2020-09-05,45.6726
10015,2020-08-10,35,4 wk ahead inc death,point,,2020-09-05,112.8762
10016,2020-08-10,36,4 wk ahead inc death,point,,2020-09-05,39.0952
10017,2020-08-10,37,4 wk ahead inc death,point,,2020-09-05,714.8648
10018,2020-08-10,38,4 wk ahead inc death,point,,2020-09-05,46.8432
10019,2020-08-10,39,4 wk ahead inc death,point,,2020-09-05,412.6546
10020,2020-08-10,40,4 wk ahead inc death,point,,2020-09-05,235.6126
10021,2020-08-10,41,4 wk ahead inc death,point,,2020-09-05,79.2112
10022,2020-08-10,42,4 wk ahead inc death,point,,2020-09-05,107.0498
10023,2020-08-10,44,4 wk ahead inc death,point,,2020-09-05,5.5428
10024,2020-08-10,45,4 wk ahead inc death,point,,2020-09-05,1358.3866
10025,2020-08-10,46,4 wk ahead inc death,point,,2020-09-05,96.24800000000008
10026,2020-08-10,47,4 wk ahead inc death,point,,2020-09-05,444.2934
10027,2020-08-10,48,4 wk ahead inc death,point,,2020-09-05,9927.9388
10028,2020-08-10,49,4 wk ahead inc death,point,,2020-09-05,103.00200000000001
10029,2020-08-10,50,4 wk ahead inc death,point,,2020-09-05,0.6866
10030,2020-08-10,51,4 wk ahead inc death,point,,2020-09-05,147.8798
10031,2020-08-10,53,4 wk ahead inc death,point,,2020-09-05,107.4498
10032,2020-08-10,54,4 wk ahead inc death,point,,2020-09-05,349.0872
10033,2020-08-10,55,4 wk ahead inc death,point,,2020-09-05,110.54299999999999
10034,2020-08-10,56,4 wk ahead inc death,point,,2020-09-05,7.1339999999999995
10035,2020-08-10,US,4 wk ahead inc death,point,,2020-09-05,32125.3716
11232,2020-08-10,01,4 wk ahead inc case,point,,2020-09-05,7545.5988
11233,2020-08-10,02,4 wk ahead inc case,point,,2020-09-05,479.6398
11234,2020-08-10,04,4 wk ahead inc case,point,,2020-09-05,3211.7990000000004
11235,2020-08-10,05,4 wk ahead inc case,point,,2020-09-05,3104.5798
11236,2020-08-10,06,4 wk ahead inc case,point,,2020-09-05,27691.6894
11237,2020-08-10,08,4 wk ahead inc case,point,,2020-09-05,3645.5456
11238,2020-08-10,09,4 wk ahead inc case,point,,2020-09-05,413.62199999999996
11239,2020-08-10,10,4 wk ahead inc case,point,,2020-09-05,624.1206
11240,2020-08-10,11,4 wk ahead inc case,point,,2020-09-05,870.423
11241,2020-08-10,12,4 wk ahead inc case,point,,2020-09-05,20336.0088
11242,2020-08-10,13,4 wk ahead inc case,point,,2020-09-05,14542.0978
11243,2020-08-10,15,4 wk ahead inc case,point,,2020-09-05,869.6654
11244,2020-08-10,16,4 wk ahead inc case,point,,2020-09-05,3881.5056
11245,2020-08-10,17,4 wk ahead inc case,point,,2020-09-05,16610.5384
11246,2020-08-10,18,4 wk ahead inc case,point,,2020-09-05,6860.3326
11247,2020-08-10,19,4 wk ahead inc case,point,,2020-09-05,2728.2784
11248,2020-08-10,20,4 wk ahead inc case,point,,2020-09-05,2020.8548
11249,2020-08-10,21,4 wk ahead inc case,point,,2020-09-05,8646.7746
11250,2020-08-10,22,4 wk ahead inc case,point,,2020-09-05,11571.3002
11251,2020-08-10,23,4 wk ahead inc case,point,,2020-09-05,117.8274
11252,2020-08-10,24,4 wk ahead inc case,point,,2020-09-05,7969.3944
11253,2020-08-10,25,4 wk ahead inc case,point,,2020-09-05,3389.3292
11254,2020-08-10,26,4 wk ahead inc case,point,,2020-09-05,5469.2644
11255,2020-08-10,27,4 wk ahead inc case,point,,2020-09-05,8455.4168
11256,2020-08-10,28,4 wk ahead inc case,point,,2020-09-05,5816.7478
11257,2020-08-10,29,4 wk ahead inc case,point,,2020-09-05,7449.2416
11258,2020-08-10,30,4 wk ahead inc case,point,,2020-09-05,433.901
11259,2020-08-10,31,4 wk ahead inc case,point,,2020-09-05,2628.7990000000004
11260,2020-08-10,32,4 wk ahead inc case,point,,2020-09-05,3571.2046
11261,2020-08-10,33,4 wk ahead inc case,point,,2020-09-05,275.3158
11262,2020-08-10,34,4 wk ahead inc case,point,,2020-09-05,2380.1714
11263,2020-08-10,35,4 wk ahead inc case,point,,2020-09-05,1341.9234
11264,2020-08-10,36,4 wk ahead inc case,point,,2020-09-05,3380.6418
11265,2020-08-10,37,4 wk ahead inc case,point,,2020-09-05,7292.925
11266,2020-08-10,38,4 wk ahead inc case,point,,2020-09-05,1737.764
11267,2020-08-10,39,4 wk ahead inc case,point,,2020-09-05,5663.696999999999
11268,2020-08-10,40,4 wk ahead inc case,point,,2020-09-05,2889.1336
11269,2020-08-10,41,4 wk ahead inc case,point,,2020-09-05,1114.405
11270,2020-08-10,42,4 wk ahead inc case,point,,2020-09-05,4288.7208
11271,2020-08-10,44,4 wk ahead inc case,point,,2020-09-05,1524.0426
11272,2020-08-10,45,4 wk ahead inc case,point,,2020-09-05,3638.1638
11273,2020-08-10,46,4 wk ahead inc case,point,,2020-09-05,582.2719999999998
11274,2020-08-10,47,4 wk ahead inc case,point,,2020-09-05,11316.5838
11275,2020-08-10,48,4 wk ahead inc case,point,,2020-09-05,22476.6662
11276,2020-08-10,49,4 wk ahead inc case,point,,2020-09-05,1630.6129999999994
11277,2020-08-10,50,4 wk ahead inc case,point,,2020-09-05,25.8584
11278,2020-08-10,51,4 wk ahead inc case,point,,2020-09-05,10325.4368
11279,2020-08-10,53,4 wk ahead inc case,point,,2020-09-05,3470.8154
11280,2020-08-10,54,4 wk ahead inc case,point,,2020-09-05,867.1756
11281,2020-08-10,55,4 wk ahead inc case,point,,2020-09-05,6772.3598
11282,2020-08-10,56,4 wk ahead inc case,point,,2020-09-05,217.7838
11283,2020-08-10,US,4 wk ahead inc case,point,,2020-09-05,274167.9698
