,Unnamed: 0,forecast_date,target,location,location_name,target_end_date,type,quantile,value
289,6085.0,2020-06-10,38 day ahead cum death,05,Arkansas,2020-07-18,point,,255.69459112316247
290,6086.0,2020-06-10,39 day ahead cum death,05,Arkansas,2020-07-19,point,,260.60001902859045
291,6087.0,2020-06-10,40 day ahead cum death,05,Arkansas,2020-07-20,point,,265.72460872460874
292,6088.0,2020-06-10,41 day ahead cum death,05,Arkansas,2020-07-21,point,,271.0337281765853
293,6089.0,2020-06-10,42 day ahead cum death,05,Arkansas,2020-07-22,point,,276.6158603301461
294,7056.0,2020-06-10,1 day ahead inc death,05,Arkansas,2020-06-11,point,,1.7612863327149042
295,7057.0,2020-06-10,2 day ahead inc death,05,Arkansas,2020-06-12,point,,1.7904952190666477
296,7058.0,2020-06-10,3 day ahead inc death,05,Arkansas,2020-06-13,point,,1.7991056562485137
297,7059.0,2020-06-10,4 day ahead inc death,05,Arkansas,2020-06-14,point,,1.823890395318967
298,7060.0,2020-06-10,5 day ahead inc death,05,Arkansas,2020-06-15,point,,1.8702725845582988
299,7061.0,2020-06-10,6 day ahead inc death,05,Arkansas,2020-06-16,point,,1.9033823319537608
300,7062.0,2020-06-10,7 day ahead inc death,05,Arkansas,2020-06-17,point,,1.9067123352837643
301,7063.0,2020-06-10,8 day ahead inc death,05,Arkansas,2020-06-18,point,,1.9475286618143761
302,7064.0,2020-06-10,9 day ahead inc death,05,Arkansas,2020-06-19,point,,1.9833499833499832
303,7065.0,2020-06-10,10 day ahead inc death,05,Arkansas,2020-06-20,point,,2.0318728890157463
304,7066.0,2020-06-10,11 day ahead inc death,05,Arkansas,2020-06-21,point,,2.0596070596070595
305,7067.0,2020-06-10,12 day ahead inc death,05,Arkansas,2020-06-22,point,,2.118833547404976
306,7068.0,2020-06-10,13 day ahead inc death,05,Arkansas,2020-06-23,point,,2.133866133866134
307,7069.0,2020-06-10,14 day ahead inc death,05,Arkansas,2020-06-24,point,,2.2083630655059228
308,7070.0,2020-06-10,15 day ahead inc death,05,Arkansas,2020-06-25,point,,2.2654964083535507
309,7071.0,2020-06-10,16 day ahead inc death,05,Arkansas,2020-06-26,point,,2.3023643023643023
310,7072.0,2020-06-10,17 day ahead inc death,05,Arkansas,2020-06-27,point,,2.3615907901622197
311,7073.0,2020-06-10,18 day ahead inc death,05,Arkansas,2020-06-28,point,,2.427429713143999
312,7074.0,2020-06-10,19 day ahead inc death,05,Arkansas,2020-06-29,point,,2.4865610579896296
313,7075.0,2020-06-10,20 day ahead inc death,05,Arkansas,2020-06-30,point,,2.5288045288045287
314,7076.0,2020-06-10,21 day ahead inc death,05,Arkansas,2020-07-01,point,,2.60449074734789
315,7077.0,2020-06-10,22 day ahead inc death,05,Arkansas,2020-07-02,point,,2.6960658389229817
316,7078.0,2020-06-10,23 day ahead inc death,05,Arkansas,2020-07-03,point,,2.7672327672327675
317,7079.0,2020-06-10,24 day ahead inc death,05,Arkansas,2020-07-04,point,,2.8473431330574197
318,7080.0,2020-06-10,25 day ahead inc death,05,Arkansas,2020-07-05,point,,2.932115503544076
319,7081.0,2020-06-10,26 day ahead inc death,05,Arkansas,2020-07-06,point,,3.0474763331906187
320,7082.0,2020-06-10,27 day ahead inc death,05,Arkansas,2020-07-07,point,,3.1314399885828457
321,7083.0,2020-06-10,28 day ahead inc death,05,Arkansas,2020-07-08,point,,3.2244897959183683
322,7084.0,2020-06-10,29 day ahead inc death,05,Arkansas,2020-07-09,point,,3.333333333333333
323,7085.0,2020-06-10,30 day ahead inc death,05,Arkansas,2020-07-10,point,,3.433899433899433
324,7086.0,2020-06-10,31 day ahead inc death,05,Arkansas,2020-07-11,point,,3.569811141239713
325,7087.0,2020-06-10,32 day ahead inc death,05,Arkansas,2020-07-12,point,,3.7226582940868655
326,7088.0,2020-06-10,33 day ahead inc death,05,Arkansas,2020-07-13,point,,3.8414442700156974
327,7089.0,2020-06-10,34 day ahead inc death,05,Arkansas,2020-07-14,point,,3.9801151229722658
328,7090.0,2020-06-10,35 day ahead inc death,05,Arkansas,2020-07-15,point,,4.151134579706008
329,7091.0,2020-06-10,36 day ahead inc death,05,Arkansas,2020-07-16,point,,4.303886589600875
330,7092.0,2020-06-10,37 day ahead inc death,05,Arkansas,2020-07-17,point,,4.502735359878217
331,7093.0,2020-06-10,38 day ahead inc death,05,Arkansas,2020-07-18,point,,4.672708244136817
332,7094.0,2020-06-10,39 day ahead inc death,05,Arkansas,2020-07-19,point,,4.9054279054279055
333,7095.0,2020-06-10,40 day ahead inc death,05,Arkansas,2020-07-20,point,,5.124589696018266
334,7096.0,2020-06-10,41 day ahead inc death,05,Arkansas,2020-07-21,point,,5.309119451976595
335,7097.0,2020-06-10,42 day ahead inc death,05,Arkansas,2020-07-22,point,,5.582132153560725
336,8064.0,2020-06-10,1 day ahead cum death,04,Arizona,2020-06-11,point,,1089.2075702075701
337,8065.0,2020-06-10,2 day ahead cum death,04,Arizona,2020-06-12,point,,1103.8599178599181
338,8066.0,2020-06-10,3 day ahead cum death,04,Arizona,2020-06-13,point,,1118.5900395900396
339,8067.0,2020-06-10,4 day ahead cum death,04,Arizona,2020-06-14,point,,1133.4518074518076
340,8068.0,2020-06-10,5 day ahead cum death,04,Arizona,2020-06-15,point,,1148.5707255707255
341,8069.0,2020-06-10,6 day ahead cum death,04,Arizona,2020-06-16,point,,1163.943352943353
342,8070.0,2020-06-10,7 day ahead cum death,04,Arizona,2020-06-17,point,,1179.6144966144964
343,8071.0,2020-06-10,8 day ahead cum death,04,Arizona,2020-06-18,point,,1195.6810966810967
344,8072.0,2020-06-10,9 day ahead cum death,04,Arizona,2020-06-19,point,,1212.1751211751214
345,8073.0,2020-06-10,10 day ahead cum death,04,Arizona,2020-06-20,point,,1229.0792170792172
346,8074.0,2020-06-10,11 day ahead cum death,04,Arizona,2020-06-21,point,,1246.3913863913865
347,8075.0,2020-06-10,12 day ahead cum death,04,Arizona,2020-06-22,point,,1264.1379361379359
348,8076.0,2020-06-10,13 day ahead cum death,04,Arizona,2020-06-23,point,,1282.3764383764385
349,8077.0,2020-06-10,14 day ahead cum death,04,Arizona,2020-06-24,point,,1301.121841121841
350,8078.0,2020-06-10,15 day ahead cum death,04,Arizona,2020-06-25,point,,1320.4336034336036
351,8079.0,2020-06-10,16 day ahead cum death,04,Arizona,2020-06-26,point,,1340.2204462204465
352,8080.0,2020-06-10,17 day ahead cum death,04,Arizona,2020-06-27,point,,1360.6486106486107
353,8081.0,2020-06-10,18 day ahead cum death,04,Arizona,2020-06-28,point,,1381.6917526917525
354,8082.0,2020-06-10,19 day ahead cum death,04,Arizona,2020-06-29,point,,1403.4792984792984
355,8083.0,2020-06-10,20 day ahead cum death,04,Arizona,2020-06-30,point,,1425.993191993192
356,8084.0,2020-06-10,21 day ahead cum death,04,Arizona,2020-07-01,point,,1449.249232249232
357,8085.0,2020-06-10,22 day ahead cum death,04,Arizona,2020-07-02,point,,1473.4448514448513
358,8086.0,2020-06-10,23 day ahead cum death,04,Arizona,2020-07-03,point,,1498.5946275946274
359,8087.0,2020-06-10,24 day ahead cum death,04,Arizona,2020-07-04,point,,1524.730232730233
360,8088.0,2020-06-10,25 day ahead cum death,04,Arizona,2020-07-05,point,,1551.9288489288488
361,8089.0,2020-06-10,26 day ahead cum death,04,Arizona,2020-07-06,point,,1580.2237762237762
362,8090.0,2020-06-10,27 day ahead cum death,04,Arizona,2020-07-07,point,,1609.7273467273471
363,8091.0,2020-06-10,28 day ahead cum death,04,Arizona,2020-07-08,point,,1640.5369445369445
364,8092.0,2020-06-10,29 day ahead cum death,04,Arizona,2020-07-09,point,,1672.640322640323
365,8093.0,2020-06-10,30 day ahead cum death,04,Arizona,2020-07-10,point,,1706.1815221815225
366,8094.0,2020-06-10,31 day ahead cum death,04,Arizona,2020-07-11,point,,1741.0683390683391
367,8095.0,2020-06-10,32 day ahead cum death,04,Arizona,2020-07-12,point,,1777.4878084878085
368,8096.0,2020-06-10,33 day ahead cum death,04,Arizona,2020-07-13,point,,1815.4410774410774
369,8097.0,2020-06-10,34 day ahead cum death,04,Arizona,2020-07-14,point,,1855.1210641210641
370,8098.0,2020-06-10,35 day ahead cum death,04,Arizona,2020-07-15,point,,1896.4492914492914
371,8099.0,2020-06-10,36 day ahead cum death,04,Arizona,2020-07-16,point,,1939.5904465904464
372,8100.0,2020-06-10,37 day ahead cum death,04,Arizona,2020-07-17,point,,1984.6003626003626
373,8101.0,2020-06-10,38 day ahead cum death,04,Arizona,2020-07-18,point,,2031.6251896251893
374,8102.0,2020-06-10,39 day ahead cum death,04,Arizona,2020-07-19,point,,2080.774743774744
375,8103.0,2020-06-10,40 day ahead cum death,04,Arizona,2020-07-20,point,,2132.286269286269
376,8104.0,2020-06-10,41 day ahead cum death,04,Arizona,2020-07-21,point,,2186.182521182521
377,8105.0,2020-06-10,42 day ahead cum death,04,Arizona,2020-07-22,point,,2242.720427720428
378,9072.0,2020-06-10,1 day ahead inc death,04,Arizona,2020-06-11,point,,14.561290561290562
379,9073.0,2020-06-10,2 day ahead inc death,04,Arizona,2020-06-12,point,,14.652347652347652
380,9074.0,2020-06-10,3 day ahead inc death,04,Arizona,2020-06-13,point,,14.730121730121727
381,9075.0,2020-06-10,4 day ahead inc death,04,Arizona,2020-06-14,point,,14.86176786176786
382,9076.0,2020-06-10,5 day ahead inc death,04,Arizona,2020-06-15,point,,15.118918118918119
383,9077.0,2020-06-10,6 day ahead inc death,04,Arizona,2020-06-16,point,,15.372627372627372
384,9078.0,2020-06-10,7 day ahead inc death,04,Arizona,2020-06-17,point,,15.671143671143673
385,9079.0,2020-06-10,8 day ahead inc death,04,Arizona,2020-06-18,point,,16.066600066600067
386,9080.0,2020-06-10,9 day ahead inc death,04,Arizona,2020-06-19,point,,16.494024494024494
387,9081.0,2020-06-10,10 day ahead inc death,04,Arizona,2020-06-20,point,,16.904095904095904
388,9082.0,2020-06-10,11 day ahead inc death,04,Arizona,2020-06-21,point,,17.312169312169313
389,9083.0,2020-06-10,12 day ahead inc death,04,Arizona,2020-06-22,point,,17.746549746549746
390,9084.0,2020-06-10,13 day ahead inc death,04,Arizona,2020-06-23,point,,18.23850223850224
391,9085.0,2020-06-10,14 day ahead inc death,04,Arizona,2020-06-24,point,,18.745402745402746
392,9086.0,2020-06-10,15 day ahead inc death,04,Arizona,2020-06-25,point,,19.311762311762312
393,9087.0,2020-06-10,16 day ahead inc death,04,Arizona,2020-06-26,point,,19.78684278684279
394,9088.0,2020-06-10,17 day ahead inc death,04,Arizona,2020-06-27,point,,20.42816442816443
395,9089.0,2020-06-10,18 day ahead inc death,04,Arizona,2020-06-28,point,,21.043142043142048
396,9090.0,2020-06-10,19 day ahead inc death,04,Arizona,2020-06-29,point,,21.787545787545792
397,9091.0,2020-06-10,20 day ahead inc death,04,Arizona,2020-06-30,point,,22.513893513893514
398,9092.0,2020-06-10,21 day ahead inc death,04,Arizona,2020-07-01,point,,23.256040256040247
399,9093.0,2020-06-10,22 day ahead inc death,04,Arizona,2020-07-02,point,,24.195619195619198
400,9094.0,2020-06-10,23 day ahead inc death,04,Arizona,2020-07-03,point,,25.149776149776148
401,9095.0,2020-06-10,24 day ahead inc death,04,Arizona,2020-07-04,point,,26.135605135605136
402,9096.0,2020-06-10,25 day ahead inc death,04,Arizona,2020-07-05,point,,27.1986161986162
403,9097.0,2020-06-10,26 day ahead inc death,04,Arizona,2020-07-06,point,,28.294927294927287
404,9098.0,2020-06-10,27 day ahead inc death,04,Arizona,2020-07-07,point,,29.503570503570504
405,9099.0,2020-06-10,28 day ahead inc death,04,Arizona,2020-07-08,point,,30.809597809597808
406,9100.0,2020-06-10,29 day ahead inc death,04,Arizona,2020-07-09,point,,32.103378103378105
407,9101.0,2020-06-10,30 day ahead inc death,04,Arizona,2020-07-10,point,,33.54119954119954
408,9102.0,2020-06-10,31 day ahead inc death,04,Arizona,2020-07-11,point,,34.886816886816895
409,9103.0,2020-06-10,32 day ahead inc death,04,Arizona,2020-07-12,point,,36.41946941946942
410,9104.0,2020-06-10,33 day ahead inc death,04,Arizona,2020-07-13,point,,37.95326895326895
411,9105.0,2020-06-10,34 day ahead inc death,04,Arizona,2020-07-14,point,,39.67998667998668
412,9106.0,2020-06-10,35 day ahead inc death,04,Arizona,2020-07-15,point,,41.32822732822733
413,9107.0,2020-06-10,36 day ahead inc death,04,Arizona,2020-07-16,point,,43.14115514115514
414,9108.0,2020-06-10,37 day ahead inc death,04,Arizona,2020-07-17,point,,45.00991600991601
415,9109.0,2020-06-10,38 day ahead inc death,04,Arizona,2020-07-18,point,,47.02482702482703
416,9110.0,2020-06-10,39 day ahead inc death,04,Arizona,2020-07-19,point,,49.14955414955415
417,9111.0,2020-06-10,40 day ahead inc death,04,Arizona,2020-07-20,point,,51.511525511525505
418,9112.0,2020-06-10,41 day ahead inc death,04,Arizona,2020-07-21,point,,53.8962518962519
419,9113.0,2020-06-10,42 day ahead inc death,04,Arizona,2020-07-22,point,,56.537906537906544
420,10080.0,2020-06-10,1 day ahead cum death,06,California,2020-06-11,point,,4749.960076960077
421,10081.0,2020-06-10,2 day ahead cum death,06,California,2020-06-12,point,,4782.98963998964
422,10082.0,2020-06-10,3 day ahead cum death,06,California,2020-06-13,point,,4815.508417508418
423,10083.0,2020-06-10,4 day ahead cum death,06,California,2020-06-14,point,,4847.383172383174
424,10084.0,2020-06-10,5 day ahead cum death,06,California,2020-06-15,point,,4878.633514633515
425,10085.0,2020-06-10,6 day ahead cum death,06,California,2020-06-16,point,,4909.281755281755
426,10086.0,2020-06-10,7 day ahead cum death,06,California,2020-06-17,point,,4939.331779331779
427,10087.0,2020-06-10,8 day ahead cum death,06,California,2020-06-18,point,,4968.792725792726
428,10088.0,2020-06-10,9 day ahead cum death,06,California,2020-06-19,point,,4997.830465830466
429,10089.0,2020-06-10,10 day ahead cum death,06,California,2020-06-20,point,,5026.456765456765
430,10090.0,2020-06-10,11 day ahead cum death,06,California,2020-06-21,point,,5054.840085840086
431,10091.0,2020-06-10,12 day ahead cum death,06,California,2020-06-22,point,,5083.058719058718
432,10092.0,2020-06-10,13 day ahead cum death,06,California,2020-06-23,point,,5111.268657268657
433,10093.0,2020-06-10,14 day ahead cum death,06,California,2020-06-24,point,,5139.393569393569
434,10094.0,2020-06-10,15 day ahead cum death,06,California,2020-06-25,point,,5167.668072668073
435,10095.0,2020-06-10,16 day ahead cum death,06,California,2020-06-26,point,,5196.08806008806
436,10096.0,2020-06-10,17 day ahead cum death,06,California,2020-06-27,point,,5224.622266622267
437,10097.0,2020-06-10,18 day ahead cum death,06,California,2020-06-28,point,,5253.3024383024385
438,10098.0,2020-06-10,19 day ahead cum death,06,California,2020-06-29,point,,5281.986642986643
439,10099.0,2020-06-10,20 day ahead cum death,06,California,2020-06-30,point,,5310.634624634626
440,10100.0,2020-06-10,21 day ahead cum death,06,California,2020-07-01,point,,5339.261442261442
441,10101.0,2020-06-10,22 day ahead cum death,06,California,2020-07-02,point,,5367.681614681615
442,10102.0,2020-06-10,23 day ahead cum death,06,California,2020-07-03,point,,5395.844673844674
443,10103.0,2020-06-10,24 day ahead cum death,06,California,2020-07-04,point,,5423.657305657306
444,10104.0,2020-06-10,25 day ahead cum death,06,California,2020-07-05,point,,5451.180634180634
445,10105.0,2020-06-10,26 day ahead cum death,06,California,2020-07-06,point,,5478.2852332852335
446,10106.0,2020-06-10,27 day ahead cum death,06,California,2020-07-07,point,,5504.960557960558
447,10107.0,2020-06-10,28 day ahead cum death,06,California,2020-07-08,point,,5531.3425093425085
448,10108.0,2020-06-10,29 day ahead cum death,06,California,2020-07-09,point,,5557.45336145336
449,10109.0,2020-06-10,30 day ahead cum death,06,California,2020-07-10,point,,5583.326451326451
450,10110.0,2020-06-10,31 day ahead cum death,06,California,2020-07-11,point,,5609.13382913383
451,10111.0,2020-06-10,32 day ahead cum death,06,California,2020-07-12,point,,5634.844710844711
452,10112.0,2020-06-10,33 day ahead cum death,06,California,2020-07-13,point,,5660.561290561292
453,10113.0,2020-06-10,34 day ahead cum death,06,California,2020-07-14,point,,5686.333777333777
454,10114.0,2020-06-10,35 day ahead cum death,06,California,2020-07-15,point,,5712.1995781995765
455,10115.0,2020-06-10,36 day ahead cum death,06,California,2020-07-16,point,,5738.229030229029
456,10116.0,2020-06-10,37 day ahead cum death,06,California,2020-07-17,point,,5764.383653383654
457,10117.0,2020-06-10,38 day ahead cum death,06,California,2020-07-18,point,,5790.521737521737
458,10118.0,2020-06-10,39 day ahead cum death,06,California,2020-07-19,point,,5816.671920671923
459,10119.0,2020-06-10,40 day ahead cum death,06,California,2020-07-20,point,,5842.851407851407
460,10120.0,2020-06-10,41 day ahead cum death,06,California,2020-07-21,point,,5868.861138861139
461,10121.0,2020-06-10,42 day ahead cum death,06,California,2020-07-22,point,,5894.674473674474
462,11088.0,2020-06-10,1 day ahead inc death,06,California,2020-06-11,point,,33.56983756983757
463,11089.0,2020-06-10,2 day ahead inc death,06,California,2020-06-12,point,,33.02956302956303
464,11090.0,2020-06-10,3 day ahead inc death,06,California,2020-06-13,point,,32.51877751877752
465,11091.0,2020-06-10,4 day ahead inc death,06,California,2020-06-14,point,,31.874754874754878
466,11092.0,2020-06-10,5 day ahead inc death,06,California,2020-06-15,point,,31.25034225034225
467,11093.0,2020-06-10,6 day ahead inc death,06,California,2020-06-16,point,,30.648240648240648
468,11094.0,2020-06-10,7 day ahead inc death,06,California,2020-06-17,point,,30.050024050024053
469,11095.0,2020-06-10,8 day ahead inc death,06,California,2020-06-18,point,,29.46094646094646
470,11096.0,2020-06-10,9 day ahead inc death,06,California,2020-06-19,point,,29.03774003774004
471,11097.0,2020-06-10,10 day ahead inc death,06,California,2020-06-20,point,,28.62629962629963
472,11098.0,2020-06-10,11 day ahead inc death,06,California,2020-06-21,point,,28.383320383320388
473,11099.0,2020-06-10,12 day ahead inc death,06,California,2020-06-22,point,,28.21863321863322
474,11100.0,2020-06-10,13 day ahead inc death,06,California,2020-06-23,point,,28.209938209938212
475,11101.0,2020-06-10,14 day ahead inc death,06,California,2020-06-24,point,,28.124912124912125
476,11102.0,2020-06-10,15 day ahead inc death,06,California,2020-06-25,point,,28.274503274503274
477,11103.0,2020-06-10,16 day ahead inc death,06,California,2020-06-26,point,,28.41998741998742
478,11104.0,2020-06-10,17 day ahead inc death,06,California,2020-06-27,point,,28.534206534206533
479,11105.0,2020-06-10,18 day ahead inc death,06,California,2020-06-28,point,,28.680171680171682
480,11106.0,2020-06-10,19 day ahead inc death,06,California,2020-06-29,point,,28.684204684204683
481,11107.0,2020-06-10,20 day ahead inc death,06,California,2020-06-30,point,,28.64798164798165
482,11108.0,2020-06-10,21 day ahead inc death,06,California,2020-07-01,point,,28.626817626817626
483,11109.0,2020-06-10,22 day ahead inc death,06,California,2020-07-02,point,,28.42017242017242
484,11110.0,2020-06-10,23 day ahead inc death,06,California,2020-07-03,point,,28.163059163059163
485,11111.0,2020-06-10,24 day ahead inc death,06,California,2020-07-04,point,,27.812631812631807
486,11112.0,2020-06-10,25 day ahead inc death,06,California,2020-07-05,point,,27.523328523328523
487,11113.0,2020-06-10,26 day ahead inc death,06,California,2020-07-06,point,,27.104599104599103
488,11114.0,2020-06-10,27 day ahead inc death,06,California,2020-07-07,point,,26.675324675324674
489,11115.0,2020-06-10,28 day ahead inc death,06,California,2020-07-08,point,,26.381951381951374
490,11116.0,2020-06-10,29 day ahead inc death,06,California,2020-07-09,point,,26.110852110852107
