,location,forecast_date,target_end_date,target,type,quantile,value
140465,51,2020-05-25,2020-07-30,66 day ahead inc death,point,,18.487756721457103
140466,51,2020-05-25,2020-07-31,67 day ahead inc death,point,,18.3823796435377
140467,51,2020-05-25,2020-08-01,68 day ahead inc death,point,,18.277490914969302
140468,51,2020-05-25,2020-08-02,69 day ahead inc death,point,,18.173089477374603
140469,51,2020-05-25,2020-08-03,70 day ahead inc death,point,,18.069174289513303
140470,51,2020-05-25,2020-08-04,71 day ahead inc death,point,,17.9657443223718
140471,51,2020-05-25,2020-08-05,72 day ahead inc death,point,,17.862798554997
140472,51,2020-05-25,2020-08-06,73 day ahead inc death,point,,17.760335970971898
140473,51,2020-05-25,2020-08-07,74 day ahead inc death,point,,17.6583555554366
140474,51,2020-05-25,2020-08-08,75 day ahead inc death,point,,17.5568562925787
140475,51,2020-05-25,2020-08-09,76 day ahead inc death,point,,17.4558371635271
140476,51,2020-05-25,2020-08-10,77 day ahead inc death,point,,17.3552971445865
140477,51,2020-05-25,2020-08-11,78 day ahead inc death,point,,17.255235205769598
140478,51,2020-05-25,2020-08-12,79 day ahead inc death,point,,17.155650309581198
140479,51,2020-05-25,2020-08-13,80 day ahead inc death,point,,17.0565414100147
140480,51,2020-05-25,2020-08-14,81 day ahead inc death,point,,16.9579074517369
140481,51,2020-05-25,2020-08-15,82 day ahead inc death,point,,16.8597473694304
140482,51,2020-05-25,2020-08-16,83 day ahead inc death,point,,16.7620600872665
140483,51,2020-05-25,2020-08-17,84 day ahead inc death,point,,16.664844518498303
140484,51,2020-05-25,2020-08-18,85 day ahead inc death,point,,16.5680995651501
140485,51,2020-05-25,2020-08-19,86 day ahead inc death,point,,16.471824117789303
140486,51,2020-05-25,2020-08-20,87 day ahead inc death,point,,16.3760170553719
140487,51,2020-05-25,2020-08-21,88 day ahead inc death,point,,16.2806772451486
140488,51,2020-05-25,2020-08-22,89 day ahead inc death,point,,16.1858035426189
140489,51,2020-05-25,2020-08-23,90 day ahead inc death,point,,16.0913947915365
140490,51,2020-05-25,2020-08-24,91 day ahead inc death,point,,15.997449823943
140491,51,2020-05-25,2020-08-25,92 day ahead inc death,point,,15.9039674602404
140492,51,2020-05-25,2020-08-26,93 day ahead inc death,point,,15.810946509287099
140493,51,2020-05-25,2020-08-27,94 day ahead inc death,point,,15.7183857685141
140494,51,2020-05-25,2020-08-28,95 day ahead inc death,point,,15.6262840240656
140495,51,2020-05-25,2020-08-29,96 day ahead inc death,point,,15.534640050949301
140496,51,2020-05-25,2020-08-30,97 day ahead inc death,point,,15.4434526132031
140497,51,2020-05-25,2020-08-31,98 day ahead inc death,point,,15.3527204640736
140498,51,2020-05-25,2020-09-01,99 day ahead inc death,point,,15.262442346197501
140499,51,2020-05-25,2020-09-02,100 day ahead inc death,point,,15.1726169917993
140500,51,2020-05-25,2020-09-03,101 day ahead inc death,point,,15.083243122885099
140501,51,2020-05-25,2020-09-04,102 day ahead inc death,point,,14.9943194514485
140502,51,2020-05-25,2020-09-05,103 day ahead inc death,point,,14.905844679676198
140503,51,2020-05-25,2020-09-06,104 day ahead inc death,point,,14.817817500155801
140504,51,2020-05-25,2020-09-07,105 day ahead inc death,point,,14.730236596089098
140505,51,2020-05-25,2020-09-08,106 day ahead inc death,point,,14.643100641501901
140506,51,2020-05-25,2020-09-09,107 day ahead inc death,point,,14.556408301456498
140507,51,2020-05-25,2020-09-10,108 day ahead inc death,point,,14.4701582322677
140508,51,2020-05-25,2020-09-11,109 day ahead inc death,point,,14.3843490817117
140509,51,2020-05-25,2020-09-12,110 day ahead inc death,point,,14.2989794892396
140510,51,2020-05-25,2020-09-13,111 day ahead inc death,point,,14.2140480861899
140511,51,2020-05-25,2020-09-14,112 day ahead inc death,point,,14.129553495996802
140512,51,2020-05-25,2020-09-15,113 day ahead inc death,point,,14.045494334398901
140513,51,2020-05-25,2020-09-16,114 day ahead inc death,point,,13.961869209649198
140514,51,2020-05-25,2020-09-17,115 day ahead inc death,point,,13.8786767227175
140515,51,2020-05-25,2020-09-18,116 day ahead inc death,point,,13.7959154674973
140516,51,2020-05-25,2020-09-19,117 day ahead inc death,point,,13.713584031004801
140517,51,2020-05-25,2020-09-20,118 day ahead inc death,point,,13.631680993582401
140518,51,2020-05-25,2020-09-21,119 day ahead inc death,point,,13.550204929095301
140519,51,2020-05-25,2020-09-22,120 day ahead inc death,point,,13.469154405127899
140520,51,2020-05-25,2020-09-23,121 day ahead inc death,point,,13.3885279831779
140521,51,2020-05-25,2020-09-24,122 day ahead inc death,point,,13.308324218847199
140522,51,2020-05-25,2020-09-25,123 day ahead inc death,point,,13.2285416620348
140523,51,2020-05-25,2020-09-26,124 day ahead inc death,point,,13.1491788571207
140524,51,2020-05-25,2020-09-27,125 day ahead inc death,point,,13.070234343153501
140525,51,2020-05-25,2020-09-28,126 day ahead inc death,point,,12.991706654033802
140526,51,2020-05-25,2020-09-29,127 day ahead inc death,point,,12.9135943186939
140527,51,2020-05-25,2020-09-30,128 day ahead inc death,point,,12.835895861277098
140528,51,2020-05-25,2020-10-01,129 day ahead inc death,point,,12.7586098013144
140529,51,2020-05-25,2020-10-02,130 day ahead inc death,point,,12.681734653898301
143520,50,2020-05-25,2020-05-26,1 day ahead inc death,point,,0.000597428346779338
143521,50,2020-05-25,2020-05-27,2 day ahead inc death,point,,0.000560994097483558
143522,50,2020-05-25,2020-05-28,3 day ahead inc death,point,,0.00053064073023279
143523,50,2020-05-25,2020-05-29,4 day ahead inc death,point,,0.000505109200737763
143524,50,2020-05-25,2020-05-30,5 day ahead inc death,point,,0.00048340610338470897
143525,50,2020-05-25,2020-05-31,6 day ahead inc death,point,,0.00046474749080260803
143526,50,2020-05-25,2020-06-01,7 day ahead inc death,point,,0.00044851457855799005
143527,50,2020-05-25,2020-06-02,8 day ahead inc death,point,,0.00043421882074312596
143528,50,2020-05-25,2020-06-03,9 day ahead inc death,point,,0.000421474373965225
143529,50,2020-05-25,2020-06-04,10 day ahead inc death,point,,0.00040997638683393196
143530,50,2020-05-25,2020-06-05,11 day ahead inc death,point,,0.000399483882468132
143531,50,2020-05-25,2020-06-06,12 day ahead inc death,point,,0.00038980626241880096
143532,50,2020-05-25,2020-06-07,13 day ahead inc death,point,,0.000380792665794161
143533,50,2020-05-25,2020-06-08,14 day ahead inc death,point,,0.00037232357963290497
143534,50,2020-05-25,2020-06-09,15 day ahead inc death,point,,0.000364304224220291
143535,50,2020-05-25,2020-06-10,16 day ahead inc death,point,,0.000356659337825249
143536,50,2020-05-25,2020-06-11,17 day ahead inc death,point,,0.00034932906478957204
143537,50,2020-05-25,2020-06-12,18 day ahead inc death,point,,0.000342265713534573
143538,50,2020-05-25,2020-06-13,19 day ahead inc death,point,,0.00033543120046175496
143539,50,2020-05-25,2020-06-14,20 day ahead inc death,point,,0.000328795034590712
143540,50,2020-05-25,2020-06-15,21 day ahead inc death,point,,0.000322332728494246
143541,50,2020-05-25,2020-06-16,22 day ahead inc death,point,,0.000316024545412574
143542,50,2020-05-25,2020-06-17,23 day ahead inc death,point,,0.000309854511336027
143543,50,2020-05-25,2020-06-18,24 day ahead inc death,point,,0.000303809636001517
143544,50,2020-05-25,2020-06-19,25 day ahead inc death,point,,0.000297879298599923
143545,50,2020-05-25,2020-06-20,26 day ahead inc death,point,,0.000292054763320948
143546,50,2020-05-25,2020-06-21,27 day ahead inc death,point,,0.000286328797251656
143547,50,2020-05-25,2020-06-22,28 day ahead inc death,point,,0.000280695368978456
143548,50,2020-05-25,2020-06-23,29 day ahead inc death,point,,0.00027514941074002796
143549,50,2020-05-25,2020-06-24,30 day ahead inc death,point,,0.000269686630794297
143550,50,2020-05-25,2020-06-25,31 day ahead inc death,point,,0.000264303365177909
143551,50,2020-05-25,2020-06-26,32 day ahead inc death,point,,0.00025899646070115496
143552,50,2020-05-25,2020-06-27,33 day ahead inc death,point,,0.00025376318242109597
143553,50,2020-05-25,2020-06-28,34 day ahead inc death,point,,0.000248601140434346
143554,50,2020-05-25,2020-06-29,35 day ahead inc death,point,,0.000243508231896783
143555,50,2020-05-25,2020-06-30,36 day ahead inc death,point,,0.000238482595058542
143556,50,2020-05-25,2020-07-01,37 day ahead inc death,point,,0.00023352257268527402
143557,50,2020-05-25,2020-07-02,38 day ahead inc death,point,,0.000228626682904576
143558,50,2020-05-25,2020-07-03,39 day ahead inc death,point,,0.000223793595921506
143559,50,2020-05-25,2020-07-04,40 day ahead inc death,point,,0.00021902211527447
143560,50,2020-05-25,2020-07-05,41 day ahead inc death,point,,0.00021431116272197
143561,50,2020-05-25,2020-07-06,42 day ahead inc death,point,,0.00020965976590758798
143562,50,2020-05-25,2020-07-07,43 day ahead inc death,point,,0.000205067048298702
143563,50,2020-05-25,2020-07-08,44 day ahead inc death,point,,0.000200532220773653
143564,50,2020-05-25,2020-07-09,45 day ahead inc death,point,,0.000196054574594484
143565,50,2020-05-25,2020-07-10,46 day ahead inc death,point,,0.00019163347545259098
143566,50,2020-05-25,2020-07-11,47 day ahead inc death,point,,0.000187268358239123
143567,50,2020-05-25,2020-07-12,48 day ahead inc death,point,,0.000182958722525939
143568,50,2020-05-25,2020-07-13,49 day ahead inc death,point,,0.000178704128472873
143569,50,2020-05-25,2020-07-14,50 day ahead inc death,point,,0.000174504193097391
143570,50,2020-05-25,2020-07-15,51 day ahead inc death,point,,0.0001703585868853
143571,50,2020-05-25,2020-07-16,52 day ahead inc death,point,,0.000166267030486722
143572,50,2020-05-25,2020-07-17,53 day ahead inc death,point,,0.000162229291682081
143573,50,2020-05-25,2020-07-18,54 day ahead inc death,point,,0.00015824518238361
143574,50,2020-05-25,2020-07-19,55 day ahead inc death,point,,0.000154314555729229
143575,50,2020-05-25,2020-07-20,56 day ahead inc death,point,,0.000150437303268802
143576,50,2020-05-25,2020-07-21,57 day ahead inc death,point,,0.00014661335210775
143577,50,2020-05-25,2020-07-22,58 day ahead inc death,point,,0.000142842662150144
143578,50,2020-05-25,2020-07-23,59 day ahead inc death,point,,0.000139125223299175
143579,50,2020-05-25,2020-07-24,60 day ahead inc death,point,,0.000135461052721553
143580,50,2020-05-25,2020-07-25,61 day ahead inc death,point,,0.000131850192062188
143581,50,2020-05-25,2020-07-26,62 day ahead inc death,point,,0.00012829270468017701
143582,50,2020-05-25,2020-07-27,63 day ahead inc death,point,,0.000124788672927423
143583,50,2020-05-25,2020-07-28,64 day ahead inc death,point,,0.00012133819537041299
143584,50,2020-05-25,2020-07-29,65 day ahead inc death,point,,0.000117941384083053
143585,50,2020-05-25,2020-07-30,66 day ahead inc death,point,,0.00011459836192528899
143586,50,2020-05-25,2020-07-31,67 day ahead inc death,point,,0.000111309259828829
143587,50,2020-05-25,2020-08-01,68 day ahead inc death,point,,0.00010807421415393
143588,50,2020-05-25,2020-08-02,69 day ahead inc death,point,,0.000104893364031966
143589,50,2020-05-25,2020-08-03,70 day ahead inc death,point,,0.000101766848771945
143590,50,2020-05-25,2020-08-04,71 day ahead inc death,point,,9.86948053238734e-05
143591,50,2020-05-25,2020-08-05,72 day ahead inc death,point,,9.567736575633029e-05
143592,50,2020-05-25,2020-08-06,73 day ahead inc death,point,,9.27146548264091e-05
143593,50,2020-05-25,2020-08-07,74 day ahead inc death,point,,8.98067876065056e-05
143594,50,2020-05-25,2020-08-08,75 day ahead inc death,point,,8.695386719637099e-05
143595,50,2020-05-25,2020-08-09,76 day ahead inc death,point,,8.41559824920068e-05
143596,50,2020-05-25,2020-08-10,77 day ahead inc death,point,,8.141320605403729e-05
143597,50,2020-05-25,2020-08-11,78 day ahead inc death,point,,7.8725592075557e-05
143598,50,2020-05-25,2020-08-12,79 day ahead inc death,point,,7.6093174463665e-05
143599,50,2020-05-25,2020-08-13,80 day ahead inc death,point,,7.351596497073841e-05
143600,50,2020-05-25,2020-08-14,81 day ahead inc death,point,,7.09939515317615e-05
143601,50,2020-05-25,2020-08-15,82 day ahead inc death,point,,6.85270966158669e-05
143602,50,2020-05-25,2020-08-16,83 day ahead inc death,point,,6.61153357768285e-05
143603,50,2020-05-25,2020-08-17,84 day ahead inc death,point,,6.37585762888193e-05
143604,50,2020-05-25,2020-08-18,85 day ahead inc death,point,,6.14566959455942e-05
143605,50,2020-05-25,2020-08-19,86 day ahead inc death,point,,5.9209541952043296e-05
143606,50,2020-05-25,2020-08-20,87 day ahead inc death,point,,5.70169299862755e-05
143607,50,2020-05-25,2020-08-21,88 day ahead inc death,point,,5.48786433967052e-05
143608,50,2020-05-25,2020-08-22,89 day ahead inc death,point,,5.2794432512826e-05
143609,50,2020-05-25,2020-08-23,90 day ahead inc death,point,,5.07640141194088e-05
143610,50,2020-05-25,2020-08-24,91 day ahead inc death,point,,4.87870711012306e-05
143611,50,2020-05-25,2020-08-25,92 day ahead inc death,point,,4.6863252130435706e-05
143612,50,2020-05-25,2020-08-26,93 day ahead inc death,point,,4.49921716381141e-05
143613,50,2020-05-25,2020-08-27,94 day ahead inc death,point,,4.31734097787739e-05
143614,50,2020-05-25,2020-08-28,95 day ahead inc death,point,,4.1406512650610205e-05
143615,50,2020-05-25,2020-08-29,96 day ahead inc death,point,,3.9690992558405496e-05
143616,50,2020-05-25,2020-08-30,97 day ahead inc death,point,,3.8026328468276895e-05
143617,50,2020-05-25,2020-08-31,98 day ahead inc death,point,,3.64119665832163e-05
143618,50,2020-05-25,2020-09-01,99 day ahead inc death,point,,3.48473209825784e-05
143619,50,2020-05-25,2020-09-02,100 day ahead inc death,point,,3.3331774460521e-05
143620,50,2020-05-25,2020-09-03,101 day ahead inc death,point,,3.18646794141841e-05
143621,50,2020-05-25,2020-09-04,102 day ahead inc death,point,,3.04453588739761e-05
143622,50,2020-05-25,2020-09-05,103 day ahead inc death,point,,2.9073107612021003e-05
143623,50,2020-05-25,2020-09-06,104 day ahead inc death,point,,2.7747193357186e-05
143624,50,2020-05-25,2020-09-07,105 day ahead inc death,point,,2.64668580811644e-05
143625,50,2020-05-25,2020-09-08,106 day ahead inc death,point,,2.5231319391139102e-05
143626,50,2020-05-25,2020-09-09,107 day ahead inc death,point,,2.40397719508678e-05
143627,50,2020-05-25,2020-09-10,108 day ahead inc death,point,,2.28913890083504e-05
143628,50,2020-05-25,2020-09-11,109 day ahead inc death,point,,2.17853239590227e-05
143629,50,2020-05-25,2020-09-12,110 day ahead inc death,point,,2.0720711937372e-05
143630,50,2020-05-25,2020-09-13,111 day ahead inc death,point,,1.96966715009239e-05
143631,50,2020-05-25,2020-09-14,112 day ahead inc death,point,,1.8712306278700897e-05
143632,50,2020-05-25,2020-09-15,113 day ahead inc death,point,,1.7766706704947e-05
143633,50,2020-05-25,2020-09-16,114 day ahead inc death,point,,1.685895172443e-05
143634,50,2020-05-25,2020-09-17,115 day ahead inc death,point,,1.59881105474824e-05
143635,50,2020-05-25,2020-09-18,116 day ahead inc death,point,,1.5153244355303699e-05
143636,50,2020-05-25,2020-09-19,117 day ahead inc death,point,,1.4353408019474e-05
143637,50,2020-05-25,2020-09-20,118 day ahead inc death,point,,1.3587651849889e-05
143638,50,2020-05-25,2020-09-21,119 day ahead inc death,point,,1.28550232574298e-05
143639,50,2020-05-25,2020-09-22,120 day ahead inc death,point,,1.21545684166335e-05
143640,50,2020-05-25,2020-09-23,121 day ahead inc death,point,,1.14853339070464e-05
143641,50,2020-05-25,2020-09-24,122 day ahead inc death,point,,1.0846368290628999e-05
143642,50,2020-05-25,2020-09-25,123 day ahead inc death,point,,1.0236723674950099e-05
143643,50,2020-05-25,2020-09-26,124 day ahead inc death,point,,9.655457198221029e-06
143644,50,2020-05-25,2020-09-27,125 day ahead inc death,point,,9.10163247169749e-06
143645,50,2020-05-25,2020-09-28,126 day ahead inc death,point,,8.57432097234323e-06
143646,50,2020-05-25,2020-09-29,127 day ahead inc death,point,,8.07260335022875e-06
143647,50,2020-05-25,2020-09-30,128 day ahead inc death,point,,7.59557070040273e-06
143648,50,2020-05-25,2020-10-01,129 day ahead inc death,point,,7.14232576370932e-06
143649,50,2020-05-25,2020-10-02,130 day ahead inc death,point,,6.71198399970763e-06
146640,53,2020-05-25,2020-05-26,1 day ahead inc death,point,,7.320543112600941
146641,53,2020-05-25,2020-05-27,2 day ahead inc death,point,,7.07191486903957
146642,53,2020-05-25,2020-05-28,3 day ahead inc death,point,,6.83539053337813
146643,53,2020-05-25,2020-05-29,4 day ahead inc death,point,,6.61004255521516
146644,53,2020-05-25,2020-05-30,5 day ahead inc death,point,,6.39503615181548
146645,53,2020-05-25,2020-05-31,6 day ahead inc death,point,,6.1896191469566
146646,53,2020-05-25,2020-06-01,7 day ahead inc death,point,,5.99311295037114
146647,53,2020-05-25,2020-06-02,8 day ahead inc death,point,,5.80490454896562
146648,53,2020-05-25,2020-06-03,9 day ahead inc death,point,,5.62443939555988
146649,53,2020-05-25,2020-06-04,10 day ahead inc death,point,,5.45121509382125
146650,53,2020-05-25,2020-06-05,11 day ahead inc death,point,,5.28477578952584
146651,53,2020-05-25,2020-06-06,12 day ahead inc death,point,,5.1247071884424695
146652,53,2020-05-25,2020-06-07,13 day ahead inc death,point,,4.9706321301487195
146653,53,2020-05-25,2020-06-08,14 day ahead inc death,point,,4.82220665508589
146654,53,2020-05-25,2020-06-09,15 day ahead inc death,point,,4.67911650924225
